Station Name,Date,O3,datacap,8h_Avg_WHO,8h_Avg_NS,8h_Avg_WHO_Count,8h_Avg_NS_Count
Masfout,01/01/2023,76.5648,,,,,
Masfout,01/01/2023,72.63839999999999,,,,,
Masfout,01/01/2023,66.74880000000002,,,,,
Masfout,01/01/2023,54.9696,,,,,
Masfout,01/01/2023,72.63839999999999,,,,,
Masfout,01/01/2023,90.3072,,,,,
Masfout,01/01/2023,74.6016,,,,,
Masfout,01/01/2023,70.67519999999999,100.0,72.393,72.393,,
Masfout,01/01/2023,78.528,100.0,72.6384,72.6384,,
Masfout,01/01/2023,109.9392,100.0,77.301,77.301,,
Masfout,01/01/2023,107.976,100.0,82.45439999999999,82.45439999999999,,
Masfout,01/01/2023,111.9024,100.0,89.571,89.571,,
Masfout,01/01/2023,119.7552,100.0,95.4606,95.4606,,
Masfout,01/01/2023,125.6448,100.0,99.87780000000001,99.87780000000001,,
Masfout,01/01/2023,127.608,100.0,106.50359999999999,106.50359999999999,,
Masfout,01/01/2023,129.5712,100.0,113.8656,113.8656,,
Masfout,01/01/2023,133.49760000000003,100.0,120.73680000000002,120.73680000000002,,
Masfout,01/01/2023,139.38719999999998,100.0,124.4178,124.4178,,
Masfout,01/01/2023,153.1296,100.0,130.062,130.062,,
Masfout,01/01/2023,147.24,100.0,134.47920000000002,134.47920000000002,,
Masfout,01/01/2023,113.8656,100.0,133.743,133.743,,
Masfout,01/01/2023,107.976,100.0,131.5344,131.5344,,
Masfout,01/01/2023,113.8656,100.0,129.8166,129.8166,,
Masfout,01/01/2023,109.9392,100.0,127.3626,127.3626,70.83333333333334,70.83333333333334
Masfout,02/01/2023,104.0496,100.0,123.68159999999999,123.68159999999999,,
Masfout,02/01/2023,88.34400000000001,100.0,117.30120000000001,117.30120000000001,,
Masfout,02/01/2023,82.4544,100.0,108.46679999999999,108.46679999999999,,
Masfout,02/01/2023,68.712,100.0,98.6508,98.6508,,
Masfout,02/01/2023,64.7856,100.0,92.5158,92.5158,,
Masfout,02/01/2023,45.1536,100.0,84.663,84.663,,
Masfout,02/01/2023,35.337599999999995,100.0,74.84700000000001,74.84700000000001,,
Masfout,02/01/2023,58.896,100.0,68.4666,68.4666,,
Masfout,02/01/2023,68.712,100.0,64.0494,64.0494,,
Masfout,02/01/2023,102.0864,100.0,65.7672,65.7672,,
Masfout,02/01/2023,117.792,100.0,70.18440000000001,70.18440000000001,,
Masfout,02/01/2023,121.7184,100.0,76.8102,76.8102,,
Masfout,02/01/2023,127.608,100.0,84.663,84.663,,
Masfout,02/01/2023,133.49760000000003,100.0,95.706,95.706,,
Masfout,02/01/2023,135.4608,100.0,108.2214,108.2214,,
Masfout,02/01/2023,133.49760000000003,100.0,117.54660000000001,117.54660000000001,,
Masfout,02/01/2023,135.4608,100.0,125.89020000000002,125.89020000000002,,
Masfout,02/01/2023,131.53440000000003,100.0,129.57120000000003,129.57120000000003,,
Masfout,02/01/2023,125.6448,100.0,130.55280000000002,130.55280000000002,,
Masfout,02/01/2023,121.7184,100.0,130.55280000000002,130.55280000000002,,
Masfout,02/01/2023,115.8288,100.0,129.0804,129.0804,,
Masfout,02/01/2023,109.9392,100.0,126.13560000000001,126.13560000000001,,
Masfout,02/01/2023,106.0128,100.0,122.45460000000001,122.45460000000001,,
Masfout,02/01/2023,96.1968,100.0,117.792,117.792,100.0,100.0
Masfout,03/01/2023,88.34400000000001,100.0,111.9024,111.9024,,
Masfout,03/01/2023,98.16,100.0,107.7306,107.7306,,
Masfout,03/01/2023,100.1232,100.0,104.54039999999999,104.54039999999999,,
Masfout,03/01/2023,100.1232,100.0,101.841,101.841,,
Masfout,03/01/2023,106.0128,100.0,100.614,100.614,,
Masfout,03/01/2023,106.0128,100.0,100.1232,100.1232,,
Masfout,03/01/2023,96.1968,100.0,98.8962,98.8962,,
Masfout,03/01/2023,80.49119999999999,100.0,96.933,96.933,,
Masfout,03/01/2023,94.2336,100.0,97.6692,97.6692,,
Masfout,03/01/2023,102.0864,100.0,98.16,98.16,,
Masfout,03/01/2023,117.792,100.0,100.3686,100.3686,,
Masfout,03/01/2023,121.7184,100.0,103.068,103.068,,
Masfout,03/01/2023,125.6448,100.0,105.52199999999999,105.52199999999999,,
Masfout,03/01/2023,139.38719999999998,100.0,109.6938,109.6938,,
Masfout,03/01/2023,155.0928,100.0,117.0558,117.0558,,
Masfout,03/01/2023,145.27679999999998,100.0,125.154,125.154,,
Masfout,03/01/2023,129.5712,100.0,129.5712,129.5712,,
Masfout,03/01/2023,123.6816,100.0,132.2706,132.2706,,
Masfout,03/01/2023,123.6816,100.0,133.0068,133.0068,,
Masfout,03/01/2023,121.7184,100.0,133.0068,133.0068,,
Masfout,03/01/2023,115.8288,100.0,131.7798,131.7798,,
Masfout,03/01/2023,111.9024,100.0,128.3442,128.3442,,
Masfout,03/01/2023,111.9024,100.0,122.9454,122.9454,,
Masfout,03/01/2023,104.0496,100.0,117.792,117.792,100.0,100.0
Masfout,04/01/2023,106.0128,100.0,114.8472,114.8472,,
Masfout,04/01/2023,100.1232,100.0,111.9024,111.9024,,
Masfout,04/01/2023,96.1968,100.0,108.4668,108.4668,,
Masfout,04/01/2023,102.0864,100.0,106.0128,106.0128,,
Masfout,04/01/2023,98.16,100.0,103.80420000000001,103.80420000000001,,
Masfout,04/01/2023,100.1232,100.0,102.3318,102.3318,,
Masfout,04/01/2023,100.1232,100.0,100.8594,100.8594,,
Masfout,04/01/2023,98.16,100.0,100.1232,100.1232,,
Masfout,04/01/2023,106.0128,100.0,100.1232,100.1232,,
Masfout,04/01/2023,111.9024,100.0,101.5956,101.5956,,
Masfout,04/01/2023,115.8288,100.0,104.0496,104.0496,,
Masfout,04/01/2023,119.7552,100.0,106.2582,106.2582,,
Masfout,04/01/2023,129.5712,100.0,110.18459999999999,110.18459999999999,,
Masfout,04/01/2023,133.49760000000003,100.0,114.35640000000001,114.35640000000001,,
Masfout,04/01/2023,137.424,100.0,119.019,119.019,,
Masfout,04/01/2023,137.424,100.0,123.927,123.927,,
Masfout,04/01/2023,131.53440000000003,100.0,127.11720000000001,127.11720000000001,,
Masfout,04/01/2023,125.6448,100.0,128.835,128.835,,
Masfout,04/01/2023,121.7184,100.0,129.5712,129.5712,,
Masfout,04/01/2023,119.7552,100.0,129.5712,129.5712,,
Masfout,04/01/2023,107.976,100.0,126.87180000000001,126.87180000000001,,
Masfout,04/01/2023,111.9024,100.0,124.17240000000001,124.17240000000001,,
Masfout,04/01/2023,115.8288,100.0,121.473,121.473,,
Masfout,04/01/2023,109.9392,100.0,118.0374,118.0374,100.0,100.0
Masfout,05/01/2023,106.0128,100.0,114.8472,114.8472,,
Masfout,05/01/2023,102.0864,100.0,111.9024,111.9024,,
Masfout,05/01/2023,100.1232,100.0,109.203,109.203,,
Masfout,05/01/2023,98.16,100.0,106.50359999999999,106.50359999999999,,
Masfout,05/01/2023,102.0864,100.0,105.7674,105.7674,,
Masfout,05/01/2023,100.1232,100.0,104.295,104.295,,
Masfout,05/01/2023,96.1968,100.0,101.84100000000001,101.84100000000001,,
Masfout,05/01/2023,72.63839999999999,100.0,97.1784,97.1784,,
Masfout,05/01/2023,86.3808,100.0,94.7244,94.7244,,
Masfout,05/01/2023,98.16,100.0,94.2336,94.2336,,
Masfout,05/01/2023,107.976,100.0,95.2152,95.2152,,
Masfout,05/01/2023,104.0496,100.0,95.9514,95.9514,,
Masfout,05/01/2023,109.9392,100.0,96.93299999999999,96.93299999999999,,
Masfout,05/01/2023,113.8656,100.0,98.6508,98.6508,,
Masfout,05/01/2023,123.6816,100.0,102.0864,102.0864,,
Masfout,05/01/2023,131.53440000000003,100.0,109.4484,109.4484,,
Masfout,05/01/2023,137.424,100.0,115.8288,115.8288,,
Masfout,05/01/2023,139.38719999999998,100.0,120.9822,120.9822,,
Masfout,05/01/2023,117.792,100.0,122.20920000000001,122.20920000000001,,
Masfout,05/01/2023,107.976,100.0,122.69999999999999,122.69999999999999,,
Masfout,05/01/2023,98.16,100.0,121.22760000000001,121.22760000000001,,
Masfout,05/01/2023,92.2704,100.0,118.52820000000001,118.52820000000001,,
Masfout,05/01/2023,92.2704,100.0,114.60180000000001,114.60180000000001,,
Masfout,05/01/2023,86.3808,100.0,108.95759999999999,108.95759999999999,100.0,100.0
Masfout,06/01/2023,82.4544,100.0,102.0864,102.0864,,
Masfout,06/01/2023,90.3072,100.0,95.95139999999999,95.95139999999999,,
Masfout,06/01/2023,88.34400000000001,100.0,92.2704,92.2704,,
Masfout,06/01/2023,84.4176,100.0,89.32560000000001,89.32560000000001,,
Masfout,06/01/2023,86.3808,100.0,87.85319999999999,87.85319999999999,,
Masfout,06/01/2023,86.3808,100.0,87.11699999999999,87.11699999999999,,
Masfout,06/01/2023,72.63839999999999,100.0,84.663,84.663,,
Masfout,06/01/2023,66.74880000000002,100.0,82.20899999999999,82.20899999999999,,
Masfout,06/01/2023,58.896,100.0,79.2642,79.2642,,
Masfout,06/01/2023,88.34400000000001,100.0,79.0188,79.0188,,
Masfout,06/01/2023,109.9392,100.0,81.7182,81.7182,,
Masfout,06/01/2023,113.8656,100.0,85.3992,85.3992,,
Masfout,06/01/2023,113.8656,100.0,88.8348,88.8348,,
Masfout,06/01/2023,109.9392,100.0,91.7796,91.7796,,
Masfout,06/01/2023,107.976,100.0,96.1968,96.1968,,
Masfout,06/01/2023,113.8656,100.0,102.0864,102.0864,,
Masfout,06/01/2023,90.3072,100.0,106.0128,106.0128,,
Masfout,06/01/2023,90.3072,100.0,106.2582,106.2582,,
Masfout,06/01/2023,82.4544,100.0,102.8226,102.8226,,
Masfout,06/01/2023,76.5648,100.0,98.16,98.16,,
Masfout,06/01/2023,70.67519999999999,100.0,92.76119999999999,92.76119999999999,,
Masfout,06/01/2023,82.4544,100.0,89.32560000000001,89.32560000000001,,
Masfout,06/01/2023,90.3072,100.0,87.117,87.117,,
Masfout,06/01/2023,92.2704,100.0,84.41760000000001,84.41760000000001,100.0,100.0
Masfout,07/01/2023,90.3072,100.0,84.4176,84.4176,,
Masfout,07/01/2023,92.2704,100.0,84.663,84.663,,
Masfout,07/01/2023,90.3072,100.0,85.6446,85.6446,,
Masfout,07/01/2023,88.34400000000001,100.0,87.11699999999999,87.11699999999999,,
Masfout,07/01/2023,84.4176,100.0,88.8348,88.8348,,
Masfout,07/01/2023,84.4176,100.0,89.08019999999999,89.08019999999999,,
Masfout,07/01/2023,86.3808,100.0,88.5894,88.5894,,
Masfout,07/01/2023,78.528,100.0,86.8716,86.8716,,
Masfout,07/01/2023,80.49119999999999,100.0,85.6446,85.6446,,
Masfout,07/01/2023,88.34400000000001,100.0,85.1538,85.1538,,
Masfout,07/01/2023,92.2704,100.0,85.39920000000001,85.39920000000001,,
Masfout,07/01/2023,100.1232,100.0,86.8716,86.8716,,
Masfout,07/01/2023,107.976,100.0,89.8164,89.8164,,
Masfout,07/01/2023,109.9392,100.0,93.00659999999999,93.00659999999999,,
Masfout,07/01/2023,90.3072,100.0,93.4974,93.4974,,
Masfout,07/01/2023,70.67519999999999,100.0,92.51579999999998,92.51579999999998,,
Masfout,07/01/2023,88.34400000000001,100.0,93.4974,93.4974,,
Masfout,07/01/2023,88.34400000000001,100.0,93.4974,93.4974,,
Masfout,07/01/2023,88.34400000000001,100.0,93.00659999999999,93.00659999999999,,
Masfout,07/01/2023,72.63839999999999,100.0,89.571,89.571,,
Masfout,07/01/2023,72.63839999999999,100.0,85.15379999999999,85.15379999999999,,
Masfout,07/01/2023,60.8592,100.0,79.0188,79.0188,,
Masfout,07/01/2023,70.67519999999999,100.0,76.56479999999999,76.56479999999999,,
Masfout,07/01/2023,64.7856,100.0,75.82860000000001,75.82860000000001,100.0,100.0
Masfout,08/01/2023,62.8224,100.0,72.6384,72.6384,,
Masfout,08/01/2023,72.63839999999999,100.0,70.67519999999999,70.67519999999999,,
Masfout,08/01/2023,66.74880000000002,100.0,67.97579999999999,67.97579999999999,,
Masfout,08/01/2023,54.9696,100.0,65.7672,65.7672,,
Masfout,08/01/2023,45.1536,100.0,62.331599999999995,62.331599999999995,,
Masfout,08/01/2023,49.080000000000005,100.0,60.8592,60.8592,,
Masfout,08/01/2023,43.1904,100.0,57.4236,57.4236,,
Masfout,08/01/2023,27.4848,100.0,52.760999999999996,52.760999999999996,,
Masfout,08/01/2023,51.0432,100.0,51.288599999999995,51.288599999999995,,
Masfout,08/01/2023,76.5648,100.0,51.779399999999995,51.779399999999995,,
Masfout,08/01/2023,92.2704,100.0,54.9696,54.9696,,
Masfout,08/01/2023,96.1968,100.0,60.123000000000005,60.123000000000005,,
Masfout,08/01/2023,94.2336,100.0,66.25800000000001,66.25800000000001,,
Masfout,08/01/2023,94.2336,100.0,71.9022,71.9022,,
Masfout,08/01/2023,102.0864,100.0,79.2642,79.2642,,
Masfout,08/01/2023,104.0496,100.0,88.8348,88.8348,,
Masfout,08/01/2023,107.976,100.0,95.9514,95.9514,,
Masfout,08/01/2023,104.0496,100.0,99.387,99.387,,
Masfout,08/01/2023,90.3072,100.0,99.1416,99.1416,,
Masfout,08/01/2023,96.1968,100.0,99.1416,99.1416,,
Masfout,08/01/2023,88.34400000000001,100.0,98.4054,98.4054,,
Masfout,08/01/2023,84.4176,100.0,97.1784,97.1784,,
Masfout,08/01/2023,88.34400000000001,100.0,95.4606,95.4606,,
Masfout,08/01/2023,80.49119999999999,100.0,92.51579999999998,92.51579999999998,100.0,100.0
Masfout,09/01/2023,74.6016,100.0,88.34400000000001,88.34400000000001,,
Masfout,09/01/2023,82.4544,100.0,85.6446,85.6446,,
Masfout,09/01/2023,86.3808,100.0,85.1538,85.1538,,
Masfout,09/01/2023,84.4176,100.0,83.6814,83.6814,,
Masfout,09/01/2023,76.5648,100.0,82.209,82.209,,
Masfout,09/01/2023,62.8224,100.0,79.5096,79.5096,,
Masfout,09/01/2023,62.8224,100.0,76.3194,76.3194,,
Masfout,09/01/2023,39.264,100.0,71.16600000000001,71.16600000000001,,
Masfout,09/01/2023,78.528,100.0,71.6568,71.6568,,
Masfout,09/01/2023,106.0128,100.0,74.6016,74.6016,,
Masfout,09/01/2023,106.0128,100.0,77.0556,77.0556,,
Masfout,09/01/2023,104.0496,100.0,79.5096,79.5096,,
Masfout,09/01/2023,98.16,100.0,82.209,82.209,,
Masfout,09/01/2023,96.1968,100.0,86.3808,86.3808,,
Masfout,09/01/2023,96.1968,100.0,90.5526,90.5526,,
Masfout,09/01/2023,100.1232,100.0,98.16,98.16,,
Masfout,09/01/2023,106.0128,100.0,101.59559999999999,101.59559999999999,,
Masfout,09/01/2023,121.7184,100.0,103.55879999999999,103.55879999999999,,
Masfout,09/01/2023,131.53440000000003,100.0,106.74900000000001,106.74900000000001,,
Masfout,09/01/2023,133.49760000000003,100.0,110.43,110.43,,
Masfout,09/01/2023,131.53440000000003,100.0,114.60180000000001,114.60180000000001,,
Masfout,09/01/2023,135.4608,100.0,119.50980000000001,119.50980000000001,,
Masfout,09/01/2023,133.49760000000003,100.0,124.17240000000001,124.17240000000001,,
Masfout,09/01/2023,127.608,100.0,127.60800000000002,127.60800000000002,100.0,100.0
Masfout,10/01/2023,119.7552,100.0,129.32580000000002,129.32580000000002,,
Masfout,10/01/2023,115.8288,100.0,128.58960000000002,128.58960000000002,,
Masfout,10/01/2023,107.976,100.0,125.6448,125.6448,,
Masfout,10/01/2023,102.0864,100.0,121.7184,121.7184,,
Masfout,10/01/2023,111.9024,100.0,119.26440000000001,119.26440000000001,,
Masfout,10/01/2023,104.0496,100.0,115.33800000000001,115.33800000000001,,
Masfout,10/01/2023,100.1232,100.0,111.1662,111.1662,,
Masfout,10/01/2023,70.67519999999999,100.0,104.0496,104.0496,,
Masfout,10/01/2023,90.3072,100.0,100.36859999999999,100.36859999999999,,
Masfout,10/01/2023,102.0864,100.0,98.65079999999999,98.65079999999999,,
Masfout,10/01/2023,104.0496,100.0,98.16,98.16,,
Masfout,10/01/2023,106.0128,100.0,98.6508,98.6508,,
Masfout,10/01/2023,107.976,100.0,98.16,98.16,,
Masfout,10/01/2023,98.16,100.0,97.4238,97.4238,,
Masfout,10/01/2023,96.1968,100.0,96.93299999999999,96.93299999999999,,
Masfout,10/01/2023,94.2336,100.0,99.8778,99.8778,,
Masfout,10/01/2023,96.1968,100.0,100.614,100.614,,
Masfout,10/01/2023,94.2336,100.0,99.63239999999999,99.63239999999999,,
Masfout,10/01/2023,90.3072,100.0,97.9146,97.9146,,
Masfout,10/01/2023,98.16,100.0,96.93299999999999,96.93299999999999,,
Masfout,10/01/2023,88.34400000000001,100.0,94.479,94.479,,
Masfout,10/01/2023,88.34400000000001,100.0,93.252,93.252,,
Masfout,10/01/2023,80.49119999999999,100.0,91.2888,91.2888,,
Masfout,10/01/2023,76.5648,100.0,89.0802,89.0802,100.0,100.0
Masfout,11/01/2023,72.63839999999999,100.0,86.13539999999999,86.13539999999999,,
Masfout,11/01/2023,74.6016,100.0,83.68140000000001,83.68140000000001,,
Masfout,11/01/2023,80.49119999999999,100.0,82.45439999999999,82.45439999999999,,
Masfout,11/01/2023,76.5648,100.0,79.755,79.755,,
Masfout,11/01/2023,78.528,100.0,78.52799999999999,78.52799999999999,,
Masfout,11/01/2023,88.34400000000001,100.0,78.528,78.528,,
Masfout,11/01/2023,88.34400000000001,100.0,79.5096,79.5096,,
Masfout,11/01/2023,86.3808,100.0,80.7366,80.7366,,
Masfout,11/01/2023,94.2336,100.0,83.436,83.436,,
Masfout,11/01/2023,100.1232,100.0,86.6262,86.6262,,
Masfout,11/01/2023,100.1232,100.0,89.0802,89.0802,,
Masfout,11/01/2023,100.1232,100.0,92.025,92.025,,
Masfout,11/01/2023,96.1968,100.0,94.2336,94.2336,,
Masfout,11/01/2023,111.9024,100.0,97.1784,97.1784,,
Masfout,11/01/2023,125.6448,100.0,101.84100000000001,101.84100000000001,,
Masfout,11/01/2023,125.6448,100.0,106.749,106.749,,
Masfout,11/01/2023,121.7184,100.0,110.1846,110.1846,,
Masfout,11/01/2023,111.9024,100.0,111.657,111.657,,
Masfout,11/01/2023,106.0128,100.0,112.39320000000001,112.39320000000001,,
Masfout,11/01/2023,104.0496,100.0,112.884,112.884,,
Masfout,11/01/2023,94.2336,100.0,112.6386,112.6386,,
Masfout,11/01/2023,90.3072,100.0,109.9392,109.9392,,
Masfout,11/01/2023,88.34400000000001,100.0,105.2766,105.2766,,
Masfout,11/01/2023,90.3072,100.0,100.8594,100.8594,100.0,100.0
Masfout,12/01/2023,80.49119999999999,100.0,95.70599999999999,95.70599999999999,,
Masfout,12/01/2023,66.74880000000002,100.0,90.0618,90.0618,,
Masfout,12/01/2023,72.63839999999999,100.0,85.89,85.89,,
Masfout,12/01/2023,72.63839999999999,100.0,81.9636,81.9636,,
Masfout,12/01/2023,70.67519999999999,100.0,79.0188,79.0188,,
Masfout,12/01/2023,54.9696,100.0,74.60159999999999,74.60159999999999,,
Masfout,12/01/2023,35.337599999999995,100.0,67.97579999999999,67.97579999999999,,
Masfout,12/01/2023,33.37440000000001,100.0,60.859199999999994,60.859199999999994,,
Masfout,12/01/2023,47.1168,100.0,56.6874,56.6874,,
Masfout,12/01/2023,88.34400000000001,100.0,59.386799999999994,59.386799999999994,,
Masfout,12/01/2023,98.16,100.0,62.577,62.577,,
Masfout,12/01/2023,96.1968,100.0,65.5218,65.5218,,
Masfout,12/01/2023,100.1232,100.0,69.2028,69.2028,,
Masfout,12/01/2023,100.1232,100.0,74.847,74.847,,
Masfout,12/01/2023,100.1232,100.0,82.9452,82.9452,,
Masfout,12/01/2023,100.1232,100.0,91.2888,91.2888,,
Masfout,12/01/2023,100.1232,100.0,97.9146,97.9146,,
Masfout,12/01/2023,100.1232,100.0,99.38699999999999,99.38699999999999,,
Masfout,12/01/2023,98.16,100.0,99.387,99.387,,
Masfout,12/01/2023,98.16,100.0,99.6324,99.6324,,
Masfout,12/01/2023,92.2704,100.0,98.6508,98.6508,,
Masfout,12/01/2023,86.3808,100.0,96.933,96.933,,
Masfout,12/01/2023,86.3808,100.0,95.2152,95.2152,,
Masfout,12/01/2023,92.2704,100.0,94.2336,94.2336,100.0,100.0
Masfout,13/01/2023,88.34400000000001,100.0,92.7612,92.7612,,
Masfout,13/01/2023,86.3808,100.0,91.0434,91.0434,,
Masfout,13/01/2023,84.4176,100.0,89.3256,89.3256,,
Masfout,13/01/2023,86.3808,100.0,87.85319999999999,87.85319999999999,,
Masfout,13/01/2023,88.34400000000001,100.0,87.3624,87.3624,,
Masfout,13/01/2023,90.3072,100.0,87.85319999999999,87.85319999999999,,
Masfout,13/01/2023,88.34400000000001,100.0,88.0986,88.0986,,
Masfout,13/01/2023,80.49119999999999,100.0,86.62620000000001,86.62620000000001,,
Masfout,13/01/2023,82.4544,100.0,85.89,85.89,,
Masfout,13/01/2023,88.34400000000001,100.0,86.1354,86.1354,,
Masfout,13/01/2023,94.2336,100.0,87.3624,87.3624,,
Masfout,13/01/2023,96.1968,100.0,88.5894,88.5894,,
Masfout,13/01/2023,100.1232,100.0,90.0618,90.0618,,
Masfout,13/01/2023,104.0496,100.0,91.7796,91.7796,,
Masfout,13/01/2023,109.9392,100.0,94.479,94.479,,
Masfout,13/01/2023,111.9024,100.0,98.40539999999999,98.40539999999999,,
Masfout,13/01/2023,107.976,100.0,101.59559999999999,101.59559999999999,,
Masfout,13/01/2023,104.0496,100.0,103.55879999999999,103.55879999999999,,
Masfout,13/01/2023,102.0864,100.0,104.5404,104.5404,,
Masfout,13/01/2023,100.1232,100.0,105.0312,105.0312,,
Masfout,13/01/2023,96.1968,100.0,104.54039999999999,104.54039999999999,,
Masfout,13/01/2023,92.2704,100.0,103.068,103.068,,
Masfout,13/01/2023,88.34400000000001,100.0,100.3686,100.3686,,
Masfout,13/01/2023,84.4176,100.0,96.93299999999999,96.93299999999999,100.0,100.0
Masfout,14/01/2023,86.3808,100.0,94.23360000000001,94.23360000000001,,
Masfout,14/01/2023,90.3072,100.0,92.5158,92.5158,,
Masfout,14/01/2023,88.34400000000001,100.0,90.798,90.798,,
Masfout,14/01/2023,84.4176,100.0,88.8348,88.8348,,
Masfout,14/01/2023,86.3808,100.0,87.6078,87.6078,,
Masfout,14/01/2023,90.3072,100.0,87.36240000000001,87.36240000000001,,
Masfout,14/01/2023,84.4176,100.0,86.8716,86.8716,,
Masfout,14/01/2023,82.4544,100.0,86.6262,86.6262,,
Masfout,14/01/2023,88.34400000000001,100.0,86.8716,86.8716,,
Masfout,14/01/2023,98.16,100.0,87.8532,87.8532,,
Masfout,14/01/2023,106.0128,100.0,90.0618,90.0618,,
Masfout,14/01/2023,106.0128,100.0,92.7612,92.7612,,
Masfout,14/01/2023,104.0496,100.0,94.9698,94.9698,,
Masfout,14/01/2023,106.0128,100.0,96.93299999999999,96.93299999999999,,
Masfout,14/01/2023,127.608,100.0,102.33179999999999,102.33179999999999,,
Masfout,14/01/2023,141.35039999999998,100.0,109.6938,109.6938,,
Masfout,14/01/2023,143.31359999999998,100.0,116.565,116.565,,
Masfout,14/01/2023,135.4608,100.0,121.2276,121.2276,,
Masfout,14/01/2023,127.608,100.0,123.92699999999999,123.92699999999999,,
Masfout,14/01/2023,125.6448,100.0,126.381,126.381,,
Masfout,14/01/2023,113.8656,100.0,127.60799999999999,127.60799999999999,,
Masfout,14/01/2023,107.976,100.0,127.8534,127.8534,,
Masfout,14/01/2023,102.0864,100.0,124.6632,124.6632,,
Masfout,14/01/2023,102.0864,100.0,119.7552,119.7552,100.0,100.0
Masfout,15/01/2023,94.2336,100.0,113.62020000000001,113.62020000000001,,
Masfout,15/01/2023,88.34400000000001,100.0,107.7306,107.7306,,
Masfout,15/01/2023,82.4544,100.0,102.0864,102.0864,,
Masfout,15/01/2023,82.4544,100.0,96.6876,96.6876,,
Masfout,15/01/2023,88.34400000000001,100.0,93.4974,93.4974,,
Masfout,15/01/2023,84.4176,100.0,90.55260000000001,90.55260000000001,,
Masfout,15/01/2023,82.4544,100.0,88.0986,88.0986,,
Masfout,15/01/2023,82.4544,100.0,85.6446,85.6446,,
Masfout,15/01/2023,94.2336,100.0,85.6446,85.6446,,
Masfout,15/01/2023,107.976,100.0,88.0986,88.0986,,
Masfout,15/01/2023,106.0128,100.0,91.04339999999999,91.04339999999999,,
Masfout,15/01/2023,106.0128,100.0,93.9882,93.9882,,
Masfout,15/01/2023,107.976,100.0,96.44219999999999,96.44219999999999,,
Masfout,15/01/2023,109.9392,100.0,99.63239999999999,99.63239999999999,,
Masfout,15/01/2023,117.792,100.0,104.0496,104.0496,,
Masfout,15/01/2023,129.5712,100.0,109.9392,109.9392,,
Masfout,15/01/2023,127.608,100.0,114.111,114.111,,
Masfout,15/01/2023,121.7184,100.0,115.8288,115.8288,,
Masfout,15/01/2023,119.7552,100.0,117.54660000000001,117.54660000000001,,
Masfout,15/01/2023,117.792,100.0,119.019,119.019,,
Masfout,15/01/2023,111.9024,100.0,119.5098,119.5098,,
Masfout,15/01/2023,109.9392,100.0,119.50980000000001,119.50980000000001,,
Masfout,15/01/2023,106.0128,100.0,118.0374,118.0374,,
Masfout,15/01/2023,98.16,100.0,114.111,114.111,100.0,100.0
Masfout,16/01/2023,68.712,100.0,106.749,106.749,,
Masfout,16/01/2023,60.8592,100.0,99.1416,99.1416,,
Masfout,16/01/2023,58.896,100.0,91.53420000000001,91.53420000000001,,
Masfout,16/01/2023,58.896,100.0,84.1722,84.1722,,
Masfout,16/01/2023,58.896,100.0,77.54639999999999,77.54639999999999,,
Masfout,16/01/2023,53.0064,100.0,70.4298,70.4298,,
Masfout,16/01/2023,37.3008,100.0,61.8408,61.8408,,
Masfout,16/01/2023,43.1904,100.0,54.9696,54.9696,,
Masfout,16/01/2023,49.080000000000005,100.0,52.515600000000006,52.515600000000006,,
Masfout,16/01/2023,72.63839999999999,100.0,53.988,53.988,,
Masfout,16/01/2023,88.34400000000001,100.0,57.669000000000004,57.669000000000004,,
Masfout,16/01/2023,90.3072,100.0,61.5954,61.5954,,
Masfout,16/01/2023,90.3072,100.0,65.5218,65.5218,,
Masfout,16/01/2023,90.3072,100.0,70.1844,70.1844,,
Masfout,16/01/2023,94.2336,100.0,77.301,77.301,,
Masfout,16/01/2023,100.1232,100.0,84.4176,84.4176,,
Masfout,16/01/2023,104.0496,100.0,91.2888,91.2888,,
Masfout,16/01/2023,119.7552,100.0,97.1784,97.1784,,
Masfout,16/01/2023,147.24,100.0,104.5404,104.5404,,
Masfout,16/01/2023,106.0128,100.0,106.50359999999999,106.50359999999999,,
Masfout,16/01/2023,92.2704,100.0,106.749,106.749,,
Masfout,16/01/2023,90.3072,100.0,106.749,106.749,,
Masfout,16/01/2023,84.4176,100.0,105.52199999999999,105.52199999999999,,
Masfout,16/01/2023,76.5648,100.0,102.5772,102.5772,100.0,100.0
Masfout,17/01/2023,82.4544,100.0,99.87780000000001,99.87780000000001,,
Masfout,17/01/2023,86.3808,100.0,95.706,95.706,,
Masfout,17/01/2023,66.74880000000002,100.0,85.6446,85.6446,,
Masfout,17/01/2023,43.1904,100.0,77.79180000000001,77.79180000000001,,
Masfout,17/01/2023,49.080000000000005,100.0,72.393,72.393,,
Masfout,17/01/2023,51.0432,100.0,67.485,67.485,,
Masfout,17/01/2023,56.93280000000001,100.0,64.0494,64.0494,,
Masfout,17/01/2023,60.8592,100.0,62.086200000000005,62.086200000000005,,
Masfout,17/01/2023,92.2704,100.0,63.3132,63.3132,,
Masfout,17/01/2023,113.8656,100.0,66.7488,66.7488,,
Masfout,17/01/2023,121.7184,100.0,73.62,73.62,,
Masfout,17/01/2023,135.4608,100.0,85.1538,85.1538,,
Masfout,17/01/2023,153.1296,100.0,98.16,98.16,,
Masfout,17/01/2023,160.98239999999998,100.0,111.9024,111.9024,,
