Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
Masfout,01/05/2023,00:00:00,3.668,,,8.084,,,72.63839999999999,,,,,,0.217588,,,,,67.47,,,31.85,,,,25.6,,24.0,85,1.7,,,,,,,2.2279,0.1773,2.4053,40.15,,
Masfout,01/05/2023,01:00:00,2.882000000000001,,,5.451999999999999,,,74.6016,,,,,,0.17178,,,,,75.25,,,35.39,,,,25.1,,24.0,116,1.7,,,,,,,2.1907,0.1554,2.346,39.77,,
Masfout,01/05/2023,02:00:00,3.406,,,5.263999999999999,,,84.4176,,,,,,0.160328,,,,,74.0,,,35.29,,,,26.1,,22.0,119,1.5,,,,,,,2.1483,0.1457,2.2942,39.57,,
Masfout,01/05/2023,03:00:00,3.406,,,14.287999999999998,,,66.74880000000002,,,,,,0.17178,,,,,72.01,,,34.47,,,,25.0,,24.0,170,0.9,,,,,,,2.1583,0.153,2.3115,41.05,,
Masfout,01/05/2023,04:00:00,3.144,,,7.331999999999999,,,66.74880000000002,,,,,,0.148876,,,,,69.8,,,34.04,,,,24.8,,24.0,200,1.3,,,,,,,2.154,0.1636,2.3176,48.28,,
Masfout,01/05/2023,05:00:00,2.882000000000001,,,7.143999999999999,,,51.0432,,,,,,0.148876,,,,,115.88,,,49.98,,,,24.3,,24.0,231,3.0,,,,,,,2.1871,0.1546,2.3417,45.16,,
Masfout,01/05/2023,06:00:00,3.93,,,24.252,,,43.1904,,,,,,0.2061359999999999,,,,,197.13,,,77.36,,,,24.8,,24.0,219,3.5,,,,,,,2.1934,0.1679,2.3612,42.07,,
Masfout,01/05/2023,07:00:00,6.026,,,27.072,,,49.080000000000005,,63.558600000000006,,,,0.263396,,0.1860949999999999,,,128.47,,,53.64,,,,28.5,,21.0,220,3.0,,,,,,,2.1811,0.1959,2.377,42.71,,
Masfout,01/05/2023,08:00:00,9.694,,,13.536,,,84.4176,,65.031,,,,0.160328,,0.1789375,,,86.13,,,38.07,,,,32.8,,15.0,214,3.1,,,,,,,2.109,0.155,2.264,41.67,,
Masfout,01/05/2023,09:00:00,6.550000000000001,,,3.947999999999999,,,104.0496,,68.712,,,,0.137424,,0.174643,,,73.47,,,32.7,,,,34.1,,12.0,222,3.1,,,,,,,2.0847,0.14,2.2247,41.12,,
Masfout,01/05/2023,10:00:00,3.668,,,2.256,,,107.976,,71.6568,,,,0.125972,,0.1703484999999999,,,80.51,,,34.81,,,,35.5,,11.0,216,3.4,,,,,,,2.0811,0.1388,2.22,42.17,,
Masfout,01/05/2023,11:00:00,3.144,,,1.88,,,111.9024,,77.301,,,,0.11452,,0.163191,,,72.48,,,32.9,,,,36.4,,10.0,225,3.5,,,,,,,2.1082,0.1454,2.2536,42.56,,
Masfout,01/05/2023,12:00:00,3.144,,,2.4439999999999995,,,113.8656,,83.1906,,,,0.137424,,0.1617595,,,77.5,,,34.84,,,,37.0,,9.0,207,3.0,,,,,,,2.132,0.1479,2.2799,43.52,,
