Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
Envi,01/04/2023,01:00:00,3.93,,,30.268,,,7.8528,,,,,,0.4809839999999999,,,,,52.97,,,26.02,,,,23.43,,78.44,222.45,0.79,,,,,,,2.067,0.638,2.706,56.23,,
Envi,01/04/2023,02:00:00,3.668,,,28.012,,,9.816,,,,,,0.446628,,,,,50.19,,,25.13,,,,23.02,,79.06,222.11,0.73,,,,,,,2.077,0.691,2.768,55.8,,
Envi,01/04/2023,03:00:00,3.93,,,28.764,,,5.8896,,,,,,0.503888,,,,,48.77,,,24.69,,,,22.84,,80.4,240.51,1.16,,,,,,,2.1,0.611,2.711,55.07,,
Envi,01/04/2023,04:00:00,4.192,,,28.388,,,5.8896,,,,,,0.4809839999999999,,,,,66.76,,,30.36,,,,22.23,,81.46,248.2,1.2,,,,,,,4.465,1.013,5.478,54.3,,
Envi,01/04/2023,05:00:00,4.192,,,27.636,,,5.8896,,,,,,0.377916,,,,,65.4,,,29.93,,,,21.61,,82.27,254.9,0.79,,,,,,,3.394,0.786,4.179,54.48,,
Envi,01/04/2023,06:00:00,4.192,,,25.568,,,9.816,,,,,,0.251944,,,,,71.01,,,31.68,,,,21.64,,83.28,260.74,0.75,,,,,,,2.319,0.901,3.22,54.4,,
Envi,01/04/2023,07:00:00,4.192,,,27.26,,,27.4848,,13.0062,,,,0.22904,,0.3950939999999999,,,62.15,,,28.9,,,,24.32,,83.03,268.98,0.77,,,,,,,2.153,0.715,2.869,54.15,,
Envi,01/04/2023,08:00:00,4.454,,,36.848,,,43.1904,,14.4786,,,,0.4122719999999999,,0.397957,,,62.8,,,29.01,,,,28.75,,74.5,298.43,1.01,,,,,,,2.081,0.772,2.854,52.71,,
Envi,01/04/2023,09:00:00,5.764000000000001,,,28.388,,,45.1536,,19.1412,,,,0.389368,,0.386505,,,41.06,,,22.2,,,,32.62,,56.6,324.0,1.05,,,,,,,1.927,0.438,2.365,53.74,,
Envi,01/04/2023,10:00:00,8.122,,,36.472,,,54.9696,,24.785400000000003,,,,0.538244,,0.397957,,,36.41,,,20.77,,,,34.51,,43.32,18.38,1.75,,,,,,,2.076,0.499,2.575,54.91,,
Envi,01/04/2023,11:00:00,5.764000000000001,,,44.368,,,60.8592,,31.6566,,,,0.5726,,0.406546,,,37.2,,,20.94,,,,33.52,,45.15,22.62,2.45,,,,,,,2.039,0.465,2.504,55.04,,
Envi,01/04/2023,12:00:00,4.978,,,39.292,,,82.4544,,41.2272,,,,0.503888,,0.4094089999999999,,,38.02,,,21.31,,,,33.62,,47.61,1.69,3.12,,,,,,,1.957,0.398,2.354,55.04,,
Envi,01/04/2023,13:00:00,3.93,,,23.312,,,98.16,,52.761,,,,0.3321079999999999,,0.403683,,,35.02,,,20.3,,,,30.69,,54.44,24.23,3.55,,,,,,,1.907,0.265,2.172,55.1,,
Envi,01/04/2023,14:00:00,4.192,,,26.884,,,80.49119999999999,,61.595400000000005,,,,0.366464,,0.417998,,,32.0,,,19.37,,,,31.17,,55.69,24.78,3.01,,,,,,,1.901,0.312,2.213,55.42,,
Envi,01/04/2023,15:00:00,4.454,,,25.38,,,66.74880000000002,,66.5034,,,,0.423724,,0.4423335,,,32.72,,,19.64,,,,30.85,,55.34,22.51,3.1,,,,,,,1.893,0.268,2.161,55.79,,
Envi,01/04/2023,16:00:00,3.93,,,23.312,,,74.6016,,70.4298,,,,0.4695319999999999,,0.449491,,,33.72,,,19.91,,,,29.87,,61.12,21.86,3.13,,,,,,,1.94,0.221,2.161,58.95,,
Envi,01/04/2023,17:00:00,3.668,,,23.688,,,62.8224,,72.6384,,,,0.503888,,0.463806,,,39.24,,,21.68,,,,28.52,,68.07,358.85,2.86,,,,,,,1.933,0.221,2.154,57.45,,
Envi,01/04/2023,18:00:00,3.144,,,22.748,,,68.712,,74.3562,,,,0.561148,,0.466669,,,53.8,,,26.27,,,,26.3,,73.3,353.87,2.36,,,,,,,1.958,0.274,2.233,58.64,,
Envi,01/04/2023,19:00:00,3.406,,,24.064,,,64.7856,,74.84700000000001,,,,0.606956,,0.4709635,,,64.23,,,29.52,,,,25.52,,75.21,358.06,2.14,,,,,,,1.972,0.272,2.244,56.37,,
Envi,01/04/2023,20:00:00,3.668,,,25.004,,,58.896,,71.90220000000001,,,,0.6642159999999999,,0.4910044999999999,,,79.95,,,34.51,,,,25.15,,78.22,347.06,2.52,,,,,,,1.984,0.29,2.275,57.47,,
Envi,01/04/2023,21:00:00,4.192,,,27.636,,,53.0064,,66.25800000000001,,,,0.721476,,0.5396755,,,81.58,,,35.07,,,,24.77,,79.66,348.3,2.32,,,,,,,1.974,0.301,2.275,56.79,,
Envi,01/04/2023,22:00:00,3.406,,,38.352,,,47.1168,,62.086200000000005,,,,0.8016399999999999,,0.5940725,,,76.89,,,33.56,,,,24.7,,79.16,348.99,2.14,,,,,,,1.964,0.347,2.31,56.31,,
Envi,01/04/2023,23:00:00,3.406,,,33.088,,,49.080000000000005,,59.8776,,,,0.6413120000000001,,0.621271,,,73.1,,,32.37,,,,24.64,,78.21,340.53,2.18,,,,,,,1.945,0.325,2.27,56.27,,
Envi,02/04/2023,00:00:00,3.668,,,22.748,,,62.8224,,58.4052,,,,0.2061359999999999,,0.5883465,,,71.75,,,31.92,,,,24.31,,77.61,324.92,2.24,,,,,,,1.93,0.292,2.222,56.54,,
Envi,02/04/2023,01:00:00,3.668,,,23.312,,,54.9696,,57.4236,,,,0.435176,,0.5797575,,,77.35,,,33.05,,,,24.22,,76.37,343.76,2.04,,,,,,,1.923,0.312,2.236,56.13,,
Envi,02/04/2023,02:00:00,3.668,,,20.116,,,58.896,,56.1966,,,,0.297752,,0.546833,,,70.96,,,31.12,,,,24.09,,74.21,348.34,2.01,,,,,,,1.903,0.261,2.164,64.23,,
Envi,02/04/2023,03:00:00,3.93,,,12.22,,,68.712,,56.6874,,,,0.217588,,0.498162,,,64.89,,,29.68,,,,23.77,,73.53,348.75,2.34,,,,,,,1.903,0.22,2.123,53.85,,
Envi,02/04/2023,04:00:00,3.93,,,7.52,,,84.4176,,59.8776,,,,0.05726,,0.4222925,,,70.79,,,31.56,,,,23.71,,73.94,345.99,3.52,,,,,,,1.906,0.187,2.093,53.38,,
Envi,02/04/2023,05:00:00,3.93,,,13.536,,,74.6016,,62.577000000000005,,,,0.11452,,0.346423,,,60.93,,,28.49,,,,23.73,,73.03,0.66,1.8,,,,,,,1.899,0.198,2.096,52.32,,
Envi,02/04/2023,06:00:00,3.93,,,19.74,,,64.7856,,64.7856,,,,0.194684,,0.2705535,,,65.59,,,29.98,,,,23.87,,72.37,5.09,1.38,,,,,,,1.896,0.217,2.113,51.82,,
Envi,02/04/2023,07:00:00,4.192,,,9.588,,,90.3072,,69.939,,,,0.034356,,0.194684,,,66.41,,,30.22,,,,25.35,,69.35,350.47,2.71,,,,,,,1.889,0.206,2.095,49.95,,
Envi,02/04/2023,08:00:00,3.93,,,9.024,,,92.2704,,73.62,,,,0.068712,,0.177506,,,66.09,,,30.13,,,,26.52,,66.38,356.85,2.94,,,,,,,1.888,0.189,2.078,50.92,,
Envi,02/04/2023,09:00:00,3.668,,,8.459999999999999,,,100.1232,,79.2642,,,,0.045808,,0.128835,,,61.45,,,28.53,,,,27.55,,62.61,354.25,3.69,,,,,,,1.885,0.192,2.077,51.33,,
Envi,02/04/2023,10:00:00,3.144,,,11.468,,,102.0864,,84.663,,,,0.091616,,0.103068,,,63.19,,,29.23,,,,27.85,,60.48,356.84,4.18,,,,,,,1.885,0.204,2.089,52.07,,
Envi,02/04/2023,11:00:00,2.882000000000001,,,14.476,,,94.2336,,87.8532,,,,0.183232,,0.0987735,,,66.24,,,30.18,,,,27.78,,60.31,2.52,3.93,,,,,,,1.894,0.217,2.111,52.79,,
