Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,NOX,NO,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
MUSHAIRIF,02/03/2023,07:00:00,5.82,,,21.66,25.14,3.48,,,51.14,,,,,,0.87,,,,,87.0,,,27.423,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,08:00:00,6.59,,,37.04,45.28,8.24,,,41.99,,,,,,1.08,,,,,78.0,,,21.07298,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,09:00:00,8.45,,,40.88,56.55,15.67,,,51.39,,,,,,0.96,,,,,70.0,,,17.728,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,10:00:00,6.82,,,26.7,58.99,32.29,,,71.29,,,,,,0.49,,,,,58.0,,,18.048125,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,11:00:00,8.79,,,19.15,37.01,17.86,,,96.4,,,,,,0.5,,,,,67.0,,,21.263221,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,12:00:00,6.99,,,12.6,24.54,11.94,,,110.6,,,,,,0.65,,,,,79.0,,,28.5864,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,13:00:00,6.43,,,8.57,18.83,10.26,,,121.43,,,,,,0.69,,,,,93.0,,,27.195535000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,14:00:00,5.98,,,7.81,12.37,4.56,,,126.97,,,,,,0.35,,,,,98.0,,,25.761000000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,15:00:00,7.08,,,10.57,13.4,2.83,,,125.58,,,,,,0.21,,,,,88.0,,,24.175991,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,16:00:00,7.98,,,12.29,15.55,3.26,,,117.17,,,,,,0.23,,,,,78.0,,,24.4314,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,17:00:00,8.06,,,18.06,20.8,2.74,,,103.62,,,,,,0.23,,,,,69.0,,,18.510050000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,18:00:00,6.35,,,22.58,25.62,3.04,,,93.58,,,,,,0.38,,,,,61.0,,,15.0965,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,19:00:00,7.9,,,26.09,28.46,2.37,,,102.36,,,,,,0.54,,,,,48.0,,,13.139035000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,20:00:00,6.78,,,19.82,22.03,2.21,,,113.15,,,,,,0.62,,,,,43.0,,,16.287599999999998,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,21:00:00,7.75,,,14.3,16.8,2.5,,,119.17,,,,,,0.72,,,,,55.0,,,17.47005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,22:00:00,7.35,,,11.79,14.46,2.67,,,121.43,,,,,,0.54,,,,,75.0,,,23.066370000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/03/2023,23:00:00,5.0,,,13.55,16.09,2.54,,,115.41,,,,,,0.53,,,,,87.0,,,25.068500000000004,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,00:00:00,5.1,,,20.82,23.48,2.66,,,108.02,,,,,,0.32,,,,,94.0,,,28.443845000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,01:00:00,4.91,,,27.39,29.75,2.36,,,103.46,,,,,,0.38,,,,,103.0,,,36.3978,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,02:00:00,6.38,,,35.07,37.79,2.72,,,101.41,,,,,,0.59,,,,,116.0,,,32.386785,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,03:00:00,7.71,,,41.38,44.22,2.84,,,92.08,,,,,,0.55,,,,,125.0,,,35.596250000000005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,04:00:00,8.4,,,35.07,38.0,2.93,,,85.27,,,,,,0.48,,,,,125.0,,,38.8908,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,05:00:00,6.53,,,27.0,37.43,10.43,,,87.28,,,,,,0.57,,,,,109.0,,,29.74331,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,06:00:00,9.34,,,18.16,28.630000000000003,10.47,,,92.33,,,,,,0.54,,,,,97.0,,,30.5808,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,07:00:00,8.48,,,14.63,19.03,4.4,,,90.56,,,,,,0.81,,,,,87.0,,,23.11422,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,08:00:00,6.63,,,32.03,42.7,10.67,,,78.4,,,,,,0.91,,,,,85.0,,,24.347835000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,09:00:00,3.23,,,32.03,37.32,5.29,,,88.14,,,,,,0.75,,,,,86.0,,,22.2985,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,10:00:00,4.1,,,15.13,19.02,3.89,,,118.34,,,,,,0.44,,,,,75.0,,,22.9356,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,11:00:00,9.05,,,10.34,13.13,2.79,,,126.84,,,,,,0.25,,,,,63.0,,,16.1658735,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,12:00:00,8.78,,,8.07,12.0,3.93,,,121.69,,,,,,0.5,,,,,48.0,,,13.304115,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,13:00:00,6.99,,,12.11,16.96,4.85,,,115.14,,,,,,0.52,,,,,51.0,,,16.23189,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,14:00:00,6.8,,,12.11,15.77,3.66,,,118.41,,,,,,0.39,,,,,63.0,,,19.113,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,15:00:00,6.34,,,8.58,12.01,3.43,,,120.68,,,,,,0.32,,,,,52.0,,,14.005345000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,16:00:00,6.24,,,7.57,11.47,3.9,,,113.38,,,,,,0.32,,,,,45.0,,,15.146404,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,17:00:00,7.63,,,9.59,12.1,2.51,,,107.08,,,,,,0.34,,,,,59.0,,,17.604435000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,18:00:00,7.55,,,15.89,18.68,2.79,,,90.7,,,,,,0.44,,,,,72.0,,,25.0962,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,19:00:00,7.39,,,24.72,27.29,2.57,,,66.52,,,,,,0.56,,,,,79.0,,,27.423,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,20:00:00,6.64,,,33.88,36.61,2.73,,,52.4,,,,,,0.66,,,,,86.0,,,23.534755,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,21:00:00,7.68,,,42.16,44.41,2.25,,,42.58,,,,,,0.74,,,,,77.0,,,24.5976,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,22:00:00,9.1,,,40.16,43.55,3.39,,,36.78,,,,,,0.5,,,,,71.0,,,22.6032,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/03/2023,23:00:00,8.56,,,33.88,36.120000000000005,2.24,,,35.78,,,,,,0.31,,,,,65.0,,,18.79482,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,00:00:00,9.07,,,29.11,31.36,2.25,,,47.37,,,,,,0.47,,,,,67.0,,,24.2652,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,01:00:00,8.8,,,24.88,27.23,2.35,,,60.28,,,,,,0.51,,,,,79.0,,,23.967910000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,02:00:00,8.29,,,21.38,23.87,2.49,,,66.38,,,,,,0.4,,,,,87.0,,,24.0303525,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,03:00:00,7.46,,,13.33,15.87,2.54,,,70.32,,,,,,0.44,,,,,78.0,,,20.023365,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,04:00:00,8.28,,,9.3,11.64,2.34,,,72.95,,,,,,0.4,,,,,71.0,,,19.079590000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,05:00:00,5.68,,,7.55,9.88,2.33,,,74.53,,,,,,0.44,,,,,63.0,,,18.9468,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,06:00:00,5.18,,,10.56,12.91,2.35,,,66.75,,,,,,0.39,,,,,51.0,,,12.994650000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,07:00:00,5.48,,,15.84,17.96,2.12,,,52.7,,,,,,0.74,,,,,39.0,,,13.4622,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,08:00:00,3.93,,,25.4,31.51,6.11,,,42.16,,,,,,0.99,,,,,42.0,,,14.6256,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,09:00:00,6.29,,,24.39,34.54,10.15,,,37.39,,,,,,1.06,,,,,46.0,,,14.950425,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,10:00:00,4.71,,,14.59,27.39,12.8,,,47.18,,,,,,0.62,,,,,59.0,,,21.9384,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,11:00:00,5.78,,,9.05,23.6,14.55,,,60.73,,,,,,0.38,,,,,73.0,,,22.957215,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,12:00:00,6.39,,,8.3,15.760000000000002,7.46,,,67.26,,,,,,0.43,,,,,86.0,,,24.758545,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,13:00:00,6.85,,,11.6,14.28,2.68,,,74.78,,,,,,0.22,,,,,84.0,,,21.77037,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,14:00:00,7.3,,,12.8,15.57,2.77,,,85.07,,,,,,0.24,,,,,78.0,,,24.7638,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,15:00:00,7.35,,,13.45,16.7,3.25,,,95.36,,,,,,0.29,,,,,71.0,,,18.836,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,16:00:00,5.53,,,12.97,15.54,2.57,,,104.15,,,,,,0.26,,,,,65.0,,,21.4398,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,17:00:00,6.79,,,14.81,18.15,3.34,,,107.23,,,,,,0.24,,,,,64.0,,,19.34759,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,18:00:00,7.31,,,14.56,17.2,2.64,,,104.85,,,,,,0.4,,,,,70.0,,,24.4314,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,19:00:00,7.53,,,12.64,15.18,2.54,,,102.65,,,,,,0.63,,,,,77.0,,,21.77037,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,20:00:00,8.25,,,13.22,15.27,2.05,,,98.0,,,,,,0.67,,,,,85.0,,,28.9188,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,21:00:00,6.57,,,13.99,16.19,2.2,,,93.63,,,,,,0.73,,,,,89.0,,,23.268,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,22:00:00,6.16,,,15.57,17.72,2.15,,,86.45,,,,,,0.57,,,,,79.0,,,24.5976,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/03/2023,23:00:00,6.43,,,15.9,18.02,2.12,,,73.32,,,,,,0.5,,,,,69.0,,,18.933005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,00:00:00,5.88,,,11.34,13.66,2.32,,,66.04,,,,,,0.51,,,,,61.0,,,14.51358,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,01:00:00,7.14,,,7.56,9.92,2.36,,,70.31,,,,,,0.21,,,,,47.0,,,14.7918,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,02:00:00,7.09,,,7.81,10.25,2.44,,,71.06,,,,,,0.33,,,,,42.0,,,14.6256,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,03:00:00,8.78,,,10.58,13.23,2.65,,,58.26,,,,,,0.63,,,,,46.0,,,15.737965,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,04:00:00,8.44,,,14.61,24.45,9.84,,,48.71,,,,,,0.76,,,,,63.0,,,18.933005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,05:00:00,8.6,,,20.91,51.22,30.31,,,40.43,,,,,,1.1,,,,,67.0,,,19.35144,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,06:00:00,7.08,,,26.96,35.32,8.36,,,32.39,,,,,,0.78,,,,,77.0,,,27.7554,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,07:00:00,7.88,,,36.78,64.25,27.47,,,22.85,,,,,,1.22,,,,,90.0,,,26.038000000000004,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,08:00:00,7.95,,,43.84,80.57,36.73,,,16.57,,,,,,1.2,,,,,98.0,,,32.409,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,09:00:00,8.62,,,38.8,56.56,17.76,,,18.58,,,,,,0.83,,,,,97.0,,,30.747,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,10:00:00,8.78,,,24.66,30.24,5.58,,,37.26,,,,,,0.68,,,,,88.0,,,27.9216,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,11:00:00,9.1,,,12.07,16.61,4.54,,,54.42,,,,,,0.52,,,,,80.0,,,22.21206,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,12:00:00,7.82,,,8.3,12.52,4.22,,,65.5,,,,,,0.41,,,,,76.0,,,25.4286,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,13:00:00,8.82,,,7.8,14.0,6.2,,,74.57,,,,,,0.45,,,,,77.0,,,23.884714,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,14:00:00,8.21,,,7.55,13.08,5.53,,,85.66,,,,,,0.27,,,,,87.0,,,24.72684,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,15:00:00,8.1,,,8.8,11.9,3.1,,,96.24,,,,,,0.21,,,,,97.0,,,34.901999999999994,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,16:00:00,9.3,,,13.09,16.2,3.11,,,109.09,,,,,,0.82,,,,,113.0,,,39.888,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,17:00:00,5.74,,,12.96,16.32,3.36,,,114.17,,,,,,0.87,,,,,127.0,,,38.40641,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,18:00:00,7.08,,,14.84,17.45,2.61,,,121.29,,,,,,0.51,,,,,139.0,,,48.19799999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,19:00:00,8.78,,,10.06,12.44,2.38,,,121.98,,,,,,0.6,,,,,151.0,,,41.92812,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,20:00:00,4.74,,,8.8,10.95,2.15,,,109.86,,,,,,0.63,,,,,161.0,,,51.6882,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,21:00:00,4.36,,,11.82,14.09,2.27,,,94.92,,,,,,0.68,,,,,150.0,,,40.30350000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,22:00:00,4.22,,,15.84,18.12,2.28,,,67.77,,,,,,0.65,,,,,141.0,,,44.3754,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/03/2023,23:00:00,6.12,,,47.53,55.38,7.85,,,36.03,,,,,,0.81,,,,,126.0,,,45.8712,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,00:00:00,7.38,,,81.47,92.41,10.94,,,15.87,,,,,,0.65,,,,,150.0,,,45.84797,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,01:00:00,8.35,,,79.71,97.88,18.17,,,11.84,,,,,,0.44,,,,,172.0,,,59.6658,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,02:00:00,4.4,,,71.88,86.88,15.0,,,15.37,,,,,,0.7,,,,,187.0,,,53.71122,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,03:00:00,5.28,,,61.23,67.75,6.52,,,28.19,,,,,,0.79,,,,,185.0,,,52.138583,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,04:00:00,4.72,,,55.46,59.51,4.05,,,36.75,,,,,,0.64,,,,,173.0,,,56.34179999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,05:00:00,5.92,,,48.18,58.61,10.43,,,44.3,,,,,,0.67,,,,,166.0,,,46.844665000000006,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,06:00:00,6.62,,,45.67,58.96,13.29,,,45.05,,,,,,0.59,,,,,163.0,,,51.6882,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,07:00:00,6.55,,,55.71,81.61,25.9,,,38.76,,,,,,0.96,,,,,148.0,,,46.0374,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,08:00:00,8.78,,,64.24,131.51,67.27,,,32.97,,,,,,1.38,,,,,129.0,,,40.5528,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,09:00:00,6.56,,,58.72,115.57,56.85,,,38.26,,,,,,1.32,,,,,115.0,,,29.29593,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,10:00:00,5.2,,,42.66,63.49,20.83,,,50.84,,,,,,0.61,,,,,103.0,,,36.0654,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,11:00:00,8.33,,,28.61,33.91,5.3,,,65.44,,,,,,0.59,,,,,114.0,,,38.226,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,12:00:00,6.65,,,17.82,21.37,3.55,,,75.26,,,,,,0.66,,,,,116.0,,,31.47593,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,13:00:00,7.2,,,13.55,18.17,4.62,,,83.82,,,,,,0.71,,,,,102.0,,,32.575199999999995,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,14:00:00,8.4,,,9.54,12.65,3.11,,,91.62,,,,,,0.42,,,,,94.0,,,23.92053,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,15:00:00,8.78,,,8.03,11.579999999999998,3.55,,,97.41,,,,,,0.28,,,,,84.0,,,29.085,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,16:00:00,7.16,,,7.78,11.25,3.47,,,89.35,,,,,,0.3,,,,,91.0,,,27.007500000000004,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,17:00:00,7.93,,,10.79,13.81,3.02,,,79.03,,,,,,0.63,,,,,104.0,,,36.2316,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,18:00:00,8.5,,,15.06,17.810000000000002,2.75,,,66.95,,,,,,0.5,,,,,114.0,,,31.0210005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,19:00:00,7.48,,,19.87,22.6,2.73,,,52.86,,,,,,0.83,,,,,99.0,,,31.2456,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,20:00:00,8.13,,,22.9,25.17,2.27,,,43.3,,,,,,0.92,,,,,89.0,,,24.49022,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,21:00:00,5.0,,,31.97,34.24,2.27,,,39.02,,,,,,0.93,,,,,83.0,,,28.5864,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,22:00:00,4.73,,,40.52,42.77,2.25,,,33.73,,,,,,0.61,,,,,89.0,,,31.2456,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/03/2023,23:00:00,4.77,,,46.81,53.900000000000006,7.09,,,24.92,,,,,,0.74,,,,,99.0,,,28.22085,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/03/2023,00:00:00,5.85,,,76.01,93.17,17.16,,,18.13,,,,,,0.68,,,,,111.0,,,42.5472,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/03/2023,01:00:00,7.69,,,84.07,99.2,15.13,,,12.84,,,,,,0.33,,,,,145.0,,,42.5195,,,,,,,,,,,,,,,,,,,,
