Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,NOX,NO,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
MUSHAIRIF,01/01/2023,11:00:00,6.34,,,41.39,54.03954845,12.64954845,,,44.17,,,,,,0.68,,,,,73.0,,,22.1046,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,12:00:00,5.44,,,34.83,36.68720535,1.85720535,,,55.27,,,,,,0.33,,,,,60.0,,,16.786199999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,13:00:00,7.62,,,26.25,30.5057823,4.2557823,,,67.39,,,,,,0.37,,,,,41.0,,,9.539795000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,14:00:00,4.46,,,18.14,21.6188138,3.4788138,,,75.34,,,,,,0.57,,,,,26.0,,,7.811399999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,15:00:00,6.26,,,11.84,15.43661225,3.59661225,,,77.1,,,,,,0.45,,,,,21.0,,,6.7865,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,16:00:00,5.09,,,20.92,24.93016,4.01016,,,60.22,,,,,,0.29,,,,,28.0,,,10.4706,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,17:00:00,5.25,,,35.03,38.3935217,3.3635217,,,42.08,,,,,,0.26,,,,,35.0,,,12.6312,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,18:00:00,5.31,,,45.61,49.00109155,3.39109155,,,29.74,,,,,,0.3,,,,,41.0,,,15.124199999999998,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,19:00:00,6.4,,,55.69,58.88058355,3.19058355,,,20.66,,,,,,0.45,,,,,50.0,,,17.284799999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,20:00:00,5.83,,,59.47,62.5578232,3.0878232,,,12.35,,,,,,0.57,,,,,54.0,,,13.7115,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,21:00:00,6.73,,,63.01,66.0877978,3.0777978000000004,,,14.68,,,,,,0.51,,,,,45.0,,,13.4622,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,22:00:00,6.39,,,50.05,53.3283058,3.2783058,,,29.48,,,,,,0.39,,,,,36.0,,,10.1105,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/01/2023,23:00:00,4.92,,,51.26,61.686416,10.426416,,,33.75,,,,,,0.65,,,,,37.0,,,10.9415,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,00:00:00,5.45,,,66.6,93.80642925,27.20642925,,,23.35,,,,,,1.25,,,,,42.0,,,14.6256,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,01:00:00,5.62,,,68.01,107.3847585,39.3747585,,,22.33,,,,,,1.02,,,,,46.0,,,15.88235,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,02:00:00,6.69,,,62.93,110.46794045,47.53794045,,,32.99,,,,,,0.75,,,,,64.0,,,21.9384,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,03:00:00,7.39,,,56.34,88.1355561,31.7955561,,,44.15,,,,,,0.77,,,,,68.0,,,20.9412,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,04:00:00,7.13,,,63.69,84.52027484999999,20.83027485,,,37.05,,,,,,0.69,,,,,58.0,,,19.2792,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,05:00:00,5.31,,,58.59,74.78102100000001,16.191021,,,34.26,,,,,,0.63,,,,,58.0,,,21.606,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,06:00:00,4.87,,,46.52,55.67569655,9.155696549999998,,,44.15,,,,,,0.48,,,,,72.0,,,26.9244,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,07:00:00,5.69,,,46.62,72.42537959999999,25.805379599999995,,,43.84,,,,,,0.77,,,,,90.0,,,31.578,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,08:00:00,4.94,,,60.05,97.4647928,37.4147928,,,28.94,,,,,,0.66,,,,,100.0,,,28.76177,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,09:00:00,6.89,,,64.25,122.7582344,58.50823439999999,,,25.09,,,,,,0.86,,,,,102.0,,,27.423,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,10:00:00,6.96,,,50.03,74.460496244,24.430496244,,,34.97,,,,,,0.49,,,,,96.0,,,26.278070000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,11:00:00,6.33,,,38.85,48.8703873,10.0203873,,,47.75,,,,,,0.49,,,,,86.0,,,23.4477985,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,12:00:00,5.96,,,25.92,36.095781,10.175781,,,64.51,,,,,,0.5,,,,,75.0,,,22.9356,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,13:00:00,7.34,,,18.12,28.975252485,10.855252485,,,75.18,,,,,,0.77,,,,,63.0,,,15.662350000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,14:00:00,8.33,,,9.82,13.5444361,3.7244361,,,81.22,,,,,,0.39,,,,,47.0,,,11.357,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,15:00:00,8.48,,,9.56,12.88592645,3.3259264500000003,,,73.74,,,,,,0.61,,,,,35.0,,,10.777249,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,16:00:00,7.66,,,12.33,16.4053251,4.075325100000001,,,63.42,,,,,,0.68,,,,,39.0,,,13.6284,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,17:00:00,6.88,,,18.12,22.3056045,4.1856045,,,52.34,,,,,,0.63,,,,,43.0,,,13.09942,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,18:00:00,8.38,,,26.93,31.09304735,4.16304735,,,46.31,,,,,,0.21,,,,,49.0,,,14.404000000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,19:00:00,9.41,,,32.46,35.9037249,3.4437249000000003,,,40.77,,,,,,0.34,,,,,55.0,,,15.016040000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,20:00:00,6.11,,,35.48,38.9588138,3.4788138,,,32.46,,,,,,0.6,,,,,49.0,,,16.952399999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,21:00:00,5.42,,,41.02,44.10030415,3.08030415,,,24.66,,,,,,0.43,,,,,53.0,,,14.24481,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,22:00:00,6.8,,,44.8,48.82269175,4.02269175,,,20.13,,,,,,0.41,,,,,53.0,,,13.953730000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/01/2023,23:00:00,7.06,,,56.64,59.95088835,3.31088835,,,12.33,,,,,,0.38,,,,,45.0,,,12.742,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,00:00:00,6.05,,,65.5,68.6930899,3.1930898999999995,,,12.85,,,,,,0.51,,,,,47.0,,,14.72727,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,01:00:00,5.28,,,59.94,63.4889916,3.5489916,,,19.4,,,,,,0.41,,,,,55.0,,,16.952399999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,02:00:00,7.38,,,42.4,45.5680264,3.1680264,,,33.26,,,,,,0.36,,,,,47.0,,,12.497805,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,03:00:00,6.57,,,33.77,36.9229883,3.1529883000000005,,,40.06,,,,,,0.31,,,,,46.0,,,15.092810000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,04:00:00,6.16,,,38.6,41.63017715,3.03017715,,,33.51,,,,,,0.26,,,,,60.0,,,20.9412,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,05:00:00,5.9,,,42.91,47.2058839,4.295883900000001,,,20.66,,,,,,0.31,,,,,66.0,,,17.3262,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,06:00:00,4.78,,,47.48,53.90377504999999,6.42377505,,,11.84,,,,,,0.35,,,,,54.0,,,16.619999999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,07:00:00,6.11,,,58.4,75.894323,17.494323,,,8.31,,,,,,0.5,,,,,46.0,,,13.572885,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,08:00:00,5.92,,,67.03,98.0235241,30.9935241,,,7.81,,,,,,0.61,,,,,55.0,,,17.798125000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,09:00:00,5.05,,,54.84,88.58800275,33.74800275,,,15.37,,,,,,0.62,,,,,70.0,,,19.667,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,10:00:00,6.09,,,40.12,64.11830125,23.99830125,,,31.49,,,,,,0.48,,,,,72.0,,,24.93,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,11:00:00,6.59,,,24.18,34.21793175,10.03793175,,,46.61,,,,,,0.43,,,,,78.0,,,21.1175825,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,12:00:00,6.92,,,15.49,23.842411375,8.352411374999999,,,62.48,,,,,,0.36,,,,,67.0,,,16.529355,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,13:00:00,5.76,,,10.67,17.35443545,6.6844354500000005,,,77.85,,,,,,0.51,,,,,56.0,,,15.092810000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,14:00:00,5.0,,,7.87,12.4616332,4.5916332,,,95.86,,,,,,0.46,,,,,50.0,,,13.6284,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,15:00:00,8.3,,,10.16,13.0473152,2.8873152,,,95.54,,,,,,0.75,,,,,32.0,,,8.229945,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,16:00:00,5.17,,,16.64,20.950922,4.310922,,,73.89,,,,,,0.58,,,,,25.0,,,8.73831,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,17:00:00,4.74,,,19.62,22.968483600000003,3.3484836,,,54.86,,,,,,0.4,,,,,35.0,,,9.40695,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,18:00:00,5.92,,,25.15,29.16016,4.01016,,,43.29,,,,,,0.43,,,,,35.0,,,12.9636,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,19:00:00,5.24,,,33.42,36.36997395,2.94997395,,,40.52,,,,,,0.39,,,,,43.0,,,15.456599999999998,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,20:00:00,4.93,,,41.82,44.9529375,3.1329375,,,31.46,,,,,,0.46,,,,,50.0,,,15.449195,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,21:00:00,5.55,,,52.34,56.0644361,3.7244361,,,23.16,,,,,,0.42,,,,,57.0,,,17.450999999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,22:00:00,6.04,,,56.41,59.84119315,3.4311931500000004,,,23.91,,,,,,0.33,,,,,48.0,,,14.127,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/01/2023,23:00:00,3.89,,,46.49,49.898636,3.408636,,,34.23,,,,,,0.32,,,,,37.0,,,8.82787,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,00:00:00,5.88,,,38.62,41.6927851,3.0727851,,,50.83,,,,,,0.33,,,,,25.0,,,8.642399999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,01:00:00,4.08,,,28.46,32.670668,4.210668,,,64.08,,,,,,0.3,,,,,27.0,,,9.096255,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,02:00:00,4.31,,,27.95,35.3437325,7.3937325,,,65.29,,,,,,0.3,,,,,36.0,,,11.359803,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,03:00:00,5.95,,,34.01,39.56657795,5.55657795,,,55.4,,,,,,0.35,,,,,42.0,,,10.7508,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,04:00:00,7.01,,,31.81,35.306358249999995,3.49635825,,,68.1,,,,,,0.32,,,,,38.0,,,10.25172,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,05:00:00,3.74,,,22.59,25.8231915,3.2331915,,,77.51,,,,,,0.3,,,,,34.0,,,12.465,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,06:00:00,3.85,,,29.19,33.08737425,3.89737425,,,74.97,,,,,,0.53,,,,,41.0,,,12.994650000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,07:00:00,4.04,,,41.11,44.36574865,3.25574865,,,68.87,,,,,,0.52,,,,,49.0,,,16.619999999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,08:00:00,4.23,,,40.1,50.2306667,10.1306667,,,82.34,,,,,,0.39,,,,,51.0,,,14.4594,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,09:00:00,6.65,,,30.4,50.4508,20.0508,,,105.07,,,,,,0.31,,,,,36.0,,,10.963645,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,10:00:00,7.37,,,17.34,40.147785,22.807785,,,111.35,,,,,,0.38,,,,,41.0,,,13.9608,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,11:00:00,4.93,,,12.57,27.357465,14.787465,,,117.55,,,,,,0.35,,,,,43.0,,,12.850265000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,12:00:00,7.37,,,8.8,16.068415,7.268415,,,124.85,,,,,,0.28,,,,,46.0,,,13.2531035,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,13:00:00,7.69,,,7.29,11.61846645,4.32846645,,,133.67,,,,,,0.31,,,,,45.0,,,13.16973,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,14:00:00,6.94,,,8.8,12.5645377,3.7645377,,,131.15,,,,,,0.27,,,,,53.0,,,16.786199999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,15:00:00,5.5,,,15.34,18.6032677,3.2632677,,,99.68,,,,,,0.43,,,,,48.0,,,14.2655,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,16:00:00,7.4,,,22.12,26.37327595,4.25327595,,,59.91,,,,,,0.27,,,,,55.0,,,17.617199999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,17:00:00,7.64,,,26.9,30.7898552,3.8898552,,,43.04,,,,,,0.33,,,,,51.0,,,13.860960000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,18:00:00,6.48,,,32.17,35.643801100000005,3.4738011,,,38.01,,,,,,0.27,,,,,45.0,,,15.788999999999998,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,19:00:00,5.76,,,32.48,35.485113649999995,3.00511365,,,32.98,,,,,,0.34,,,,,50.0,,,14.379195,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,20:00:00,6.02,,,24.21,27.4632423,3.2532423,,,40.03,,,,,,0.35,,,,,57.0,,,20.1102,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,21:00:00,7.0,,,19.17,22.54605345,3.37605345,,,45.31,,,,,,0.62,,,,,64.0,,,18.143500000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,22:00:00,5.74,,,12.86,15.8325311,2.9725311,,,54.88,,,,,,0.74,,,,,67.0,,,20.9412,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/01/2023,23:00:00,4.02,,,8.83,12.0331153,3.2031153000000003,,,57.14,,,,,,0.84,,,,,59.0,,,15.0007655,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,00:00:00,4.91,,,13.62,17.269245599999998,3.6492456,,,46.82,,,,,,0.89,,,,,44.0,,,10.347645,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,01:00:00,5.13,,,21.94,25.29600265,3.35600265,,,39.15,,,,,,0.95,,,,,33.0,,,9.4734,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,02:00:00,4.5,,,17.4,20.6833185,3.2833185,,,42.97,,,,,,0.95,,,,,24.0,,,7.811399999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,03:00:00,5.11,,,12.36,15.40521525,3.04521525,,,58.22,,,,,,0.85,,,,,23.0,,,7.79679,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,04:00:00,6.07,,,11.86,14.99043115,3.13043115,,,67.12,,,,,,0.73,,,,,31.0,,,9.7577795,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,05:00:00,8.36,,,20.93,24.2133185,3.2833185,,,65.08,,,,,,0.53,,,,,36.0,,,9.810105,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,06:00:00,7.61,,,30.26,33.4530899,3.1930899000000004,,,50.85,,,,,,0.33,,,,,37.0,,,13.1298,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,07:00:00,4.64,,,33.29,37.6811252,4.391125199999999,,,40.17,,,,,,0.55,,,,,42.0,,,12.6035,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,08:00:00,7.07,,,36.85,44.15601025,7.306010250000001,,,36.1,,,,,,0.44,,,,,49.0,,,18.7806,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,09:00:00,4.54,,,24.66,50.976675,26.316675000000004,,,47.8,,,,,,0.38,,,,,64.0,,,22.437,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,10:00:00,9.1,,,14.23,44.55683500000001,30.326835000000003,,,63.05,,,,,,0.61,,,,,71.0,,,26.2596,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,11:00:00,7.29,,,13.72,31.264450000000004,17.54445,,,75.0,,,,,,0.62,,,,,87.0,,,23.493525,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,12:00:00,5.95,,,10.08,18.200574,8.120574,,,81.8,,,,,,0.48,,,,,78.0,,,29.7498,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,13:00:00,5.18,,,8.08,14.4912433,6.411243300000001,,,86.6,,,,,,0.56,,,,,101.0,,,34.5163245,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,14:00:00,5.83,,,7.31,12.7638176,5.4538176,,,77.51,,,,,,0.56,,,,,136.0,,,38.568495,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,15:00:00,5.95,,,7.56,12.2769507,4.7169507,,,68.17,,,,,,0.76,,,,,151.0,,,51.1896,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,16:00:00,6.36,,,11.59,15.3846139,3.7946139,,,55.04,,,,,,0.4,,,,,157.0,,,54.5136,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,17:00:00,8.29,,,12.34,15.949144,3.609144,,,47.19,,,,,,0.39,,,,,171.0,,,48.657745000000006,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,18:00:00,7.15,,,11.59,15.2091694,3.6191694,,,51.32,,,,,,0.5,,,,,166.0,,,56.00939999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,19:00:00,6.58,,,16.62,19.64516445,3.02516445,,,39.95,,,,,,0.25,,,,,171.0,,,46.631595,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,20:00:00,6.55,,,32.74,36.306536050000005,3.56653605,,,28.97,,,,,,0.42,,,,,176.0,,,57.1728,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,21:00:00,5.31,,,41.81,45.44671385,3.63671385,,,28.97,,,,,,0.4,,,,,168.0,,,44.18150000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,22:00:00,5.7,,,34.0,37.44623125,3.44623125,,,44.09,,,,,,0.32,,,,,151.0,,,43.5444,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/01/2023,23:00:00,6.83,,,24.94,28.2684328,3.3284327999999994,,,58.2,,,,,,0.43,,,,,111.0,,,30.2484,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,00:00:00,6.32,,,19.14,22.6889916,3.5489916,,,69.54,,,,,,0.53,,,,,71.0,,,16.943815,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,01:00:00,6.19,,,12.59,15.9635471,3.3735471,,,77.6,,,,,,0.27,,,,,48.0,,,14.957999999999998,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,02:00:00,6.88,,,8.82,12.03063435,3.2106343499999994,,,84.15,,,,,,0.51,,,,,42.0,,,11.839570000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,03:00:00,4.79,,,8.31,11.61086295,3.30086295,,,93.22,,,,,,0.54,,,,,40.0,,,10.3403335,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,04:00:00,5.32,,,10.58,14.10142175,3.52142175,,,88.69,,,,,,0.63,,,,,31.0,,,9.141,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,05:00:00,3.7,,,12.09,15.47607885,3.38607885,,,84.15,,,,,,0.83,,,,,24.0,,,7.546405000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,06:00:00,4.08,,,15.87,20.7122682,4.8422682,,,72.06,,,,,,0.88,,,,,29.0,,,11.3016,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,07:00:00,4.38,,,25.94,30.37373315,4.43373315,,,59.46,,,,,,0.68,,,,,39.0,,,14.127,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,08:00:00,4.75,,,33.25,43.2754,10.0254,,,44.85,,,,,,0.48,,,,,46.0,,,17.617199999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,09:00:00,5.08,,,23.17,44.22334,21.05334,,,47.11,,,,,,0.52,,,,,60.0,,,15.991815,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,10:00:00,7.18,,,13.58,30.62318,17.04318,,,55.05,,,,,,0.27,,,,,59.0,,,17.617199999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,11:00:00,5.01,,,10.56,18.58032,8.02032,,,61.3,,,,,,0.22,,,,,47.0,,,14.4594,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,12:00:00,4.13,,,7.8,15.31905,7.51905,,,65.82,,,,,,0.26,,,,,40.0,,,10.39572,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,13:00:00,5.09,,,7.8,14.8929705,7.0929705,,,50.5,,,,,,0.2,,,,,32.0,,,9.4734,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,14:00:00,5.82,,,10.56,15.5576619,4.9976619,,,51.14,,,,,,0.21,,,,,25.0,,,6.316095,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,15:00:00,4.23,,,14.59,19.15406335,4.5640633500000005,,,60.27,,,,,,0.3,,,,,22.0,,,7.146599999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,16:00:00,5.56,,,20.08,23.62648525,3.54648525,,,63.53,,,,,,0.27,,,,,21.0,,,6.648000000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,17:00:00,3.91,,,21.73,25.1737249,3.4437249000000003,,,69.34,,,,,,0.5,,,,,27.0,,,10.6368,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/01/2023,18:00:00,4.58,,,21.52,25.1692456,3.6492456,,,77.38,,,,,,0.28,,,,,37.0,,,11.068526,,,,,,,,,,,,,,,,,,,,
