Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,NOX,NO,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
MUSHAIRIF,01/02/2023,19:00:00,7.08,,,30.21,34.11,3.9,,,26.87,,,,,,0.53,,,,,85,,,21.4947,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/02/2023,20:00:00,8.82,,,35.74,39.620000000000005,3.88,,,19.84,,,,,,0.55,,,,,86,,,20.4891,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/02/2023,21:00:00,5.29,,,40.53,44.29,3.76,,,12.3,,,,,,0.63,,,,,77,,,17.118499999999997,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/02/2023,22:00:00,5.17,,,31.46,35.35,3.89,,,18.58,,,,,,0.46,,,,,69,,,19.07775,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/02/2023,23:00:00,4.56,,,22.9,26.779999999999998,3.88,,,32.14,,,,,,0.39,,,,,70,,,19.90125,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,00:00:00,4.23,,,16.37,20.19,3.82,,,42.69,,,,,,0.5,,,,,75,,,18.3522,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,01:00:00,4.11,,,11.83,15.45,3.62,,,52.73,,,,,,0.91,,,,,71,,,19.965149999999998,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,02:00:00,4.74,,,15.35,19.09,3.74,,,46.45,,,,,,0.22,,,,,64,,,16.55425,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,03:00:00,4.69,,,22.66,26.33,3.67,,,38.67,,,,,,0.16,,,,,51,,,13.90166,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,04:00:00,4.34,,,22.65,26.36,3.71,,,33.9,,,,,,0.17,,,,,43,,,12.3797,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,05:00:00,4.88,,,18.13,21.88,3.75,,,38.17,,,,,,0.21,,,,,43,,,12.42276,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,06:00:00,4.4,,,12.58,16.41,3.83,,,45.7,,,,,,0.34,,,,,41,,,10.307400000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,07:00:00,5.2,,,27.19,31.05,3.86,,,29.71,,,,,,0.64,,,,,41,,,10.318,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,08:00:00,5.6,,,45.05,50.89,5.84,,,14.31,,,,,,0.79,,,,,47,,,12.4443,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,09:00:00,5.73,,,40.11,49.9,9.79,,,12.3,,,,,,0.88,,,,,52,,,12.76425,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,10:00:00,6.26,,,11.08,17.2,6.12,,,24.36,,,,,,0.42,,,,,41,,,9.744750000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,11:00:00,5.93,,,10.6,16.09,5.49,,,26.47,,,,,,0.58,,,,,30,,,5.51075,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,12:00:00,5.64,,,9.6,13.399999999999999,3.8,,,27.78,,,,,,0.65,,,,,17,,,3.8967,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,13:00:00,5.68,,,5.3,9.51,4.21,,,41.16,,,,,,0.63,,,,,14,,,4.941000000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,14:00:00,6.26,,,7.07,11.21,4.14,,,55.04,,,,,,0.43,,,,,22,,,5.62725,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,15:00:00,6.1,,,8.08,12.719999999999999,4.64,,,65.64,,,,,,0.34,,,,,19,,,3.8692499999999996,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,16:00:00,6.62,,,11.36,15.86,4.5,,,59.57,,,,,,0.35,,,,,14,,,4.2738000000000005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,17:00:00,6.07,,,15.9,19.45,3.55,,,44.14,,,,,,0.3,,,,,20,,,5.62725,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,18:00:00,4.76,,,21.42,25.71,4.29,,,36.82,,,,,,0.47,,,,,21,,,6.588000000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,19:00:00,5.06,,,17.64,21.46,3.82,,,35.81,,,,,,0.59,,,,,27,,,7.386749999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,20:00:00,5.73,,,13.61,16.43,2.82,,,45.4,,,,,,0.45,,,,,36,,,9.6789,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,21:00:00,6.29,,,12.35,13.87,1.52,,,44.14,,,,,,0.66,,,,,41,,,11.940750000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,22:00:00,5.05,,,20.92,22.650000000000002,1.73,,,36.57,,,,,,0.55,,,,,46,,,11.1873,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/02/2023,23:00:00,5.05,,,28.99,30.849999999999998,1.86,,,26.99,,,,,,0.69,,,,,43,,,9.5532,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,00:00:00,5.18,,,33.27,35.06,1.79,,,18.16,,,,,,0.5,,,,,33,,,7.1649,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,01:00:00,4.69,,,40.59,42.190000000000005,1.6,,,11.39,,,,,,0.47,,,,,24,,,5.153700000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,02:00:00,4.93,,,38.21,39.800000000000004,1.59,,,13.67,,,,,,0.46,,,,,17,,,3.4002499999999998,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,03:00:00,5.01,,,34.61,36.19,1.58,,,17.71,,,,,,0.42,,,,,12,,,3.5685000000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,04:00:00,4.9,,,27.29,28.91,1.62,,,30.62,,,,,,0.35,,,,,14,,,5.078250000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,05:00:00,4.81,,,23.52,25.12,1.6,,,35.42,,,,,,0.29,,,,,23,,,6.5364,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,06:00:00,4.81,,,32.62,34.529999999999994,1.91,,,23.79,,,,,,0.35,,,,,29,,,7.386749999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,07:00:00,4.89,,,50.83,61.379999999999995,10.55,,,13.67,,,,,,0.67,,,,,34,,,9.5532,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,08:00:00,5.01,,,64.35,74.24,9.89,,,9.6,,,,,,0.75,,,,,42,,,12.9015,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,09:00:00,4.87,,,63.21,78.32,15.11,,,9.28,,,,,,0.83,,,,,52,,,15.372000000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,10:00:00,5.16,,,35.62,43.01,7.39,,,22.07,,,,,,0.47,,,,,60,,,15.008,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,11:00:00,4.89,,,14.55,25.41,10.86,,,40.64,,,,,,0.62,,,,,68,,,17.2209,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,12:00:00,5.22,,,9.78,22.15,12.37,,,45.9,,,,,,0.39,,,,,69,,,17.568,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,13:00:00,CAL,,,CAL,CAL,CAL,,,CAL,,,,,,CAL,,,,,59,,,15.646500000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,14:00:00,4.75,,,21.32,31.39,10.07,,,35.62,,,,,,0.32,,,,,55,,,13.95275,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,15:00:00,5.26,,,23.58,26.72,3.14,,,42.14,,,,,,0.35,,,,,64,,,15.9639,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,16:00:00,7.4,,,32.61,36.18,3.57,,,30.85,,,,,,0.4,,,,,63,,,16.195500000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,17:00:00,6.35,,,37.39,41.04,3.65,,,28.86,,,,,,0.26,,,,,55,,,13.862250000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,18:00:00,5.24,,,22.6,24.44,1.84,,,41.18,,,,,,0.42,,,,,46,,,10.90425,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,19:00:00,7.98,,,11.8,13.290000000000001,1.49,,,50.22,,,,,,0.5,,,,,47,,,11.4387,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,20:00:00,4.97,,,8.29,9.85,1.56,,,47.21,,,,,,0.56,,,,,44,,,9.379999999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,21:00:00,4.33,,,13.81,15.32,1.51,,,38.17,,,,,,0.71,,,,,36,,,7.416300000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,22:00:00,4.11,,,24.86,26.46,1.6,,,24.61,,,,,,0.5,,,,,23,,,6.1762500000000005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/02/2023,23:00:00,6,,,23.86,25.22,1.36,,,21.85,,,,,,0.66,,,,,22,,,7.548750000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,00:00:00,6.04,,,17.58,19.409999999999997,1.83,,,26.12,,,,,,0.61,,,,,33,,,9.6145,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,01:00:00,6.51,,,12.81,14.200000000000001,1.39,,,40.43,,,,,,0.33,,,,,49,,,13.449900000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,02:00:00,6.78,,,9.04,10.68,1.64,,,56,,,,,,0.49,,,,,58,,,16.744500000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,03:00:00,4.57,,,4.27,5.6499999999999995,1.38,,,68.05,,,,,,0.42,,,,,64,,,18.666,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,04:00:00,4.02,,,7.28,8.51,1.23,,,66.29,,,,,,0.71,,,,,72,,,17.822,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,05:00:00,5.62,,,8.79,10.12,1.33,,,60.02,,,,,,0.49,,,,,80,,,20.614800000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,06:00:00,6.56,,,13.56,14.96,1.4,,,48.97,,,,,,0.36,,,,,84,,,23.607000000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,07:00:00,7.19,,,28.38,29.74,1.36,,,39.17,,,,,,0.43,,,,,88,,,24.156000000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,08:00:00,8.18,,,45.45,46.68,1.23,,,32.89,,,,,,0.43,,,,,88,,,19.81525,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,09:00:00,8.39,,,38.92,47.260000000000005,8.34,,,40.68,,,,,,0.35,,,,,81,,,19.7349,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,10:00:00,6.46,,,25.14,50.1,24.96,,,54.3,,,,,,0.54,,,,,76,,,16.884,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,11:00:00,7.7,,,10.56,26.590000000000003,16.03,,,67.88,,,,,,0.83,,,,,68,,,16.2153,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,12:00:00,6.84,,,7.79,13.21,5.42,,,76.43,,,,,,0.62,,,,,61,,,14.823,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,13:00:00,8.66,,,12.07,13.81,1.74,,,79.7,,,,,,0.67,,,,,47,,,11.2545,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,14:00:00,5.92,,,11.32,12.93,1.61,,,87.24,,,,,,0.24,,,,,35,,,7.1522499999999996,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,15:00:00,4.65,,,7.79,9.39,1.6,,,95.78,,,,,,0.28,,,,,26,,,7.542000000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,16:00:00,4.79,,,8.04,9.549999999999999,1.51,,,96.79,,,,,,0.69,,,,,34,,,9.882000000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,17:00:00,4.72,,,10.81,12.49,1.68,,,91.51,,,,,,0.65,,,,,38,,,8.64675,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,18:00:00,4.79,,,14.33,15.64,1.31,,,81.7,,,,,,0.38,,,,,25,,,5.7452499999999995,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,19:00:00,4.56,,,13.07,14.39,1.32,,,76.43,,,,,,0.27,,,,,24,,,7.9191,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,20:00:00,4.65,,,8.55,9.98,1.43,,,84.47,,,,,,0.3,,,,,39,,,15.234750000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,21:00:00,5.07,,,11.32,12.55,1.23,,,83.72,,,,,,0.33,,,,,72,,,21.273750000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,22:00:00,6.2,,,14.83,15.94,1.11,,,76.17,,,,,,0.25,,,,,83,,,20.112000000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/02/2023,23:00:00,7.33,,,10.56,11.82,1.26,,,75.67,,,,,,0.2,,,,,77,,,17.23575,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,00:00:00,7.84,,,7.29,8.51,1.22,,,78.94,,,,,,0.44,,,,,70,,,16.8438,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,01:00:00,5.13,,,12.82,15.97,3.15,,,60.84,,,,,,0.64,,,,,64,,,16.195500000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,02:00:00,4.05,,,22.65,38.33,15.68,,,46.29,,,,,,0.57,,,,,54,,,13.862250000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,03:00:00,4.69,,,30.38,68.3,37.92,,,41.43,,,,,,0.96,,,,,47,,,12.076749999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,04:00:00,5.03,,,32.64,66.85,34.21,,,32.14,,,,,,0.92,,,,,56,,,15.3354,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,05:00:00,5.66,,,37.41,69.41999999999999,32.01,,,22.85,,,,,,0.91,,,,,66,,,17.8425,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,06:00:00,7.99,,,41.18,70.73,29.55,,,15.82,,,,,,0.7,,,,,64,,,15.783750000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,07:00:00,4.6,,,44.95,70.30000000000001,25.35,,,9.79,,,,,,0.86,,,,,51,,,10.43525,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,08:00:00,5.78,,,53.49,83.79,30.3,,,7.54,,,,,,0.87,,,,,38,,,9.1761,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,09:00:00,5.99,,,47.21,80.58,33.37,,,13.56,,,,,,0.82,,,,,35,,,10.7055,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,10:00:00,7.92,,,31.89,53.84,21.95,,,29.13,,,,,,0.47,,,,,43,,,13.999500000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,11:00:00,5.85,,,13.31,24.509999999999998,11.2,,,46.46,,,,,,0.47,,,,,59,,,15.594249999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,12:00:00,4.92,,,12.3,19.25,6.95,,,55.24,,,,,,0.58,,,,,74,,,18.855,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,13:00:00,4.54,,,14.06,17.080000000000002,3.02,,,45.7,,,,,,0.75,,,,,76,,,20.038500000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,14:00:00,7.32,,,10.55,12.350000000000001,1.8,,,51.48,,,,,,0.64,,,,,70,,,16.9695,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,15:00:00,6.51,,,7.28,8.68,1.4,,,61.27,,,,,,0.69,,,,,65,,,14.958300000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,16:00:00,5.23,,,7.79,9.82,2.03,,,65.29,,,,,,0.83,,,,,54,,,11.941500000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,17:00:00,5.12,,,10.58,12.34,1.76,,,62.27,,,,,,0.24,,,,,41,,,9.5532,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,18:00:00,4.56,,,13.73,15.17,1.44,,,52.23,,,,,,0.33,,,,,35,,,8.911,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,19:00:00,4.55,,,17.2,18.619999999999997,1.42,,,44.19,,,,,,0.35,,,,,41,,,10.8102,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,20:00:00,5.5,,,19.1,20.520000000000003,1.42,,,43.94,,,,,,0.36,,,,,45,,,13.587750000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,21:00:00,4.74,,,20.13,21.64,1.51,,,42.19,,,,,,0.42,,,,,54,,,14.68575,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,22:00:00,8.4,,,21.42,22.810000000000002,1.39,,,34.65,,,,,,0.49,,,,,53,,,10.669749999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/02/2023,23:00:00,19.76,,,22.1,25.840000000000003,3.74,,,27.37,,,,,,0.63,,,,,38,,,9.8046,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,00:00:00,4.03,,,28.37,52.790000000000006,24.42,,,20.84,,,,,,0.96,,,,,40,,,11.39175,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,01:00:00,4.42,,,37.16,61.92,24.76,,,13.56,,,,,,0.92,,,,,43,,,12.627,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,02:00:00,6.37,,,43.44,76.05,32.61,,,8.79,,,,,,0.85,,,,,49,,,12.780249999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,03:00:00,4.07,,,39.55,82.85,43.3,,,16.07,,,,,,0.84,,,,,60,,,15.8382,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,04:00:00,5.35,,,33.28,64.17,30.89,,,23.61,,,,,,0.77,,,,,66,,,18.117,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,05:00:00,8.59,,,32.64,41.5,8.86,,,20.34,,,,,,0.55,,,,,66,,,17.568,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,06:00:00,5.5,,,40.43,48.08,7.65,,,12.05,,,,,,0.48,,,,,62,,,13.71825,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,07:00:00,5.01,,,42.44,54.11,11.67,,,8.29,,,,,,0.72,,,,,55,,,17.9751,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,08:00:00,5.23,,,54.49,101.28,46.79,,,5.78,,,,,,0.87,,,,,88,,,26.899800000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,09:00:00,5.32,,,64.8,125.09,60.29,,,7.79,,,,,,0.57,,,,,126,,,33.18175,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,10:00:00,6.19,,,42.48,76.19999999999999,33.72,,,21.6,,,,,,0.63,,,,,157,,,40.224000000000004,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,11:00:00,4.31,,,24.72,36.58,11.86,,,36.23,,,,,,0.33,,,,,163,,,40.21425,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,12:00:00,9.1,,,27.99,32.8,4.81,,,40.83,,,,,,0.8,,,,,130,,,29.097,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,13:00:00,8.2,,,46.15,50.87,4.72,,,29.99,,,,,,0.66,,,,,82,,,16.29775,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,14:00:00,8.55,,,42.62,45.669999999999995,3.05,,,34.78,,,,,,0.46,,,,,57,,,13.827,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,15:00:00,6.48,,,44.89,48.05,3.16,,,31.75,,,,,,0.48,,,,,53,,,15.783750000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,16:00:00,6.3,,,45.9,48.96,3.06,,,28.98,,,,,,0.61,,,,,62,,,20.313000000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,17:00:00,5.86,,,35.8,38.39,2.59,,,40.85,,,,,,0.64,,,,,86,,,22.043,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,18:00:00,7.09,,,26.2,27.7,1.5,,,53.27,,,,,,0.62,,,,,102,,,24.5115,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,19:00:00,6.16,,,21.67,23.040000000000003,1.37,,,47.97,,,,,,0.72,,,,,93,,,23.46975,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,20:00:00,6.3,,,24.94,26.200000000000003,1.26,,,41.41,,,,,,0.73,,,,,78,,,21.411,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,21:00:00,7.77,,,36.28,37.7,1.42,,,28.03,,,,,,0.77,,,,,78,,,20.28425,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,22:00:00,6.05,,,43.33,45.07,1.74,,,13.64,,,,,,0.58,,,,,95,,,24.762900000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/02/2023,23:00:00,7.74,,,46.61,48.89,2.28,,,8.84,,,,,,0.66,,,,,102,,,25.67775,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/02/2023,00:00:00,7.71,,,59.46,66.8,7.34,,,7.58,,,,,,0.6,,,,,117,,,30.419400000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/02/2023,01:00:00,5.83,,,61.44,67.72,6.28,,,8.61,,,,,,0.43,,,,,125,,,32.940000000000005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/02/2023,02:00:00,5.28,,,47.73,49.08,1.35,,,15.21,,,,,,0.42,,,,,115,,,28.8225,,,,,,,,,,,,,,,,,,,,
