Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,NOX,NO,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
MUSHAIRIF,02/09/2023,12:00:00,2.4,,,7.79,11.75,3.96,,,50.4,,,,,,0.49,,,,,258.0,,,88.466,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,13:00:00,2.26,,,5.78,7.890000000000001,2.11,,,60.68,,,,,,0.42,,,,,239.0,,,71.4495,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,14:00:00,3.61,,,5.57,8.07,2.5,,,66.95,,,,,,0.71,,,,,198.0,,,58.3695,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,15:00:00,2.71,,,6.59,9.19,2.6,,,56.41,,,,,,1.33,,,,,159.0,,,50.8485,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,16:00:00,2.34,,,12.12,15.37,3.25,,,39.73,,,,,,1.47,,,,,152.0,,,53.01825,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,17:00:00,4.11,,,17.45,20.75,3.3,,,24.64,,,,,,1.07,,,,,165.0,,,53.301,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,18:00:00,4.92,,,23.01,26.07,3.06,,,19.62,,,,,,0.89,,,,,161.0,,,46.5975,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,19:00:00,4.56,,,20.99,23.87,2.88,,,27.66,,,,,,0.49,,,,,124.0,,,35.8065,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,20:00:00,3.34,,,13.66,16.41,2.75,,,42.0,,,,,,0.64,,,,,95.0,,,29.525376,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,21:00:00,3.16,,,15.38,19.86,4.48,,,20.87,,,,,,0.57,,,,,97.0,,,33.027,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,22:00:00,3.1,,,21.81,25.34,3.53,,,8.8,,,,,,0.76,,,,,105.0,,,36.951,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/09/2023,23:00:00,2.83,,,26.34,29.9,3.56,,,7.55,,,,,,0.45,,,,,121.0,,,37.932,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,00:00:00,4.35,,,33.4,36.26,2.86,,,9.56,,,,,,0.42,,,,,111.0,,,33.844500000000004,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,01:00:00,4.69,,,31.58,35.51,3.93,,,13.58,,,,,,0.47,,,,,96.0,,,31.5555,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,02:00:00,4.86,,,24.56,28.29,3.73,,,23.64,,,,,,0.45,,,,,97.0,,,33.354,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,03:00:00,4.17,,,15.79,18.55,2.76,,,33.2,,,,,,0.31,,,,,107.0,,,35.97,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,04:00:00,4.25,,,9.53,14.23,4.7,,,42.75,,,,,,0.36,,,,,113.0,,,34.4985,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,05:00:00,3.39,,,7.52,11.48,3.96,,,47.03,,,,,,0.4,,,,,98.0,,,28.9395,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,06:00:00,3.75,,,4.76,8.33,3.57,,,40.99,,,,,,0.45,,,,,79.0,,,27.3045,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,07:00:00,5.01,,,13.79,18.92,5.13,,,18.36,,,,,,0.49,,,,,88.0,,,30.5745,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,08:00:00,3.14,,,28.14,31.26,3.12,,,8.05,,,,,,0.53,,,,,99.0,,,33.369826,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,09:00:00,4.07,,,30.71,34.72,4.01,,,4.78,,,,,,0.57,,,,,118.0,,,39.24,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,10:00:00,4.87,,,20.64,24.75,4.11,,,15.34,,,,,,0.62,,,,,122.0,,,39.0765,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,11:00:00,3.18,,,12.33,16.88,4.55,,,32.19,,,,,,0.66,,,,,117.0,,,39.0765,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,12:00:00,4.73,,,8.81,12.4,3.59,,,47.28,,,,,,0.49,,,,,122.0,,,45.9435,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,13:00:00,6.06,,,7.3,12.05,4.75,,,55.32,,,,,,0.52,,,,,159.0,,,52.974,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,14:00:00,5.38,,,9.56,12.78,3.22,,,43.76,,,,,,0.63,,,,,165.0,,,47.578500000000005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,15:00:00,7.12,,,11.28,16.119999999999997,4.84,,,37.47,,,,,,1.73,,,,,126.0,,,36.297,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,16:00:00,6.38,,,9.99,15.11,5.12,,,43.76,,,,,,1.56,,,,,96.0,,,27.99,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,17:00:00,3.02,,,12.08,16.69,4.61,,,39.74,,,,,,1.08,,,,,84.0,,,25.506,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,18:00:00,3.96,,,16.11,20.8,4.69,,,23.64,,,,,,0.61,,,,,72.0,,,22.784,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,19:00:00,4.35,,,25.17,29.55,4.38,,,15.84,,,,,,0.9,,,,,56.0,,,16.677,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,20:00:00,4.11,,,33.23,35.75,2.52,,,9.56,,,,,,0.95,,,,,46.0,,,13.8975,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,21:00:00,5.44,,,34.73,37.36,2.63,,,7.8,,,,,,1.07,,,,,39.0,,,12.426,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,22:00:00,5.64,,,29.2,33.25,4.05,,,10.81,,,,,,0.84,,,,,37.0,,,13.88175,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/09/2023,23:00:00,5.23,,,20.89,24.23,3.34,,,14.08,,,,,,0.42,,,,,46.0,,,16.35,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,00:00:00,6.29,,,13.59,17.67,4.08,,,19.11,,,,,,0.45,,,,,54.0,,,16.5135,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,01:00:00,5.52,,,15.3,19.49,4.19,,,15.79,,,,,,0.25,,,,,47.0,,,14.8785,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,02:00:00,3.82,,,24.91,30.89,5.98,,,8.77,,,,,,0.43,,,,,44.0,,,14.916466,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,03:00:00,5.05,,,33.55,38.7,5.15,,,5.26,,,,,,0.45,,,,,53.0,,,17.1675,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,04:00:00,4.71,,,41.93,45.87,3.94,,,6.01,,,,,,0.49,,,,,52.0,,,15.8595,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,05:00:00,2.86,,,42.67,50.370000000000005,7.7,,,13.28,,,,,,0.53,,,,,45.0,,,14.061,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,06:00:00,3.37,,,42.43,51.59,9.16,,,20.8,,,,,,0.56,,,,,41.0,,,11.9355,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,07:00:00,4.53,,,52.78,65.87,13.09,,,15.79,,,,,,0.52,,,,,32.0,,,9.6465,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,08:00:00,2.91,,,56.73,70.58,13.85,,,10.02,,,,,,0.47,,,,,27.0,,,10.918238,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,09:00:00,3.56,,,51.06,58.61,7.55,,,15.28,,,,,,0.43,,,,,44.0,,,15.042,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,10:00:00,4.56,,,24.67,27.44,2.77,,,32.07,,,,,,0.42,,,,,48.0,,,14.5515,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,11:00:00,2.81,,,13.32,18.22,4.9,,,47.1,,,,,,0.51,,,,,41.0,,,12.099,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,12:00:00,4.9,,,11.1,16.13,5.03,,,60.63,,,,,,0.75,,,,,33.0,,,11.6085,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,13:00:00,4.1,,,7.89,15.45,7.56,,,70.66,,,,,,0.74,,,,,38.0,,,12.5895,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,14:00:00,4.43,,,5.18,11.9,6.72,,,77.17,,,,,,0.81,,,,,39.0,,,11.445,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,15:00:00,3.53,,,6.41,10.68,4.27,,,72.16,,,,,,1.62,,,,,31.0,,,8.829,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,16:00:00,2.44,,,10.36,13.6,3.24,,,59.13,,,,,,1.58,,,,,23.0,,,7.308499999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,17:00:00,3.35,,,16.92,22.44,5.52,,,43.92,,,,,,0.75,,,,,24.0,,,8.9925,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,18:00:00,5.76,,,22.05,28.29,6.24,,,36.7,,,,,,0.65,,,,,31.0,,,12.638,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,19:00:00,7.19,,,25.06,28.58,3.52,,,29.66,,,,,,0.87,,,,,40.0,,,14.388,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,20:00:00,5.38,,,21.3,26.07,4.77,,,40.72,,,,,,1.13,,,,,48.0,,,17.331,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,21:00:00,3.24,,,16.29,23.21,6.92,,,54.3,,,,,,1.08,,,,,58.0,,,20.4375,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,22:00:00,3.52,,,11.78,15.03,3.25,,,66.19,,,,,,0.69,,,,,67.0,,,23.58225,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/09/2023,23:00:00,3.25,,,8.69,11.79,3.1,,,74.66,,,,,,0.61,,,,,74.0,,,23.7075,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,00:00:00,2.87,,,8.16,12.84,4.68,,,68.63,,,,,,0.68,,,,,71.0,,,22.0725,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,01:00:00,2.43,,,10.38,13.64,3.26,,,50.53,,,,,,0.77,,,,,64.0,,,19.947,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,02:00:00,4.21,,,13.89,19.4,5.51,,,40.72,,,,,,0.68,,,,,58.0,,,16.300468,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,03:00:00,5.4,,,11.28,13.61,2.33,,,45.25,,,,,,0.4,,,,,48.0,,,14.715,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,04:00:00,5.51,,,8.27,11.49,3.22,,,55.81,,,,,,0.37,,,,,42.0,,,12.5895,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,05:00:00,3.45,,,8.02,11.3,3.28,,,48.77,,,,,,0.59,,,,,35.0,,,10.464,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,06:00:00,4.06,,,12.03,14.18,2.15,,,32.18,,,,,,0.55,,,,,29.0,,,8.829,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,07:00:00,6.41,,,22.8,26.73,3.93,,,20.87,,,,,,0.37,,,,,25.0,,,9.9735,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,08:00:00,6.05,,,33.07,37.53,4.46,,,12.32,,,,,,0.45,,,,,36.0,,,13.08,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,09:00:00,5.53,,,32.57,36.67,4.1,,,16.84,,,,,,0.63,,,,,44.0,,,13.8975,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,10:00:00,3.98,,,23.7,27.78,4.08,,,30.35,,,,,,0.86,,,,,41.0,,,11.687128,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,11:00:00,4.98,,,13.61,18.08,4.47,,,40.64,,,,,,1.45,,,,,35.0,,,10.464,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,12:00:00,6.29,,,10.84,16.62,5.78,,,50.42,,,,,,1.1,,,,,29.0,,,8.829,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,13:00:00,,,,,,,,,,,,,,,0.6,,,,,25.0,,,9.156,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,14:00:00,2.55,,,7.57,12.71,5.14,,,68.22,,,,,,,,,,,31.0,,,11.2815,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,15:00:00,2.07,,,10.28,13.09,2.81,,,64.71,,,,,,1.24,,,,,38.0,,,13.5705,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,16:00:00,2.24,,,14.67,16.99,2.32,,,50.42,,,,,,1.41,,,,,45.0,,,15.696000000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,17:00:00,2.48,,,20.17,23.22,3.05,,,41.13,,,,,,1.01,,,,,51.0,,,19.1295,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,18:00:00,2.93,,,23.7,27.06,3.36,,,34.61,,,,,,0.65,,,,,66.0,,,21.9255,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,19:00:00,3.5,,,19.92,22.450000000000003,2.53,,,37.37,,,,,,0.67,,,,,75.0,,,25.6695,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,20:00:00,4.0,,,12.35,15.65,3.3,,,44.4,,,,,,0.87,,,,,82.0,,,30.972,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,21:00:00,4.22,,,15.38,18.32,2.94,,,41.13,,,,,,0.9,,,,,92.0,,,31.719,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,22:00:00,3.9,,,26.22,30.34,4.12,,,33.36,,,,,,0.72,,,,,102.0,,,34.8255,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/09/2023,23:00:00,3.36,,,35.8,38.51,2.71,,,21.82,,,,,,0.28,,,,,111.0,,,38.586,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,00:00:00,4.25,,,42.61,46.81,4.2,,,14.05,,,,,,0.54,,,,,125.0,,,43.31775,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,01:00:00,3.24,,,32.78,37.29,4.51,,,21.07,,,,,,0.46,,,,,134.0,,,42.6735,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,02:00:00,2.59,,,22.66,25.26,2.6,,,32.62,,,,,,0.44,,,,,127.0,,,38.913,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,03:00:00,3.27,,,20.72,23.74,3.02,,,31.18,,,,,,0.58,,,,,111.0,,,34.008,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,04:00:00,3.27,,,12.38,16.0,3.62,,,39.47,,,,,,0.78,,,,,97.0,,,29.064042,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,05:00:00,2.83,,,16.93,19.31,2.38,,,35.2,,,,,,0.75,,,,,92.0,,,30.9015,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,06:00:00,3.07,,,25.77,29.13,3.36,,,18.86,,,,,,0.69,,,,,97.0,,,32.8635,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,07:00:00,3.72,,,33.35,41.1,7.75,,,8.3,,,,,,0.87,,,,,104.0,,,35.1525,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,08:00:00,2.93,,,41.94,61.06999999999999,19.13,,,7.29,,,,,,0.95,,,,,111.0,,,36.7875,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,09:00:00,4.08,,,34.36,57.01,22.65,,,11.06,,,,,,0.95,,,,,114.0,,,35.4795,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,10:00:00,5.19,,,24.76,38.1,13.34,,,27.15,,,,,,0.57,,,,,103.0,,,33.027,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,11:00:00,3.76,,,15.92,23.97,8.05,,,47.52,,,,,,0.57,,,,,99.0,,,37.278,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,12:00:00,2.71,,,11.88,17.700000000000003,5.82,,,62.91,,,,,,1.06,,,,,129.0,,,48.886500000000005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,13:00:00,2.58,,,9.1,14.37,5.27,,,74.12,,,,,,0.34,,,,,170.0,,,55.206302,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,14:00:00,2.53,,,7.58,11.59,4.01,,,80.4,,,,,,0.87,,,,,189.0,,,55.0995,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,15:00:00,2.39,,,10.62,16.98,6.36,,,89.45,,,,,,1.63,,,,,148.0,,,40.875,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,16:00:00,2.59,,,13.65,18.31,4.66,,,95.23,,,,,,1.71,,,,,102.0,,,27.631500000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,17:00:00,3.17,,,13.39,18.25,4.86,,,94.41,,,,,,0.94,,,,,67.0,,,22.7265,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,18:00:00,3.43,,,8.82,13.87,5.05,,,104.73,,,,,,0.47,,,,,72.0,,,24.6885,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,19:00:00,3.21,,,7.32,12.36,5.04,,,99.84,,,,,,0.7,,,,,79.0,,,26.977500000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,20:00:00,2.71,,,12.12,14.93,2.81,,,78.1,,,,,,0.95,,,,,86.0,,,26.814,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,21:00:00,2.7,,,21.96,25.15,3.19,,,46.76,,,,,,0.9,,,,,78.0,,,21.3035,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,22:00:00,3.0,,,37.36,42.29,4.93,,,36.9,,,,,,0.86,,,,,59.0,,,16.840500000000002,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/09/2023,23:00:00,3.6,,,45.18,50.53,5.35,,,33.11,,,,,,0.65,,,,,44.0,,,16.91,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/09/2023,00:00:00,3.18,,,40.89,46.6,5.71,,,39.94,,,,,,0.71,,,,,51.0,,,18.4755,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/09/2023,01:00:00,2.29,,,51.5,56.99,5.49,,,29.32,,,,,,0.94,,,,,62.0,,,22.236,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/09/2023,02:00:00,3.42,,,63.35,68.1,4.75,,,18.22,,,,,,0.75,,,,,74.0,,,26.487,,,,,,,,,,,,,,,,,,,,
