Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,NOX,NO,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
MUSHAIRIF,01/06/2023,18:00:00,5.31,,,18.18,18.67,0.49,,,85.31,,,,,,0.35,,,,,176.0,,,56.508,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/06/2023,19:00:00,6.3,,,25.0,26.7,1.7,,,69.96,,,,,,0.26,,,,,164.0,,,51.6882,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/06/2023,20:00:00,7.79,,,35.1,35.74,0.64,,,54.86,,,,,,0.32,,,,,147.0,,,39.749500000000005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/06/2023,21:00:00,6.33,,,51.0,51.37,0.37,,,33.72,,,,,,0.58,,,,,140.0,,,45.2064,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/06/2023,22:00:00,6.88,,,63.37,64.34,0.97,,,21.9,,,,,,0.8,,,,,132.0,,,35.456,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,01/06/2023,23:00:00,8.26,,,53.52,54.010000000000005,0.49,,,25.92,,,,,,0.83,,,,,124.0,,,33.1015,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,00:00:00,8.56,,,20.96,21.18,0.22,,,42.28,,,,,,0.75,,,,,115.0,,,38.5584,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,01:00:00,6.89,,,10.86,11.71,0.85,,,56.12,,,,,,0.67,,,,,117.0,,,34.6524,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,02:00:00,6.69,,,7.83,8.21,0.38,,,61.91,,,,,,0.66,,,,,123.0,,,39.7218,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,03:00:00,7.27,,,7.58,8.28,0.7,,,60.15,,,,,,0.36,,,,,116.0,,,35.8992,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,04:00:00,5.71,,,8.59,9.33,0.74,,,46.56,,,,,,0.25,,,,,100.0,,,31.578,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,05:00:00,8.55,,,16.92,17.720000000000002,0.8,,,39.01,,,,,,0.38,,,,,90.0,,,28.0878,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,06:00:00,7.14,,,26.33,27.38,1.05,,,30.75,,,,,,0.41,,,,,79.0,,,24.2652,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,07:00:00,8.88,,,38.89,45.35,6.46,,,22.98,,,,,,0.49,,,,,67.0,,,22.6032,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,08:00:00,8.32,,,52.26,56.04,3.78,,,14.39,,,,,,0.42,,,,,69.0,,,22.354445,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,09:00:00,7.27,,,39.89,41.02,1.13,,,18.43,,,,,,0.47,,,,,88.0,,,26.038000000000004,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,10:00:00,7.46,,,19.95,22.96,3.01,,,28.79,,,,,,1.01,,,,,100.0,,,30.754005000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,11:00:00,8.3,,,10.86,13.9,3.04,,,40.91,,,,,,1.28,,,,,113.0,,,34.661963,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,12:00:00,6.89,,,7.58,9.57,1.99,,,54.53,,,,,,1.29,,,,,125.0,,,42.04859999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,13:00:00,7.22,,,5.05,6.79,1.74,,,66.4,,,,,,1.22,,,,,128.0,,,37.30487,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,14:00:00,6.46,,,7.07,8.370000000000001,1.3,,,72.71,,,,,,1.28,,,,,134.0,,,36.148500000000006,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,15:00:00,7.12,,,6.06,9.74,3.68,,,72.96,,,,,,0.95,,,,,127.0,,,38.0116485,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,16:00:00,,,,,,,,,,,,,,,,,,,,134.0,,,44.874,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,17:00:00,6.79,,,8.08,10.09,2.01,,,54.53,,,,,,0.6,,,,,136.0,,,37.447255000000006,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,18:00:00,5.51,,,5.05,7.07,2.02,,,45.2,,,,,,0.82,,,,,127.0,,,34.071000000000005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,19:00:00,6.83,,,7.32,8.83,1.51,,,40.65,,,,,,0.57,,,,,119.0,,,32.63101,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,20:00:00,5.82,,,14.39,14.8,0.41,,,33.08,,,,,,0.83,,,,,107.0,,,33.904799999999994,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,21:00:00,6.18,,,21.72,22.07,0.35,,,27.27,,,,,,0.72,,,,,97.0,,,27.817695,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,22:00:00,6.08,,,15.91,16.52,0.61,,,30.81,,,,,,0.41,,,,,110.0,,,33.175705,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,02/06/2023,23:00:00,6.05,,,10.83,11.35,0.52,,,40.65,,,,,,0.52,,,,,123.0,,,32.963,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,00:00:00,7.24,,,7.81,8.19,0.38,,,50.75,,,,,,0.36,,,,,115.0,,,32.053470000000004,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,01:00:00,6.91,,,6.05,6.82,0.77,,,62.61,,,,,,0.33,,,,,107.0,,,34.071,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,02:00:00,6.01,,,5.55,6.13,0.58,,,74.73,,,,,,0.31,,,,,98.0,,,25.398765,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,03:00:00,6.5,,,5.55,5.97,0.42,,,84.07,,,,,,0.44,,,,,91.0,,,24.347835000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,04:00:00,6.36,,,8.06,8.33,0.27,,,89.88,,,,,,0.58,,,,,80.0,,,24.93,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,05:00:00,7.96,,,12.09,12.86,0.77,,,92.66,,,,,,0.41,,,,,70.0,,,19.780745000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,06:00:00,7.97,,,13.86,15.11,1.25,,,74.23,,,,,,0.26,,,,,67.0,,,23.6004,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,07:00:00,7.32,,,11.59,13.43,1.84,,,59.58,,,,,,0.32,,,,,75.0,,,21.5016,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,08:00:00,7.74,,,19.65,21.92,2.27,,,40.65,,,,,,0.45,,,,,85.0,,,24.347835000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,09:00:00,8.49,,,25.7,26.35,0.65,,,35.1,,,,,,0.67,,,,,86.0,,,22.991000000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,10:00:00,7.14,,,19.9,20.56,0.66,,,51.0,,,,,,0.57,,,,,80.0,,,26.4258,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,11:00:00,5.8,,,12.09,14.41,2.32,,,65.89,,,,,,0.79,,,,,79.0,,,24.175991,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,12:00:00,6.99,,,8.06,11.010000000000002,2.95,,,74.98,,,,,,0.61,,,,,87.0,,,24.323685,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,13:00:00,5.82,,,7.56,8.98,1.42,,,80.29,,,,,,0.49,,,,,94.0,,,28.19223,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,14:00:00,6.06,,,10.58,13.0,2.42,,,93.16,,,,,,0.28,,,,,104.0,,,36.2316,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,15:00:00,6.06,,,12.61,14.19,1.58,,,92.16,,,,,,0.35,,,,,114.0,,,34.219245,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,16:00:00,5.0,,,13.13,15.24,2.11,,,81.79,,,,,,0.33,,,,,123.0,,,35.244517,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,17:00:00,5.68,,,14.39,15.53,1.14,,,69.96,,,,,,0.55,,,,,119.0,,,32.386785,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,18:00:00,7.1,,,19.44,19.85,0.41,,,58.63,,,,,,0.78,,,,,122.0,,,41.2176,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,19:00:00,5.98,,,24.24,25.92,1.68,,,47.35,,,,,,0.74,,,,,126.0,,,43.212,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,20:00:00,5.55,,,30.55,31.43,0.88,,,41.41,,,,,,1.34,,,,,134.0,,,37.106945,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,21:00:00,4.33,,,29.8,30.55,0.75,,,39.39,,,,,,1.21,,,,,123.0,,,38.7246,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,22:00:00,4.48,,,18.18,18.85,0.67,,,51.0,,,,,,0.56,,,,,110.0,,,34.4034,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,03/06/2023,23:00:00,4.78,,,10.86,11.67,0.81,,,63.62,,,,,,0.27,,,,,97.0,,,26.625995000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,00:00:00,4.59,,,7.83,8.38,0.55,,,66.15,,,,,,0.52,,,,,90.0,,,28.7526,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,01:00:00,5.77,,,8.33,9.69,1.36,,,61.85,,,,,,0.37,,,,,83.0,,,25.12299,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,02:00:00,5.29,,,15.4,15.79,0.39,,,49.23,,,,,,0.21,,,,,91.0,,,27.8169535,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,03:00:00,5.03,,,24.24,25.34,1.1,,,43.18,,,,,,0.72,,,,,100.0,,,29.161545,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,04:00:00,4.28,,,30.81,31.83,1.02,,,20.96,,,,,,0.97,,,,,117.0,,,35.31148,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,05:00:00,4.9,,,42.67,48.59,5.92,,,11.62,,,,,,1.18,,,,,131.0,,,45.705,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,06:00:00,4.31,,,57.81,72.01,14.2,,,8.33,,,,,,0.89,,,,,144.0,,,43.60427000000001,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,07:00:00,5.6,,,67.16,84.08,16.92,,,9.25,,,,,,0.7,,,,,158.0,,,54.34739999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,08:00:00,4.0,,,65.64,77.13,11.49,,,8.08,,,,,,0.85,,,,,169.0,,,57.339,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,09:00:00,4.22,,,50.24,56.11,5.87,,,14.14,,,,,,0.49,,,,,176.0,,,48.98044,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,10:00:00,5.54,,,35.1,42.760000000000005,7.66,,,31.56,,,,,,0.57,,,,,168.0,,,53.0178,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,11:00:00,5.45,,,20.71,22.71,2.0,,,47.72,,,,,,0.34,,,,,151.0,,,42.16042,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,12:00:00,5.34,,,12.12,13.86,1.74,,,65.89,,,,,,0.27,,,,,141.0,,,39.031118,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,13:00:00,4.78,,,8.08,10.41,2.33,,,76.75,,,,,,0.38,,,,,127.0,,,33.05871,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,14:00:00,7.38,,,7.83,9.18,1.35,,,88.62,,,,,,0.4,,,,,119.0,,,38.0598,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,15:00:00,7.18,,,9.09,10.97,1.88,,,99.48,,,,,,0.25,,,,,110.0,,,29.362,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,16:00:00,6.06,,,12.12,13.7,1.58,,,103.77,,,,,,0.37,,,,,102.0,,,32.409,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,17:00:00,3.89,,,15.91,17.87,1.96,,,94.68,,,,,,0.41,,,,,93.0,,,26.133685000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,18:00:00,3.99,,,21.72,22.87,1.15,,,81.3,,,,,,0.42,,,,,88.0,,,29.5836,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,19:00:00,3.51,,,22.73,24.05,1.32,,,67.16,,,,,,0.93,,,,,90.0,,,25.53315,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,20:00:00,3.18,,,30.81,31.73,0.92,,,57.56,,,,,,1.09,,,,,100.0,,,35.4006,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,21:00:00,3.86,,,40.91,41.67,0.76,,,48.98,,,,,,0.92,,,,,113.0,,,33.1015,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,22:00:00,4.02,,,54.53,55.52,0.99,,,40.91,,,,,,0.71,,,,,126.0,,,43.212,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,04/06/2023,23:00:00,3.67,,,65.59,66.48,0.89,,,31.56,,,,,,0.7,,,,,134.0,,,38.5942025,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,00:00:00,5.5,,,72.76,73.12,0.36,,,21.69,,,,,,0.32,,,,,131.0,,,33.730635,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,01:00:00,4.97,,,79.55,80.77,1.22,,,13.62,,,,,,0.67,,,,,120.0,,,41.55,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,02:00:00,4.51,,,86.6,87.05999999999999,0.46,,,9.84,,,,,,0.67,,,,,130.0,,,49.86,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,03:00:00,3.6,,,94.15,95.46,1.31,,,7.57,,,,,,1.01,,,,,170.0,,,55.299455,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,04:00:00,4.08,,,94.91,95.99,1.08,,,8.83,,,,,,0.82,,,,,213.0,,,62.915832,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,05:00:00,4.03,,,89.88,90.67,0.79,,,11.86,,,,,,0.6,,,,,219.0,,,54.963465,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,06:00:00,5.01,,,79.05,80.8,1.75,,,14.62,,,,,,0.52,,,,,190.0,,,56.34179999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,07:00:00,5.89,,,76.28,86.16,9.88,,,12.84,,,,,,0.41,,,,,149.0,,,36.7025,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,08:00:00,5.52,,,90.88,119.36,28.48,,,11.33,,,,,,0.59,,,,,116.0,,,39.3894,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,09:00:00,4.54,,,88.37,118.62,30.25,,,9.56,,,,,,0.55,,,,,121.0,,,42.8796,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,10:00:00,3.07,,,50.85,65.85,15.0,,,22.15,,,,,,0.52,,,,,137.0,,,48.86279999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,11:00:00,3.65,,,31.47,41.22,9.75,,,42.28,,,,,,0.28,,,,,157.0,,,47.414205,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,12:00:00,3.49,,,21.65,40.65,19.0,,,58.38,,,,,,0.35,,,,,176.0,,,60.3306,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,13:00:00,3.54,,,13.6,32.35,18.75,,,69.46,,,,,,0.67,,,,,187.0,,,54.0318835,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,14:00:00,3.97,,,8.81,18.56,9.75,,,80.78,,,,,,0.43,,,,,184.0,,,47.84106,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,15:00:00,4.41,,,7.56,14.56,7.0,,,86.32,,,,,,0.3,,,,,172.0,,,56.1756,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,16:00:00,4.86,,,7.04,8.77,1.73,,,95.9,,,,,,0.16,,,,,166.0,,,52.353,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,17:00:00,5.15,,,8.3,10.05,1.75,,,95.9,,,,,,0.13,,,,,149.0,,,38.262025,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,18:00:00,6.07,,,17.86,19.25,1.39,,,85.33,,,,,,0.32,,,,,116.0,,,39.3894,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,19:00:00,6.87,,,28.92,30.62,1.7,,,71.99,,,,,,0.98,,,,,121.0,,,33.05871,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,20:00:00,4.6,,,41.49,42.73,1.24,,,61.68,,,,,,1.04,,,,,125.0,,,40.5528,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,21:00:00,4.63,,,54.32,55.17,0.85,,,47.33,,,,,,1.05,,,,,119.0,,,32.409000000000006,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,22:00:00,4.98,,,63.62,64.42999999999999,0.81,,,35.75,,,,,,0.96,,,,,115.0,,,39.2232,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,05/06/2023,23:00:00,3.38,,,69.41,70.34,0.93,,,27.12,,,,,,0.87,,,,,121.0,,,41.0514,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,00:00:00,4.12,,,81.98,91.63,9.65,,,14.98,,,,,,0.86,,,,,126.0,,,37.732025,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,01:00:00,4.95,,,94.05,116.71,22.66,,,7.21,,,,,,0.94,,,,,139.0,,,48.3642,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,02:00:00,3.75,,,104.36,143.16,38.8,,,8.2,,,,,,0.96,,,,,152.0,,,44.326195000000006,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,03:00:00,3.2,,,114.42,140.12,25.7,,,7.34,,,,,,0.93,,,,,155.0,,,44.1284655,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,04:00:00,4.75,,,111.34,161.64,50.3,,,7.32,,,,,,0.95,,,,,148.0,,,47.86559999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,05:00:00,3.8,,,103.56,137.13,33.57,,,11.24,,,,,,0.37,,,,,140.0,,,38.016795,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,06:00:00,5.99,,,94.19,113.92,19.73,,,18.38,,,,,,0.36,,,,,127.0,,,41.2176,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,07:00:00,3.2,,,60.69,87.47,26.78,,,26.43,,,,,,0.4,,,,,121.0,,,41.3838,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,08:00:00,4.38,,,60.92,95.67,34.75,,,13.84,,,,,,0.44,,,,,128.0,,,45.2064,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,09:00:00,4.73,,,47.07,94.07,47.0,,,19.18,,,,,,0.23,,,,,144.0,,,39.912345,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,10:00:00,4.93,,,15.89,65.14,49.25,,,29.12,,,,,,0.23,,,,,153.0,,,52.1868,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,11:00:00,5.23,,,8.89,28.14,19.25,,,42.54,,,,,,0.27,,,,,161.0,,,54.34739999999999,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,12:00:00,4.2,,,8.06,15.31,7.25,,,57.69,,,,,,0.31,,,,,166.0,,,49.235285000000005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,13:00:00,3.79,,,11.34,14.43,3.09,,,66.26,,,,,,0.36,,,,,175.0,,,59.9982,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,14:00:00,,,,,,,,,,,,,,,,,,,,186.0,,,51.33507,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,15:00:00,3.85,,,20.66,25.17,4.51,,,58.7,,,,,,0.44,,,,,196.0,,,65.4828,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,16:00:00,3.19,,,25.19,28.93,3.74,,,46.36,,,,,,0.49,,,,,198.0,,,49.444500000000005,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,17:00:00,3.22,,,28.22,29.86,1.64,,,37.29,,,,,,0.53,,,,,159.0,,,46.0374,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,18:00:00,3.74,,,33.26,35.66,2.4,,,22.92,,,,,,0.43,,,,,118.0,,,30.292808,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,19:00:00,3.26,,,34.52,36.190000000000005,1.67,,,23.18,,,,,,0.58,,,,,90.0,,,29.916,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,20:00:00,3.2,,,31.74,32.61,0.87,,,26.2,,,,,,0.55,,,,,90.0,,,26.625995000000003,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,21:00:00,3.23,,,35.77,36.85,1.08,,,20.66,,,,,,0.65,,,,,97.0,,,29.2512,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,22:00:00,4.14,,,47.36,48.94,1.58,,,12.34,,,,,,0.63,,,,,79.0,,,24.2652,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,06/06/2023,23:00:00,4.58,,,62.48,65.46,2.98,,,9.83,,,,,,0.64,,,,,67.0,,,17.066895,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/06/2023,00:00:00,5.81,,,74.32,102.25,27.93,,,7.3,,,,,,0.77,,,,,60.0,,,20.775,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/06/2023,01:00:00,5.67,,,80.62,121.27,40.65,,,5.24,,,,,,1.12,,,,,65.0,,,20.3595,,,,,,,,,,,,,,,,,,,,
