Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.,NAN
EPAA MOBILE,01/05/2023,21:59:59.890000,49.06,,,44.15,,,24.32,,,,,,0.897,,,,,147.0,,,,,,,36.477,1009.2,25.64,259.5,1.873,,,,,,,,,,,,,
EPAA MOBILE,01/05/2023,22:59:59.885000,42.44,,,45.58,,,29.01,,,,,,0.888,,,,,137.0,,,,,,,36.2,1009.3,29.72,272.09,1.148,,,,,,,,,,,,,
EPAA MOBILE,01/05/2023,23:59:59.880000,30.82,,,49.05,,,13.23,,,,,,0.84,,,,,121.8,,,,,,,35.813,1009.3,35.36,262.23,1.055,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,00:59:59.875000,42.25,,,72.33,,,4.58,,,,,,1.729,,,,,125.4,,,,,,,35.307,1009.0,31.0,136.59,1.45,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,01:59:59.870000,41.79,,,80.96,,,4.24,,,,,,1.3,,,,,145.0,,,,,,,34.641,1008.8,28.55,135.52,1.749,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,02:59:59.865000,39.36,,,42.49,,,3.5,,,,,,0.783,,,,,151.7,,,,,,,34.415,1008.6,30.53,158.0,1.821,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,03:59:59.860000,41.41,,,40.21,,,3.64,,,,,,0.31,,,,,149.8,,,,,,,34.163,1008.4,30.8,140.99,1.762,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,04:59:59.855000,32.39,,,39.39,,,3.17,,,,,,0.509,,,,,142.1,,,,,,,33.963,1008.6,30.24,141.47,1.619,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,05:59:59.850000,28.84,,,40.02,,,3.18,,,,,,0.758,,,,,137.2,,,,,,,33.747,1009.1,30.11,154.07,1.586,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,06:59:59.845000,27.54,,,36.51,,,5.38,,,,,,0.788,,,,,141.3,,,,,,,33.889,1009.4,29.21,170.84,1.706,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,07:59:59.840000,33.76,,,39.47,,,9.98,,,,,,0.929,,,,,152.9,,,,,,,34.858,1009.8,30.37,187.23,1.752,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,08:59:59.835000,31.27,,,38.3,,,23.78,,,,,,0.668,,,,,171.0,,,,,,,35.783,1010.0,34.26,217.18,2.211,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,09:59:59.830000,27.66,,,37.58,,,37.99,,,,,,0.952,,,,,175.0,,,,,,,36.667,1010.2,34.32,225.09,1.933,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,10:59:59.825000,45.57,,,24.57,,,72.54,,,,,,0.884,,,,,168.3,,,,,,,37.453,1010.3,31.74,262.13,2.157,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,11:59:59.820000,32.38,,,17.47,,,94.82,,,,,,0.547,,,,,154.4,,,,,,,37.408,1010.1,35.36,282.48,2.91,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,12:59:59.815000,19.24,,,20.05,,,98.15,,,,,,0.87,,,,,137.1,,,,,,,37.175,1010.0,43.04,276.71,2.886,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,13:59:59.810000,13.03,,,18.83,,,97.77,,,,,,1.071,,,,,125.6,,,,,,,37.06,1009.6,46.14,282.02,2.95,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,14:59:59.805000,17.21,,,22.17,,,84.26,,,,,,1.055,,,,,116.1,,,,,,,37.115,1009.3,45.24,282.05,2.876,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,15:59:59.800000,22.71,,,25.36,,,76.64,,,,,,0.922,,,,,103.9,,,,,,,37.094,1009.1,43.62,280.95,2.894,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,16:59:59.795000,14.67,,,27.65,,,68.4,,,,,,1.04,,,,,91.3,,,,,,,36.947,1009.0,42.16,275.44,2.845,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,17:59:59.790000,9.21,,,22.38,,,75.01,,,,,,1.147,,,,,84.6,,,,,,,36.558,1009.2,47.28,280.01,2.648,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,18:59:59.785000,10.14,,,16.74,,,82.97,,,,,,0.68,,,,,86.4,,,,,,,35.933,1009.6,53.1,277.15,2.951,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,19:59:59.780000,7.26,,,14.18,,,78.64,,,,,,0.531,,,,,83.4,,,,,,,34.983,1010.0,66.61,270.99,3.134,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,20:59:59.775000,7.46,,,15.62,,,66.84,,,,,,0.828,,,,,78.6,,,,,,,34.844,1010.4,64.12,259.98,2.495,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,21:59:59.770000,5.71,,,17.8,,,60.65,,,,,,0.863,,,,,67.3,,,,,,,34.802,1010.7,59.92,250.63,2.15,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,22:59:59.765000,7.61,,,20.04,,,50.84,,,,,,0.784,,,,,59.3,,,,,,,34.656,1010.9,59.23,235.55,2.035,,,,,,,,,,,,,
EPAA MOBILE,02/05/2023,23:59:59.760000,10.25,,,29.02,,,28.73,,,,,,0.731,,,,,55.1,,,,,,,34.592,1010.7,57.2,219.62,1.537,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,00:59:59.755000,7.96,,,30.85,,,20.78,,,,,,0.868,,,,,56.9,,,,,,,34.428,1010.4,58.18,187.25,1.621,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,01:59:59.750000,5.63,,,31.67,,,10.69,,,,,,0.838,,,,,60.9,,,,,,,33.783,1010.1,64.1,173.79,1.999,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,02:59:59.745000,6.8,,,18.95,,,36.12,,,,,,0.563,,,,,56.5,,,,,,,33.04,1010.0,70.77,166.45,2.265,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,03:59:59.740000,6.72,,,13.4,,,53.39,,,,,,0.194,,,,,48.1,,,,,,,32.863,1010.0,70.72,186.13,2.141,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,04:59:59.735000,7.11,,,18.11,,,43.9,,,,,,0.488,,,,,45.5,,,,,,,32.891,1010.2,68.71,188.63,1.782,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,05:59:59.730000,6.59,,,21.49,,,36.23,,,,,,0.609,,,,,41.9,,,,,,,32.486,1010.4,70.45,162.96,2.233,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,06:59:59.725000,7.39,,,20.79,,,36.26,,,,,,0.607,,,,,40.1,,,,,,,32.439,1010.6,70.8,160.92,2.17,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,07:59:59.720000,9.48,,,19.26,,,47.31,,,,,,0.538,,,,,49.7,,,,,,,32.973,1010.8,66.31,166.47,2.421,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,08:59:59.715000,15.21,,,20.55,,,51.14,,,,,,0.675,,,,,58.8,,,,,,,34.202,1011.0,58.9,193.92,2.373,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,09:59:59.710000,12.79,,,21.4,,,59.07,,,,,,0.703,,,,,67.6,,,,,,,34.94,1011.1,54.31,219.94,2.441,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,10:59:59.705000,15.57,,,19.19,,,82.07,,,,,,0.545,,,,,72.3,,,,,,,35.751,1010.9,46.7,241.55,2.484,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,11:59:59.700000,17.55,,,12.6,,,100.32,,,,,,0.067,,,,,81.3,,,,,,,35.968,1010.7,44.29,274.47,2.83,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,12:59:59.695000,16.99,,,12.63,,,107.84,,,,,,0.883,,,,,80.9,,,,,,,36.231,1010.5,41.96,270.37,2.919,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,13:59:59.690000,11.8,,,11.77,,,102.36,,,,,,1.021,,,,,83.8,,,,,,,36.079,1010.1,45.53,265.62,3.014,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,14:59:59.685000,10.61,,,12.23,,,100.52,,,,,,0.957,,,,,94.3,,,,,,,36.046,1009.8,46.99,268.6,3.251,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,15:59:59.680000,10.24,,,11.38,,,92.97,,,,,,0.908,,,,,86.3,,,,,,,35.917,1009.6,50.1,254.68,3.118,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,16:59:59.675000,6.14,,,9.23,,,90.29,,,,,,1.057,,,,,83.5,,,,,,,35.461,1009.5,55.23,262.86,3.233,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,17:59:59.670000,4.33,,,10.27,,,89.14,,,,,,1.112,,,,,82.0,,,,,,,35.14,1009.6,56.57,251.68,3.098,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,18:59:59.665000,7.38,,,11.35,,,89.21,,,,,,0.646,,,,,77.7,,,,,,,34.715,1009.7,60.38,266.99,3.017,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,19:59:59.660000,8.93,,,12.02,,,81.65,,,,,,0.605,,,,,72.3,,,,,,,34.446,1010.0,64.18,249.78,2.407,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,20:59:59.655000,6.44,,,13.92,,,82.36,,,,,,0.82,,,,,65.6,,,,,,,34.315,1010.4,65.09,254.15,2.164,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,21:59:59.650000,4.85,,,15.7,,,74.48,,,,,,0.883,,,,,65.0,,,,,,,34.237,1010.5,65.7,235.81,1.952,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,22:59:59.645000,5.51,,,17.39,,,61.65,,,,,,0.953,,,,,68.2,,,,,,,34.063,1010.5,67.54,228.77,1.88,,,,,,,,,,,,,
EPAA MOBILE,03/05/2023,23:59:59.640000,7.63,,,25.13,,,40.58,,,,,,0.627,,,,,68.9,,,,,,,34.021,1010.4,66.56,191.86,1.572,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,00:59:59.635000,8.94,,,26.82,,,28.92,,,,,,0.932,,,,,72.9,,,,,,,33.723,1010.2,67.36,173.55,1.676,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,01:59:59.630000,6.01,,,28.84,,,15.18,,,,,,0.828,,,,,72.8,,,,,,,33.079,1009.8,70.57,146.55,2.128,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,02:59:59.625000,8.68,,,18.12,,,45.8,,,,,,0.652,,,,,68.8,,,,,,,32.67,1009.6,72.22,156.41,2.069,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,03:59:59.620000,9.85,,,15.4,,,58.4,,,,,,0.442,,,,,64.5,,,,,,,32.488,1009.5,73.0,165.75,1.995,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,04:59:59.615000,5.95,,,15.43,,,65.28,,,,,,0.417,,,,,62.3,,,,,,,32.46,1009.6,72.96,174.81,2.087,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,05:59:59.610000,3.99,,,21.39,,,63.41,,,,,,0.563,,,,,61.9,,,,,,,32.382,1009.8,73.13,184.92,2.341,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,06:59:59.605000,5.49,,,19.12,,,59.06,,,,,,0.66,,,,,64.2,,,,,,,32.582,1010.1,72.48,188.7,2.349,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,07:59:59.600000,6.17,,,17.78,,,62.52,,,,,,0.551,,,,,62.2,,,,,,,33.239,1010.4,66.97,187.26,2.388,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,08:59:59.595000,8.26,,,19.18,,,60.36,,,,,,0.718,,,,,65.8,,,,,,,34.154,1010.5,60.42,198.08,2.227,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,09:59:59.590000,8.21,,,16.81,,,85.15,,,,,,0.783,,,,,78.3,,,,,,,34.971,1010.5,56.38,223.97,2.035,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,10:59:59.585000,11.54,,,20.43,,,87.32,,,,,,0.7,,,,,79.7,,,,,,,35.746,1010.5,50.48,223.52,1.796,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,11:59:59.580000,17.89,,,26.13,,,97.5,,,,,,0.508,,,,,85.1,,,,,,,36.595,1010.3,45.26,241.61,1.555,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,12:59:59.575000,14.68,,,15.71,,,128.43,,,,,,1.173,,,,,95.0,,,,,,,36.565,1009.9,51.5,272.5,2.602,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,13:59:59.570000,9.71,,,15.98,,,117.13,,,,,,1.081,,,,,98.7,,,,,,,36.619,1009.5,51.65,277.35,2.883,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,14:59:59.565000,10.97,,,16.92,,,102.24,,,,,,0.899,,,,,92.2,,,,,,,36.943,1009.2,43.0,279.24,2.892,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,15:59:59.560000,16.77,,,19.66,,,86.01,,,,,,0.689,,,,,81.3,,,,,,,36.995,1008.8,39.4,280.34,3.084,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,16:59:59.555000,12.6,,,31.43,,,53.57,,,,,,0.852,,,,,79.9,,,,,,,36.397,1008.6,47.68,279.47,3.119,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,17:59:59.550000,9.07,,,31.45,,,50.83,,,,,,0.946,,,,,89.2,,,,,,,35.854,1008.7,57.35,280.67,3.072,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,18:59:59.545000,6.31,,,17.95,,,64.62,,,,,,0.664,,,,,92.7,,,,,,,35.032,1009.0,71.91,288.06,2.81,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,19:59:59.540000,5.87,,,14.14,,,72.73,,,,,,0.297,,,,,89.1,,,,,,,34.654,1009.3,79.61,287.11,2.57,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,20:59:59.535000,7.23,,,16.23,,,66.02,,,,,,0.673,,,,,80.7,,,,,,,34.427,1009.7,79.49,283.91,1.94,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,21:59:59.530000,7.01,,,25.3,,,42.56,,,,,,1.367,,,,,76.6,,,,,,,34.511,1009.9,78.36,258.08,1.728,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,22:59:59.525000,6.66,,,24.7,,,41.46,,,,,,1.17,,,,,72.0,,,,,,,34.303,1010.0,76.46,232.99,1.717,,,,,,,,,,,,,
EPAA MOBILE,04/05/2023,23:59:59.520000,6.84,,,35.77,,,14.67,,,,,,1.1,,,,,72.6,,,,,,,34.296,1009.8,70.04,229.05,1.555,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,00:59:59.515000,7.65,,,37.52,,,9.69,,,,,,1.14,,,,,81.7,,,,,,,34.393,1009.6,69.22,208.55,1.671,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,01:59:59.510000,6.39,,,36.5,,,10.71,,,,,,0.973,,,,,81.8,,,,,,,34.103,1009.2,71.33,200.54,1.722,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,02:59:59.505000,7.7,,,35.1,,,6.71,,,,,,0.965,,,,,74.9,,,,,,,33.774,1008.9,71.87,173.88,1.54,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,03:59:59.500000,9.97,,,27.37,,,7.65,,,,,,0.696,,,,,73.7,,,,,,,33.017,1009.0,76.89,151.7,1.956,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,04:59:59.495000,6.49,,,22.84,,,17.12,,,,,,0.474,,,,,66.6,,,,,,,32.513,1009.1,78.59,158.75,1.908,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,05:59:59.490000,5.53,,,28.3,,,7.29,,,,,,0.661,,,,,58.9,,,,,,,32.413,1009.3,77.74,150.18,1.735,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,06:59:59.485000,7.06,,,24.18,,,18.28,,,,,,0.576,,,,,52.3,,,,,,,32.492,1009.6,75.9,150.73,1.758,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,07:59:59.480000,7.66,,,21.47,,,32.39,,,,,,0.289,,,,,52.8,,,,,,,33.196,1010.0,69.96,146.95,1.861,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,08:59:59.475000,9.36,,,18.73,,,57.43,,,,,,0.353,,,,,54.6,,,,,,,34.263,1010.3,62.83,174.68,1.604,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,09:59:59.470000,9.83,,,20.56,,,69.53,,,,,,0.552,,,,,60.9,,,,,,,35.058,1010.5,55.92,194.11,1.68,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,10:59:59.465000,22.42,,,22.48,,,74.5,,,,,,0.479,,,,,66.3,,,,,,,36.171,1010.4,44.73,189.42,1.831,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,11:59:59.460000,24.28,,,17.88,,,98.51,,,,,,0.025,,,,,67.5,,,,,,,37.06,1010.2,35.27,214.58,1.951,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,12:59:59.455000,8.45,,,14.7,,,104.61,,,,,,0.795,,,,,75.5,,,,,,,36.671,1009.8,49.19,281.06,2.581,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,13:59:59.450000,3.9,,,10.43,,,111.23,,,,,,1.082,,,,,93.1,,,,,,,36.442,1009.6,52.59,288.24,2.917,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,14:59:59.445000,5.21,,,12.71,,,101.13,,,,,,0.998,,,,,97.6,,,,,,,36.104,1009.3,55.68,280.02,3.37,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,15:59:59.440000,8.71,,,18.95,,,73.84,,,,,,0.954,,,,,97.1,,,,,,,35.91,1009.1,59.18,289.06,2.889,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,16:59:59.435000,8.76,,,17.83,,,78.28,,,,,,1.217,,,,,95.0,,,,,,,35.541,1008.9,63.19,296.73,2.854,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,17:59:59.430000,3.59,,,14.76,,,81.95,,,,,,1.376,,,,,91.8,,,,,,,35.104,1009.0,71.0,294.54,2.505,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,18:59:59.425000,2.44,,,8.74,,,81.91,,,,,,0.706,,,,,86.4,,,,,,,34.64,1009.3,75.74,298.83,2.133,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,19:59:59.420000,1.44,,,11.39,,,72.68,,,,,,0.42,,,,,77.9,,,,,,,34.379,1009.6,77.32,298.44,1.828,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,20:59:59.415000,7.82,,,13.07,,,78.4,,,,,,0.728,,,,,73.8,,,,,,,34.247,1009.9,77.47,289.24,1.622,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,21:59:59.410000,7.4,,,20.32,,,57.87,,,,,,0.898,,,,,68.7,,,,,,,34.197,1010.1,77.45,272.03,1.393,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,22:59:59.405000,7.35,,,25.11,,,36.48,,,,,,1.02,,,,,75.8,,,,,,,34.148,1010.1,77.47,270.9,1.746,,,,,,,,,,,,,
EPAA MOBILE,05/05/2023,23:59:59.400000,8.47,,,22.74,,,37.12,,,,,,0.67,,,,,84.9,,,,,,,33.99,1010.0,78.27,275.85,1.857,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,00:59:59.395000,9.45,,,20.24,,,44.8,,,,,,0.961,,,,,88.8,,,,,,,33.889,1009.8,78.71,252.55,1.582,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,01:59:59.390000,7.16,,,16.37,,,56.6,,,,,,1.013,,,,,86.2,,,,,,,33.855,1009.6,79.24,238.29,1.42,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,02:59:59.385000,7.54,,,14.87,,,61.97,,,,,,0.921,,,,,81.8,,,,,,,33.819,1009.5,79.72,251.19,1.092,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,03:59:59.380000,9.54,,,9.9,,,78.18,,,,,,0.746,,,,,73.3,,,,,,,33.701,1009.6,80.33,303.0,1.477,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,04:59:59.375000,7.16,,,15.89,,,59.67,,,,,,0.723,,,,,67.1,,,,,,,33.581,1009.8,80.99,284.82,0.978,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,05:59:59.370000,5.16,,,28.14,,,14.31,,,,,,0.992,,,,,62.5,,,,,,,33.309,1010.1,82.38,93.29,1.599,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,06:59:59.365000,6.92,,,27.18,,,6.4,,,,,,0.95,,,,,67.9,,,,,,,33.219,1010.5,83.88,114.33,1.666,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,07:59:59.360000,10.75,,,22.51,,,28.07,,,,,,0.398,,,,,80.4,,,,,,,33.669,1010.9,82.24,124.0,1.321,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,08:59:59.355000,7.35,,,21.74,,,48.39,,,,,,0.526,,,,,87.2,,,,,,,34.54,1011.1,75.6,110.3,0.911,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,09:59:59.350000,2.97,,,22.29,,,71.31,,,,,,0.708,,,,,91.3,,,,,,,35.446,1011.3,66.59,182.37,0.717,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,10:59:59.345000,6.65,,,16.67,,,116.77,,,,,,0.569,,,,,95.9,,,,,,,36.34,1011.3,57.87,171.51,0.456,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,11:59:59.340000,10.51,,,13.84,,,151.69,,,,,,0.398,,,,,97.1,,,,,,,36.076,1011.0,61.58,308.34,2.365,,,,,,,,,,,,,
EPAA MOBILE,06/05/2023,12:59:59.335000,7.31,,,11.23,,,171.11,,,,,,1.061,,,,,104.4,,,,,,,35.905,1010.8,64.14,306.54,2.579,,,,,,,,,,,,,
