Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation
Baniyas School,01/02/2023,16:00:00,4.92,,4.99,12.29,,38.87,84.3,,82.69,,,,,,,,,281.2,,149.03,18.5,,21.72,27.21,26.57,1010.8,28.57,155.95,5.39,5.74,,,,,,,,,65.51,
Baniyas School,01/02/2023,17:00:00,4.12,,4.99,17.6,,38.87,80.7,,87.28,,,,,,,,,280.1,,149.03,14.8,,21.72,27.1,26.78,1011.0,28.07,162.33,4.41,5.08,,,,,,,,,61.84,
Baniyas School,01/02/2023,18:00:00,3.88,,4.99,20.19,,38.87,74.31,,86.3,,,,,,,,,243.2,,149.03,11.3,,21.72,26.08,26.29,1011.4,27.41,158.43,3.46,5.17,,,,,,,,,56.0,
Baniyas School,01/02/2023,19:00:00,3.86,,4.99,48.2,,38.87,41.91,,80.12,,,,,,,,,198.6,,149.03,9.6,,21.72,24.78,25.33,1011.9,28.87,165.32,2.03,4.85,,,,,,,,,55.66,
Baniyas School,01/02/2023,20:00:00,4.17,,4.99,77.95,,38.87,12.09,,69.75,,,,,,,,,180.2,,149.03,11.9,,21.72,23.03,24.35,1012.2,31.59,160.01,1.05,4.51,,,,,,,,,56.5,
Baniyas School,01/02/2023,21:00:00,4.32,,4.99,61.53,,38.87,5.53,,58.56,,,,,,,,,183.8,,149.03,12.7,,21.72,21.02,23.08,1012.6,34.85,118.96,0.38,3.23,,,,,,,,,51.91,
Baniyas School,01/02/2023,22:00:00,4.14,,4.99,65.72,,38.87,4.49,,48.47,,,,,,,,,194.5,,149.03,17.4,,21.72,20.01,21.7,1012.9,39.63,89.61,1.31,3.14,,,,,,,,,52.89,
Baniyas School,01/02/2023,23:00:00,3.42,,4.99,62.2,,38.87,4.08,,38.43,,,,,,,,,196.7,,149.03,19.6,,21.72,19.93,21.14,1012.8,42.53,121.91,1.38,3.35,,,,,,,,,51.43,
Baniyas School,02/02/2023,00:00:00,6.86,,5.09,53.53,,29.96,5.85,,28.62,,,,,,,,,187.6,,149.98,15.7,,23.68,19.07,20.35,1012.5,46.1,130.42,1.18,3.21,,,,,,,,,52.01,
Baniyas School,02/02/2023,01:00:00,7.05,,5.09,51.52,,29.96,4.25,,19.06,,,,,,,,,190.7,,149.98,15.5,,23.68,18.37,19.96,1012.0,48.13,134.94,1.06,3.53,,,,,,,,,52.09,
Baniyas School,02/02/2023,02:00:00,5.79,,5.09,45.2,,29.96,7.97,,10.77,,,,,,,,,177.3,,149.98,16.6,,23.68,17.87,18.77,1011.6,53.44,116.52,1.54,3.25,,,,,,,,,52.45,
Baniyas School,02/02/2023,03:00:00,5.86,,5.09,38.45,,29.96,17.56,,7.73,,,,,,,,,177.8,,149.98,21.6,,23.68,17.28,17.94,1011.3,57.04,95.57,1.49,3.17,,,,,,,,,50.71,
Baniyas School,02/02/2023,04:00:00,6.05,,5.09,20.98,,29.96,34.84,,10.57,,,,,,,,,157.2,,149.98,20.5,,23.68,17.01,17.45,1011.0,59.27,110.39,2.18,3.43,,,,,,,,,50.9,
Baniyas School,02/02/2023,05:00:00,5.61,,5.09,18.68,,29.96,37.57,,14.58,,,,,,,,,146.7,,149.98,16.9,,23.68,17.01,17.43,1010.9,59.01,120.71,3.04,3.93,,,,,,,,,52.21,
Baniyas School,02/02/2023,06:00:00,2.51,,5.09,17.57,,29.96,51.72,,20.48,,,,,,,,,114.9,,149.98,16.3,,23.68,17.76,18.15,1011.1,57.27,128.62,4.02,3.33,,,,,,,,,58.98,
Baniyas School,02/02/2023,07:00:00,2.95,,5.09,23.58,,29.96,63.13,,27.86,,,,,,,,,102.5,,149.98,17.8,,23.68,18.64,19.01,1011.2,58.06,134.25,5.33,3.85,,,,,,,,,63.69,
Baniyas School,02/02/2023,08:00:00,3.62,,5.09,28.11,,29.96,65.74,,35.35,,,,,,,,,93.9,,149.98,16.7,,23.68,18.59,18.83,1011.6,62.5,135.53,5.87,3.64,,,,,,,,,64.82,
Baniyas School,02/02/2023,09:00:00,3.44,,5.09,21.56,,29.96,83.6,,45.27,,,,,,,,,87.5,,149.98,19.9,,23.68,19.86,19.77,1012.6,63.19,139.98,5.03,3.48,,,,,,,,,61.82,
Baniyas School,02/02/2023,10:00:00,3.69,,5.09,14.37,,29.96,96.8,,56.37,,,,,,,,,90.3,,149.98,22.2,,23.68,21.78,21.32,1013.5,59.49,143.38,4.45,3.21,,,,,,,,,62.79,
Baniyas School,02/02/2023,11:00:00,3.82,,5.09,9.18,,29.96,106.84,,67.53,,,,,,,,,115.8,,149.98,23.1,,23.68,23.5,22.8,1013.7,55.42,150.13,4.87,3.22,,,,,,,,,63.33,
Baniyas School,02/02/2023,12:00:00,3.76,,5.09,7.74,,29.96,108.1,,76.69,,,,,,,,,133.5,,149.98,26.7,,23.68,25.25,24.13,1013.2,51.89,154.29,4.06,3.68,,,,,,,,,56.77,
Baniyas School,02/02/2023,13:00:00,5.07,,5.09,9.3,,29.96,106.09,,85.25,,,,,,,,,144.1,,149.98,26.7,,23.68,26.7,25.34,1012.2,47.6,154.4,3.77,4.13,,,,,,,,,58.19,
Baniyas School,02/02/2023,14:00:00,6.37,,5.09,11.55,,29.96,101.28,,91.45,,,,,,,,,162.9,,149.98,27.2,,23.68,27.9,26.52,1011.3,43.2,172.15,3.08,4.49,,,,,,,,,58.42,
Baniyas School,02/02/2023,15:00:00,7.42,,5.09,11.41,,29.96,99.52,,96.0,,,,,,,,,181.1,,149.98,29.5,,23.68,28.53,27.45,1010.9,39.33,175.11,2.44,5.58,,,,,,,,,53.54,
Baniyas School,02/02/2023,16:00:00,8.08,,5.09,6.5,,29.96,98.36,,100.07,,,,,,,,,183.5,,149.98,29.7,,23.68,28.58,27.72,1010.6,37.39,187.28,2.23,5.81,,,,,,,,,54.75,
Baniyas School,02/02/2023,17:00:00,8.6,,5.09,8.41,,29.96,98.69,,101.96,,,,,,,,,174.9,,149.98,25.4,,23.68,28.17,27.76,1010.7,36.07,170.28,1.98,6.39,,,,,,,,,53.13,
Baniyas School,02/02/2023,18:00:00,3.65,,5.09,11.35,,29.96,93.96,,101.61,,,,,,,,,152.7,,149.98,29.9,,23.68,27.04,27.2,1011.0,36.76,142.74,1.69,6.45,,,,,,,,,52.89,
Baniyas School,02/02/2023,19:00:00,3.94,,5.09,31.19,,29.96,65.84,,96.48,,,,,,,,,152.9,,149.98,28.5,,23.68,25.59,26.38,1011.2,38.04,136.15,0.87,6.82,,,,,,,,,55.93,
Baniyas School,02/02/2023,20:00:00,4.25,,5.09,77.45,,29.96,42.17,,88.24,,,,,,,,,163.4,,149.98,28.8,,23.68,24.09,24.74,1012.1,47.65,349.23,1.97,7.48,,,,,,,,,56.27,
Baniyas School,02/02/2023,21:00:00,4.05,,5.09,66.27,,29.96,58.75,,82.32,,,,,,,,,173.9,,149.98,32.7,,23.68,23.22,23.69,1012.5,52.5,19.03,1.59,3.08,,,,,,,,,52.36,
Baniyas School,02/02/2023,22:00:00,4.68,,5.09,75.72,,29.96,39.25,,74.57,,,,,,,,,172.5,,149.98,31.4,,23.68,22.35,22.85,1012.7,55.89,39.35,1.08,3.03,,,,,,,,,52.16,
Baniyas School,02/02/2023,23:00:00,5.12,,5.09,59.38,,29.96,53.55,,68.82,,,,,,,,,161.9,,149.98,29.1,,23.68,21.28,21.85,1013.0,59.33,81.69,1.55,3.15,,,,,,,,,51.87,
Baniyas School,03/02/2023,00:00:00,4.0,,6.91,58.24,,33.81,45.7,,62.24,,,,,,,,,156.3,,111.41,32.8,,32.18,20.85,21.36,1012.9,64.13,84.18,1.67,3.49,,,,,,,,,51.62,
Baniyas School,03/02/2023,01:00:00,5.16,,6.91,69.06,,33.81,28.76,,53.5,,,,,,,,,150.8,,111.41,35.9,,32.18,20.18,20.71,1012.8,68.79,75.88,1.31,3.24,,,,,,,,,51.14,
Baniyas School,03/02/2023,02:00:00,6.58,,6.91,62.29,,33.81,25.59,,44.95,,,,,,,,,131.6,,111.41,35.9,,32.18,19.62,20.24,1012.6,71.15,98.75,1.32,3.9,,,,,,,,,51.3,
Baniyas School,03/02/2023,03:00:00,7.0,,6.91,43.42,,33.81,39.19,,41.62,,,,,,,,,130.4,,111.41,36.4,,32.18,19.47,19.95,1012.1,72.92,100.89,1.92,4.68,,,,,,,,,51.07,
Baniyas School,03/02/2023,04:00:00,7.06,,6.91,38.27,,33.81,36.28,,40.88,,,,,,,,,122.3,,111.41,39.6,,32.18,18.97,19.52,1011.9,75.53,113.22,1.69,4.52,,,,,,,,,50.68,
Baniyas School,03/02/2023,05:00:00,8.55,,6.91,18.27,,33.81,51.47,,39.97,,,,,,,,,100.3,,111.41,41.6,,32.18,18.8,19.34,1011.8,76.09,115.05,1.46,5.5,,,,,,,,,50.12,
Baniyas School,03/02/2023,06:00:00,7.45,,6.91,22.49,,33.81,43.01,,40.44,,,,,,,,,89.7,,111.41,36.7,,32.18,18.55,19.16,1012.1,74.5,116.79,1.61,5.46,,,,,,,,,56.75,
Baniyas School,03/02/2023,07:00:00,7.87,,6.91,33.52,,33.81,24.72,,36.84,,,,,,,,,83.1,,111.41,31.2,,32.18,18.07,18.55,1012.8,70.89,121.93,1.71,5.52,,,,,,,,,53.69,
Baniyas School,03/02/2023,08:00:00,8.35,,6.91,53.14,,33.81,6.17,,31.9,,,,,,,,,116.7,,111.41,33.5,,32.18,18.21,18.62,1013.7,65.69,119.48,1.42,5.87,,,,,,,,,58.55,
Baniyas School,03/02/2023,09:00:00,8.23,,6.91,39.86,,33.81,25.39,,31.48,,,,,,,,,126.6,,111.41,29.5,,32.18,19.93,19.91,1014.7,57.18,148.88,1.43,3.13,,,,,,,,,56.21,
Baniyas School,03/02/2023,10:00:00,8.41,,6.91,38.19,,33.81,34.31,,32.57,,,,,,,,,118.0,,111.41,28.5,,32.18,22.72,22.28,1015.5,49.72,208.08,1.11,3.26,,,,,,,,,53.75,
Baniyas School,03/02/2023,11:00:00,7.8,,6.91,19.92,,33.81,64.97,,35.79,,,,,,,,,109.4,,111.41,29.2,,32.18,24.45,23.33,1015.5,46.31,155.62,2.0,3.33,,,,,,,,,57.47,
Baniyas School,03/02/2023,12:00:00,4.17,,6.91,15.41,,33.81,79.27,,41.16,,,,,,,,,79.8,,111.41,28.3,,32.18,27.03,25.47,1014.8,40.98,163.4,1.49,3.23,,,,,,,,,57.35,
Baniyas School,03/02/2023,13:00:00,3.95,,6.91,18.49,,33.81,91.07,,46.11,,,,,,,,,77.7,,111.41,26.1,,32.18,28.62,27.04,1013.8,37.22,208.11,1.43,3.3,,,,,,,,,55.5,
Baniyas School,03/02/2023,14:00:00,4.25,,6.91,22.53,,33.81,94.14,,52.51,,,,,,,,,76.6,,111.41,22.3,,32.18,29.15,28.16,1012.8,34.64,259.01,1.21,3.54,,,,,,,,,54.56,
Baniyas School,03/02/2023,15:00:00,4.36,,6.91,31.93,,33.81,108.61,,62.99,,,,,,,,,93.0,,111.41,24.4,,32.18,29.18,28.43,1012.0,34.21,293.32,1.76,3.57,,,,,,,,,55.58,
Baniyas School,03/02/2023,16:00:00,3.71,,6.91,31.81,,33.81,123.7,,77.68,,,,,,,,,108.2,,111.41,26.2,,32.18,28.28,27.76,1011.9,41.4,315.22,2.73,3.31,,,,,,,,,59.91,
Baniyas School,03/02/2023,17:00:00,3.11,,6.91,31.88,,33.81,158.86,,94.37,,,,,,,,,105.0,,111.41,27.4,,32.18,26.5,26.05,1012.3,52.65,322.6,4.38,3.07,,,,,,,,,63.89,
Baniyas School,03/02/2023,18:00:00,6.69,,6.91,29.33,,33.81,156.52,,109.64,,,,,,,,,106.4,,111.41,31.8,,32.18,24.45,24.28,1012.9,62.3,326.01,4.99,3.49,,,,,,,,,65.11,
Baniyas School,03/02/2023,19:00:00,7.1,,6.91,24.36,,33.81,128.06,,117.53,,,,,,,,,115.4,,111.41,38.2,,32.18,22.62,22.71,1013.4,75.05,320.84,4.43,3.6,,,,,,,,,65.57,
Baniyas School,03/02/2023,20:00:00,8.02,,6.91,25.7,,33.81,93.24,,119.28,,,,,,,,,115.8,,111.41,40.5,,32.18,21.74,21.92,1013.9,80.07,314.45,3.25,3.05,,,,,,,,,61.44,
Baniyas School,03/02/2023,21:00:00,9.62,,6.91,26.67,,33.81,72.13,,116.91,,,,,,,,,128.6,,111.41,37.4,,32.18,21.39,21.6,1014.2,83.52,310.52,2.99,3.21,,,,,,,,,58.6,
Baniyas School,03/02/2023,22:00:00,11.32,,6.91,27.42,,33.81,71.67,,114.1,,,,,,,,,122.4,,111.41,30.3,,32.18,21.02,21.27,1014.2,92.82,314.19,2.25,4.28,,,,,,,,,54.88,
Baniyas School,03/02/2023,23:00:00,13.0,,6.91,29.22,,33.81,68.5,,109.08,,,,,,,,,109.7,,111.41,28.6,,32.18,20.82,21.03,1014.3,96.33,294.54,1.79,5.43,,,,,,,,,53.32,
Baniyas School,04/02/2023,00:00:00,6.55,,5.63,29.34,,24.62,69.19,,102.27,,,,,,,,,104.2,,91.85,30.0,,22.49,20.5,20.76,1014.0,96.33,311.9,1.96,6.28,,,,,,,,,52.85,
Baniyas School,04/02/2023,01:00:00,7.94,,5.63,23.35,,24.62,71.27,,91.32,,,,,,,,,104.6,,91.85,31.2,,22.49,20.22,20.5,1013.7,96.33,303.5,1.79,7.16,,,,,,,,,52.95,
Baniyas School,04/02/2023,02:00:00,8.76,,5.63,17.93,,24.62,72.61,,80.83,,,,,,,,,109.6,,91.85,31.4,,22.49,20.06,20.37,1013.6,96.33,311.45,2.41,7.88,,,,,,,,,53.89,
Baniyas School,04/02/2023,03:00:00,10.25,,5.63,16.32,,24.62,70.38,,73.62,,,,,,,,,103.1,,91.85,30.4,,22.49,19.75,20.14,1013.3,96.33,320.51,2.26,8.63,,,,,,,,,52.33,
Baniyas School,04/02/2023,04:00:00,10.67,,5.63,11.51,,24.62,82.19,,72.24,,,,,,,,,98.5,,91.85,25.3,,22.49,19.53,20.02,1013.1,96.34,322.14,2.24,8.88,,,,,,,,,51.84,
Baniyas School,04/02/2023,05:00:00,11.75,,5.63,14.92,,24.62,77.05,,72.86,,,,,,,,,90.2,,91.85,27.9,,22.49,19.29,19.66,1013.1,96.34,311.81,1.74,9.16,,,,,,,,,50.89,
Baniyas School,04/02/2023,06:00:00,3.38,,5.63,21.21,,24.62,72.41,,72.95,,,,,,,,,81.1,,91.85,28.7,,22.49,18.89,19.27,1013.4,96.34,295.94,1.22,9.4,,,,,,,,,54.83,
Baniyas School,04/02/2023,07:00:00,3.65,,5.63,48.9,,24.62,42.54,,69.7,,,,,,,,,77.6,,91.85,27.6,,22.49,18.57,19.17,1013.8,94.8,290.82,1.1,9.87,,,,,,,,,53.97,
Baniyas School,04/02/2023,08:00:00,4.95,,5.63,68.63,,24.62,24.03,,64.06,,,,,,,,,77.4,,91.85,25.2,,22.49,18.82,19.4,1014.6,88.46,286.67,1.16,10.43,,,,,,,,,55.93,
Baniyas School,04/02/2023,09:00:00,4.69,,5.63,56.45,,24.62,41.88,,60.39,,,,,,,,,89.3,,91.85,25.0,,22.49,20.46,20.65,1015.2,71.71,311.03,1.95,2.98,,,,,,,,,55.88,
Baniyas School,04/02/2023,10:00:00,4.37,,5.63,18.17,,24.62,93.77,,63.03,,,,,,,,,104.5,,91.85,23.2,,22.49,22.04,21.65,1015.7,60.06,323.13,3.35,3.29,,,,,,,,,60.9,
Baniyas School,04/02/2023,11:00:00,4.45,,5.63,8.99,,24.62,106.09,,67.5,,,,,,,,,96.4,,91.85,24.4,,22.49,23.2,22.15,1015.9,53.66,332.49,3.63,4.11,,,,,,,,,59.04,
Baniyas School,04/02/2023,12:00:00,4.02,,5.63,8.46,,24.62,111.98,,71.22,,,,,,,,,80.5,,91.85,25.0,,22.49,24.19,22.79,1015.1,50.34,323.85,2.88,3.1,,,,,,,,,62.53,
Baniyas School,04/02/2023,13:00:00,4.32,,5.63,9.56,,24.62,119.84,,76.57,,,,,,,,,94.1,,91.85,20.5,,22.49,24.37,23.27,1014.2,47.93,307.88,2.94,3.45,,,,,,,,,62.63,
Baniyas School,04/02/2023,14:00:00,4.54,,5.63,11.09,,24.62,124.0,,83.02,,,,,,,,,82.9,,91.85,18.2,,22.49,24.88,23.27,1013.2,47.0,323.43,3.52,3.27,,,,,,,,,64.31,
Baniyas School,04/02/2023,15:00:00,2.95,,5.63,10.73,,24.62,127.44,,93.63,,,,,,,,,82.1,,91.85,15.5,,22.49,24.7,23.24,1012.6,45.03,327.35,3.49,3.17,,,,,,,,,62.64,
Baniyas School,04/02/2023,16:00:00,3.33,,5.63,11.65,,24.62,121.36,,105.8,,,,,,,,,77.8,,91.85,11.7,,22.49,24.45,23.12,1012.3,40.45,332.9,4.01,3.7,,,,,,,,,62.53,
Baniyas School,04/02/2023,17:00:00,2.87,,5.63,16.43,,24.62,118.99,,115.43,,,,,,,,,84.6,,91.85,13.7,,22.49,23.55,22.85,1012.2,38.89,329.63,3.3,3.44,,,,,,,,,57.08,
Baniyas School,04/02/2023,18:00:00,8.75,,5.63,21.54,,24.62,109.65,,117.42,,,,,,,,,75.6,,91.85,12.9,,22.49,22.26,22.15,1012.2,40.52,332.08,3.27,3.54,,,,,,,,,59.85,
Baniyas School,04/02/2023,19:00:00,6.96,,5.63,25.65,,24.62,104.22,,117.19,,,,,,,,,75.3,,91.85,13.7,,22.49,20.75,20.97,1012.2,45.7,332.96,3.36,3.42,,,,,,,,,54.64,
Baniyas School,04/02/2023,20:00:00,4.79,,5.63,30.13,,24.62,94.38,,114.98,,,,,,,,,96.6,,91.85,18.1,,22.49,19.93,20.25,1012.7,51.76,325.14,2.61,3.77,,,,,,,,,55.95,
Baniyas School,04/02/2023,21:00:00,3.6,,5.63,33.81,,24.62,84.99,,110.63,,,,,,,,,99.8,,91.85,19.5,,22.49,19.28,19.65,1013.1,56.91,321.5,1.83,6.19,,,,,,,,,52.09,
Baniyas School,04/02/2023,22:00:00,4.33,,5.63,35.27,,24.62,81.84,,105.36,,,,,,,,,108.8,,91.85,20.8,,22.49,18.88,19.36,1013.1,60.96,326.04,1.69,6.01,,,,,,,,,51.84,
Baniyas School,04/02/2023,23:00:00,3.31,,5.63,40.87,,24.62,70.61,,98.25,,,,,,,,,109.7,,91.85,19.9,,22.49,18.48,18.98,1013.1,63.22,326.16,1.41,4.84,,,,,,,,,51.8,
Baniyas School,05/02/2023,00:00:00,3.76,,5.82,48.03,,48.83,63.62,,91.04,,,,,,,,,92.9,,110.1,20.3,,20.82,18.01,18.52,1012.8,65.82,311.65,1.0,4.02,,,,,,,,,51.95,
Baniyas School,05/02/2023,01:00:00,3.89,,5.82,74.73,,48.83,32.47,,80.22,,,,,,,,,93.2,,110.1,17.3,,20.82,17.83,18.33,1012.5,68.63,288.34,1.11,3.96,,,,,,,,,53.01,
Baniyas School,05/02/2023,02:00:00,3.55,,5.82,87.7,,48.83,10.05,,67.77,,,,,,,,,102.6,,110.1,13.8,,20.82,17.46,18.12,1012.3,70.44,236.68,0.68,3.99,,,,,,,,,50.93,
Baniyas School,05/02/2023,03:00:00,3.88,,5.82,84.76,,48.83,4.17,,55.27,,,,,,,,,106.1,,110.1,17.5,,20.82,17.22,17.63,1012.1,70.88,206.96,1.32,4.36,,,,,,,,,50.52,
Baniyas School,05/02/2023,04:00:00,4.25,,5.82,76.03,,48.83,9.33,,44.63,,,,,,,,,110.4,,110.1,16.6,,20.82,16.68,16.88,1012.0,73.52,211.25,1.63,3.17,,,,,,,,,51.61,
Baniyas School,05/02/2023,05:00:00,3.57,,5.82,57.43,,48.83,23.29,,36.92,,,,,,,,,136.3,,110.1,18.0,,20.82,16.14,16.58,1011.9,77.36,226.17,1.62,3.51,,,,,,,,,51.6,
Baniyas School,05/02/2023,06:00:00,8.7,,5.82,60.97,,48.83,17.47,,28.88,,,,,,,,,146.0,,110.1,19.2,,20.82,15.95,16.19,1012.4,79.07,216.53,1.42,3.05,,,,,,,,,55.93,
Baniyas School,05/02/2023,07:00:00,8.1,,5.82,72.41,,48.83,6.45,,20.86,,,,,,,,,144.8,,110.1,22.3,,20.82,15.56,15.8,1013.0,81.74,197.73,1.09,3.19,,,,,,,,,56.32,
Baniyas School,05/02/2023,08:00:00,7.79,,5.82,65.39,,48.83,6.86,,13.76,,,,,,,,,118.6,,110.1,24.1,,20.82,15.87,16.04,1013.4,83.72,181.52,1.47,3.46,,,,,,,,,60.04,
Baniyas School,05/02/2023,09:00:00,7.95,,5.82,54.66,,48.83,18.85,,12.06,,,,,,,,,119.4,,110.1,28.3,,20.82,18.31,17.99,1014.0,77.0,178.15,1.22,4.54,,,,,,,,,61.44,
Baniyas School,05/02/2023,10:00:00,7.64,,5.82,49.69,,48.83,40.96,,15.92,,,,,,,,,131.8,,110.1,25.7,,20.82,21.55,20.73,1013.5,67.31,178.77,1.23,4.9,,,,,,,,,54.59,
Baniyas School,05/02/2023,11:00:00,,,5.82,,,48.83,,,17.6,,,,,,,,,,,110.1,,,20.82,,,,,,,,,,,,,,,,,
Baniyas School,05/02/2023,12:00:00,,,5.82,,,48.83,,,18.98,,,,,,,,,,,110.1,,,20.82,,,,,,,,,,,,,,,,,
Baniyas School,05/02/2023,13:00:00,9.83,,5.82,22.37,,48.83,114.4,,34.16,,,,,,,,,205.8,,110.1,15.2,,20.82,25.38,23.99,1013.2,48.75,321.44,2.72,4.38,,,,,,,,,63.0,
Baniyas School,05/02/2023,14:00:00,7.98,,5.82,17.89,,48.83,122.19,,51.62,,,,,,,,,139.4,,110.1,29.8,,20.82,25.67,24.11,1012.3,46.0,327.85,3.65,3.72,,,,,,,,,61.8,
Baniyas School,05/02/2023,15:00:00,8.07,,5.82,12.35,,48.83,125.48,,71.46,,,,,,,,,98.2,,110.1,25.9,,20.82,25.18,23.98,1011.7,45.1,322.88,3.72,3.4,,,,,,,,,63.55,
Baniyas School,05/02/2023,16:00:00,7.08,,5.82,11.86,,48.83,122.52,,90.73,,,,,,,,,96.0,,110.1,14.3,,20.82,25.17,23.91,1011.3,47.35,336.59,3.22,3.05,,,,,,,,,59.46,
Baniyas School,05/02/2023,17:00:00,7.24,,5.82,13.44,,48.83,108.64,,105.7,,,,,,,,,88.9,,110.1,11.0,,20.82,24.28,23.36,1011.2,45.6,337.65,3.99,3.34,,,,,,,,,59.16,
Baniyas School,05/02/2023,18:00:00,5.09,,5.82,18.94,,48.83,97.16,,115.06,,,,,,,,,83.7,,110.1,10.4,,20.82,22.77,22.56,1011.4,49.44,339.42,3.76,3.11,,,,,,,,,56.11,
Baniyas School,05/02/2023,19:00:00,4.3,,5.82,28.19,,48.83,103.09,,113.35,,,,,,,,,76.5,,110.1,30.9,,20.82,21.43,21.57,1011.6,57.31,340.2,3.01,2.96,,,,,,,,,55.9,
