Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation
Baniyas School,01/12/2023,10:00:00,2.83,,3.75,33.32,,38.03,51.97,,38.09,,,,,,,,,95.6,,76.48,27.3,,24.99,24.24,23.81,1015.4,61.33,209.17,1.4,3.27,,,,,,,,,50.63,
Baniyas School,01/12/2023,11:00:00,3.95,,3.75,16.38,,38.03,74.16,,42.38,,,,,,,,,84.2,,76.48,28.8,,24.99,26.51,25.79,1015.3,55.04,205.95,1.26,3.84,,,,,,,,,54.72,
Baniyas School,01/12/2023,12:00:00,5.23,,3.75,12.46,,38.03,89.91,,46.82,,,,,,,,,76.9,,76.48,24.9,,24.99,27.66,27.82,1014.3,50.02,7.23,0.37,3.31,,,,,,,,,49.42,
Baniyas School,01/12/2023,13:00:00,4.58,,3.75,16.51,,38.03,96.74,,52.51,,,,,,,,,63.5,,76.48,17.7,,24.99,28.15,28.19,1013.1,47.61,6.28,0.6,3.51,,,,,,,,,59.02,
Baniyas School,01/12/2023,14:00:00,5.51,,3.75,13.09,,38.03,102.78,,59.97,,,,,,,,,76.4,,76.48,18.7,,24.99,28.62,28.14,1012.1,44.39,352.87,2.03,3.21,,,,,,,,,71.87,
Baniyas School,01/12/2023,15:00:00,4.57,,3.75,9.68,,38.03,100.98,,71.62,,,,,,,,,80.8,,76.48,18.2,,24.99,28.29,27.94,1011.9,44.48,352.24,3.3,3.18,,,,,,,,,50.34,
Baniyas School,01/12/2023,16:00:00,3.07,,3.75,9.05,,38.03,98.32,,81.68,,,,,,,,,67.7,,76.48,25.9,,24.99,27.7,27.42,1011.9,50.58,355.73,3.82,3.01,,,,,,,,,64.48,
Baniyas School,01/12/2023,17:00:00,3.61,,3.75,11.82,,38.03,91.45,,88.29,,,,,,,,,70.8,,76.48,36.1,,24.99,26.86,26.87,1012.2,55.86,352.27,3.35,3.19,,,,,,,,,51.58,
Baniyas School,01/12/2023,18:00:00,3.16,,3.75,17.52,,38.03,83.44,,92.22,,,,,,,,,73.6,,76.48,33.0,,24.99,26.18,26.41,1012.5,59.07,352.16,2.7,3.47,,,,,,,,,60.8,
Baniyas School,01/12/2023,19:00:00,2.89,,3.75,36.82,,38.03,58.98,,90.33,,,,,,,,,90.5,,76.48,30.0,,24.99,25.56,25.97,1012.9,61.06,350.68,1.86,3.0,,,,,,,,,57.18,
Baniyas School,01/12/2023,20:00:00,2.96,,3.75,64.29,,38.03,32.8,,83.19,,,,,,,,,97.5,,76.48,40.6,,24.99,25.0,25.52,1013.2,63.29,357.06,0.66,3.27,,,,,,,,,54.16,
Baniyas School,01/12/2023,21:00:00,3.3,,3.75,84.38,,38.03,16.61,,73.17,,,,,,,,,82.0,,76.48,31.8,,24.99,24.8,25.14,1013.5,64.46,330.02,0.1,3.42,,,,,,,,,49.66,
Baniyas School,01/12/2023,22:00:00,3.42,,3.75,86.56,,38.03,6.58,,61.15,,,,,,,,,90.0,,76.48,37.3,,24.99,24.32,24.4,1013.6,66.0,285.66,0.07,3.97,,,,,,,,,49.65,
Baniyas School,01/12/2023,23:00:00,2.84,,3.75,91.05,,38.03,5.77,,49.24,,,,,,,,,90.4,,76.48,40.2,,24.99,23.8,24.23,1013.6,68.45,328.42,0.15,3.34,,,,,,,,,49.32,
Baniyas School,02/12/2023,00:00:00,2.94,,4.86,89.89,,28.7,4.72,,37.54,,,,,,,,,89.9,,80.5,39.7,,39.23,23.23,23.94,1013.4,70.36,12.38,0.43,4.16,,,,,,,,,50.45,
Baniyas School,02/12/2023,01:00:00,3.36,,4.86,73.64,,28.7,5.39,,26.79,,,,,,,,,75.9,,80.5,34.1,,39.23,22.02,22.56,1013.2,72.87,129.82,0.91,3.99,,,,,,,,,50.05,
Baniyas School,02/12/2023,02:00:00,4.65,,4.86,38.05,,28.7,27.47,,19.79,,,,,,,,,83.8,,80.5,33.9,,39.23,21.22,21.5,1013.0,75.81,130.2,1.0,3.01,,,,,,,,,50.28,
Baniyas School,02/12/2023,03:00:00,3.23,,4.86,19.49,,28.7,49.07,,18.55,,,,,,,,,96.1,,80.5,39.9,,39.23,20.71,20.95,1012.8,78.98,131.22,1.07,2.74,,,,,,,,,49.67,
Baniyas School,02/12/2023,04:00:00,3.0,,4.86,16.7,,28.7,56.03,,21.45,,,,,,,,,97.4,,80.5,32.6,,39.23,20.32,20.51,1012.6,80.56,149.84,0.86,2.81,,,,,,,,,49.64,
Baniyas School,02/12/2023,05:00:00,3.11,,4.86,33.32,,28.7,39.55,,24.32,,,,,,,,,108.4,,80.5,39.8,,39.23,20.49,20.67,1012.5,81.19,186.69,0.92,3.09,,,,,,,,,48.2,
Baniyas School,02/12/2023,06:00:00,3.22,,4.86,25.59,,28.7,45.75,,29.22,,,,,,,,,85.6,,80.5,44.3,,39.23,20.54,20.58,1012.8,81.28,189.9,1.36,2.86,,,,,,,,,58.96,
Baniyas School,02/12/2023,07:00:00,4.02,,4.86,24.93,,28.7,35.61,,32.95,,,,,,,,,77.8,,80.5,43.0,,39.23,20.24,20.47,1013.2,82.7,159.71,0.98,3.45,,,,,,,,,49.85,
Baniyas School,02/12/2023,08:00:00,5.71,,4.86,35.68,,28.7,28.18,,35.88,,,,,,,,,73.5,,80.5,39.2,,39.23,20.72,20.88,1013.8,81.14,208.68,1.11,3.89,,,,,,,,,50.32,
Baniyas School,02/12/2023,09:00:00,6.16,,4.86,29.55,,28.7,35.49,,39.64,,,,,,,,,103.3,,80.5,39.6,,39.23,22.84,22.62,1014.4,73.36,213.5,1.37,10.53,,,,,,,,,50.99,
Baniyas School,02/12/2023,10:00:00,7.25,,4.86,20.39,,28.7,52.67,,42.79,,,,,,,,,93.2,,80.5,47.5,,39.23,25.48,24.98,1014.6,64.21,219.83,1.23,13.08,,,,,,,,,50.53,
Baniyas School,02/12/2023,11:00:00,9.64,,4.86,8.81,,28.7,87.0,,47.53,,,,,,,,,80.2,,80.5,45.0,,39.23,27.21,27.47,1014.3,56.04,59.47,0.37,3.88,,,,,,,,,48.85,
Baniyas School,02/12/2023,12:00:00,11.47,,4.86,9.5,,28.7,98.39,,52.83,,,,,,,,,80.1,,80.5,47.6,,39.23,28.03,28.02,1013.7,51.31,39.94,0.84,3.85,,,,,,,,,62.47,
Baniyas School,02/12/2023,13:00:00,7.05,,4.86,8.72,,28.7,111.51,,61.83,,,,,,,,,83.9,,80.5,44.1,,39.23,28.58,28.39,1012.6,47.75,8.54,0.74,3.21,,,,,,,,,60.78,
Baniyas School,02/12/2023,14:00:00,3.86,,4.86,7.52,,28.7,117.07,,70.74,,,,,,,,,79.9,,80.5,39.1,,39.23,28.98,28.91,1011.4,44.26,328.73,1.04,3.03,,,,,,,,,48.37,
Baniyas School,02/12/2023,15:00:00,2.77,,4.86,8.35,,28.7,117.09,,80.92,,,,,,,,,64.0,,80.5,37.0,,39.23,28.72,28.82,1011.1,41.49,329.85,1.71,2.91,,,,,,,,,50.23,
Baniyas School,02/12/2023,16:00:00,2.76,,4.86,11.44,,28.7,118.4,,92.2,,,,,,,,,83.4,,80.5,29.5,,39.23,27.64,27.79,1011.0,51.17,318.47,2.08,3.36,,,,,,,,,63.17,
Baniyas School,02/12/2023,17:00:00,3.99,,4.86,18.7,,28.7,102.06,,100.52,,,,,,,,,60.0,,80.5,39.5,,39.23,26.79,27.04,1011.4,54.65,301.5,1.64,3.4,,,,,,,,,52.11,
Baniyas School,02/12/2023,18:00:00,4.02,,4.86,19.91,,28.7,98.26,,106.22,,,,,,,,,71.9,,80.5,35.3,,39.23,25.81,26.02,1012.0,57.36,346.72,2.27,2.98,,,,,,,,,63.58,
Baniyas School,02/12/2023,19:00:00,4.4,,4.86,19.7,,28.7,94.58,,107.17,,,,,,,,,80.6,,80.5,30.1,,39.23,24.99,25.26,1012.7,60.36,346.55,2.02,3.53,,,,,,,,,57.04,
Baniyas School,02/12/2023,20:00:00,5.92,,4.86,29.99,,28.7,74.02,,104.12,,,,,,,,,56.9,,80.5,38.5,,39.23,24.34,24.57,1013.4,63.1,340.15,0.72,3.41,,,,,,,,,56.17,
Baniyas School,02/12/2023,21:00:00,6.27,,4.86,38.3,,28.7,64.28,,98.22,,,,,,,,,73.6,,80.5,37.5,,39.23,24.0,24.27,1013.7,64.92,337.78,0.45,3.01,,,,,,,,,53.73,
Baniyas School,02/12/2023,22:00:00,4.63,,4.86,43.47,,28.7,60.06,,91.09,,,,,,,,,57.2,,80.5,42.4,,39.23,23.63,23.97,1013.7,67.05,335.31,0.28,3.13,,,,,,,,,51.69,
Baniyas School,02/12/2023,23:00:00,3.21,,4.86,57.08,,28.7,45.7,,82.17,,,,,,,,,75.4,,80.5,42.2,,39.23,23.37,23.68,1014.0,68.81,297.75,0.21,3.32,,,,,,,,,50.78,
Baniyas School,03/12/2023,00:00:00,2.96,,4.74,78.21,,42.42,19.85,,69.85,,,,,,,,,82.0,,87.01,34.7,,42.9,23.02,23.41,1014.1,69.84,277.72,0.2,3.43,,,,,,,,,50.17,
Baniyas School,03/12/2023,01:00:00,2.94,,4.74,87.72,,42.42,5.36,,57.76,,,,,,,,,84.1,,87.01,52.2,,42.9,22.4,22.86,1013.7,71.93,172.57,0.29,6.43,,,,,,,,,48.61,
Baniyas School,03/12/2023,02:00:00,4.38,,4.74,84.35,,42.42,4.66,,46.06,,,,,,,,,98.2,,87.01,49.0,,42.9,21.75,22.06,1013.5,72.09,171.94,0.71,7.01,,,,,,,,,48.73,
Baniyas School,03/12/2023,03:00:00,4.76,,4.74,66.78,,42.42,11.23,,35.65,,,,,,,,,82.7,,87.01,54.1,,42.9,21.3,21.5,1013.4,71.93,200.69,0.56,6.27,,,,,,,,,48.21,
Baniyas School,03/12/2023,04:00:00,5.69,,4.74,66.74,,42.42,5.12,,27.03,,,,,,,,,89.5,,87.01,48.7,,42.9,20.52,21.05,1013.5,73.27,123.1,0.5,5.59,,,,,,,,,48.17,
Baniyas School,03/12/2023,05:00:00,4.54,,4.74,61.37,,42.42,4.02,,19.5,,,,,,,,,105.5,,87.01,43.9,,42.9,19.72,20.17,1013.6,74.85,106.64,0.48,3.98,,,,,,,,,47.6,
Baniyas School,03/12/2023,06:00:00,3.27,,4.74,55.75,,42.42,4.26,,12.53,,,,,,,,,82.2,,87.01,52.8,,42.9,19.27,19.74,1014.0,75.72,129.83,0.52,3.2,,,,,,,,,62.7,
Baniyas School,03/12/2023,07:00:00,4.55,,4.74,51.38,,42.42,19.55,,9.26,,,,,,,,,100.1,,87.01,53.0,,42.9,19.82,20.14,1014.4,77.32,202.37,0.8,9.91,,,,,,,,,54.44,
Baniyas School,03/12/2023,08:00:00,5.35,,4.74,45.18,,42.42,27.46,,10.21,,,,,,,,,89.7,,87.01,47.7,,42.9,20.39,20.7,1015.1,77.13,224.22,0.82,10.68,,,,,,,,,51.75,
Baniyas School,03/12/2023,09:00:00,7.6,,4.74,49.69,,42.42,19.04,,11.92,,,,,,,,,97.9,,87.01,47.1,,42.9,22.56,22.91,1015.8,67.67,132.91,0.57,11.9,,,,,,,,,50.43,
Baniyas School,03/12/2023,10:00:00,6.99,,4.74,40.5,,42.42,40.54,,16.4,,,,,,,,,99.1,,87.01,52.0,,42.9,24.99,25.24,1016.3,60.42,209.73,0.48,6.58,,,,,,,,,48.97,
Baniyas School,03/12/2023,11:00:00,7.81,,4.74,23.74,,42.42,69.61,,23.7,,,,,,,,,111.5,,87.01,48.6,,42.9,27.09,27.22,1016.2,56.0,238.85,0.49,3.21,,,,,,,,,49.61,
Baniyas School,03/12/2023,12:00:00,8.93,,4.74,12.62,,42.42,96.13,,35.08,,,,,,,,,100.9,,87.01,51.5,,42.9,28.29,28.3,1015.7,49.78,16.18,0.45,3.46,,,,,,,,,48.62,
Baniyas School,03/12/2023,13:00:00,5.19,,4.74,11.14,,42.42,115.24,,48.98,,,,,,,,,96.1,,87.01,39.2,,42.9,28.57,28.46,1014.7,46.12,15.05,1.06,3.28,,,,,,,,,63.25,
Baniyas School,03/12/2023,14:00:00,3.27,,4.74,9.05,,42.42,127.25,,64.35,,,,,,,,,64.4,,87.01,33.1,,42.9,29.09,29.01,1013.6,42.44,26.28,0.91,2.82,,,,,,,,,49.44,
Baniyas School,03/12/2023,15:00:00,2.97,,4.74,11.07,,42.42,141.62,,79.61,,,,,,,,,75.8,,87.01,33.4,,42.9,28.94,28.85,1012.9,43.72,351.13,1.6,3.0,,,,,,,,,49.35,
Baniyas School,03/12/2023,16:00:00,2.91,,4.74,11.44,,42.42,138.57,,93.5,,,,,,,,,78.6,,87.01,33.9,,42.9,28.2,28.28,1012.8,48.12,347.9,2.15,2.95,,,,,,,,,61.08,
Baniyas School,03/12/2023,17:00:00,3.39,,4.74,11.95,,42.42,125.37,,106.79,,,,,,,,,76.4,,87.01,31.4,,42.9,27.39,27.44,1013.0,52.33,354.66,3.38,2.92,,,,,,,,,51.7,
Baniyas School,03/12/2023,18:00:00,3.2,,4.74,16.85,,42.42,114.92,,116.09,,,,,,,,,62.0,,87.01,34.4,,42.9,26.06,26.28,1013.6,58.62,354.84,3.69,2.89,,,,,,,,,62.06,
Baniyas School,03/12/2023,19:00:00,4.67,,4.74,23.03,,42.42,104.22,,120.42,,,,,,,,,81.3,,87.01,35.4,,42.9,25.28,25.5,1014.1,63.97,0.31,3.27,3.0,,,,,,,,,56.63,
Baniyas School,03/12/2023,20:00:00,5.09,,4.74,24.61,,42.42,104.3,,121.44,,,,,,,,,76.4,,87.01,27.8,,42.9,24.73,25.01,1014.5,68.25,357.53,2.44,3.09,,,,,,,,,58.19,
Baniyas School,03/12/2023,21:00:00,4.64,,4.74,39.78,,42.42,80.92,,117.15,,,,,,,,,67.9,,87.01,35.9,,42.9,24.39,24.72,1014.7,71.28,4.02,1.74,3.28,,,,,,,,,50.5,
Baniyas School,03/12/2023,22:00:00,4.58,,4.74,68.1,,42.42,51.99,,107.74,,,,,,,,,92.8,,87.01,48.4,,42.9,24.16,24.5,1014.8,72.81,6.47,1.5,2.93,,,,,,,,,50.36,
Baniyas School,03/12/2023,23:00:00,3.97,,4.74,66.98,,42.42,57.83,,97.27,,,,,,,,,93.1,,87.01,41.5,,42.9,23.84,24.36,1014.9,73.7,357.77,1.39,3.19,,,,,,,,,50.68,
Baniyas School,04/12/2023,00:00:00,3.82,,3.62,75.95,,42.53,43.65,,85.4,,,,,,,,,96.8,,79.88,41.3,,32.67,23.49,23.85,1014.8,75.39,337.49,0.21,2.98,,,,,,,,,49.79,
Baniyas School,04/12/2023,01:00:00,3.93,,3.62,74.34,,42.53,36.03,,74.23,,,,,,,,,81.6,,79.88,41.0,,32.67,23.19,23.46,1014.7,76.31,306.81,0.32,2.99,,,,,,,,,50.23,
Baniyas School,04/12/2023,02:00:00,2.93,,3.62,54.32,,42.53,55.65,,66.82,,,,,,,,,69.5,,79.88,40.6,,32.67,22.92,23.26,1014.5,78.72,283.9,0.51,2.95,,,,,,,,,50.08,
Baniyas School,04/12/2023,03:00:00,3.15,,3.62,88.22,,42.53,18.09,,56.06,,,,,,,,,85.2,,79.88,35.8,,32.67,22.63,23.13,1014.3,80.84,280.21,0.15,3.53,,,,,,,,,49.4,
Baniyas School,04/12/2023,04:00:00,3.32,,3.62,78.66,,42.53,8.1,,44.03,,,,,,,,,60.9,,79.88,35.8,,32.67,21.83,22.59,1014.4,82.46,81.64,0.26,3.46,,,,,,,,,50.14,
Baniyas School,04/12/2023,05:00:00,3.6,,3.62,76.59,,42.53,5.3,,34.58,,,,,,,,,57.0,,79.88,32.9,,32.67,21.42,21.74,1014.7,81.83,216.43,0.95,7.66,,,,,,,,,48.52,
Baniyas School,04/12/2023,06:00:00,3.86,,3.62,49.69,,42.53,12.84,,29.69,,,,,,,,,77.1,,79.88,35.9,,32.67,20.68,20.78,1015.0,80.28,204.87,0.88,5.33,,,,,,,,,61.51,
Baniyas School,04/12/2023,07:00:00,3.54,,3.62,48.11,,42.53,10.52,,23.77,,,,,,,,,83.2,,79.88,36.9,,32.67,20.3,20.57,1015.6,79.71,149.11,0.46,5.71,,,,,,,,,51.11,
Baniyas School,04/12/2023,08:00:00,3.22,,3.62,64.12,,42.53,3.31,,18.73,,,,,,,,,74.1,,79.88,36.0,,32.67,20.68,21.42,1016.4,76.14,81.91,0.16,5.86,,,,,,,,,51.16,
Baniyas School,04/12/2023,09:00:00,3.27,,3.62,52.75,,42.53,26.51,,17.54,,,,,,,,,82.0,,79.88,42.9,,32.67,23.67,24.13,1016.8,67.78,112.38,0.47,4.72,,,,,,,,,51.12,
Baniyas School,04/12/2023,10:00:00,4.01,,3.62,57.83,,42.53,36.08,,15.09,,,,,,,,,63.0,,79.88,37.1,,32.67,25.61,25.61,1017.0,60.74,49.94,1.01,3.09,,,,,,,,,51.18,
Baniyas School,04/12/2023,11:00:00,4.86,,3.62,27.54,,42.53,75.23,,22.24,,,,,,,,,103.9,,79.88,37.5,,32.67,27.53,27.2,1016.5,53.88,29.53,1.91,2.97,,,,,,,,,49.9,
Baniyas School,04/12/2023,12:00:00,4.62,,3.62,12.84,,42.53,91.58,,32.67,,,,,,,,,86.1,,79.88,34.7,,32.67,28.67,27.91,1015.8,48.63,13.93,2.69,3.08,,,,,,,,,49.24,
Baniyas School,04/12/2023,13:00:00,3.62,,3.62,10.91,,42.53,92.95,,43.63,,,,,,,,,56.9,,79.88,24.7,,32.67,29.65,29.01,1014.8,39.1,20.46,2.55,3.36,,,,,,,,,58.69,
Baniyas School,04/12/2023,14:00:00,3.1,,3.62,11.65,,42.53,118.87,,56.88,,,,,,,,,46.6,,79.88,26.9,,32.67,29.93,29.2,1013.6,42.51,355.51,3.42,3.15,,,,,,,,,50.21,
Baniyas School,04/12/2023,15:00:00,3.06,,3.62,15.23,,42.53,105.91,,68.81,,,,,,,,,41.7,,79.88,20.1,,32.67,29.11,28.54,1013.2,47.8,353.91,4.17,2.93,,,,,,,,,50.11,
Baniyas School,04/12/2023,16:00:00,3.05,,3.62,12.02,,42.53,110.07,,82.15,,,,,,,,,45.6,,79.88,22.4,,32.67,28.31,28.02,1013.1,50.03,352.43,4.48,2.96,,,,,,,,,56.99,
Baniyas School,04/12/2023,17:00:00,3.05,,3.62,12.89,,42.53,98.88,,91.2,,,,,,,,,48.8,,79.88,16.5,,32.67,27.61,27.56,1013.4,52.83,353.37,5.09,2.95,,,,,,,,,53.91,
Baniyas School,04/12/2023,18:00:00,3.05,,3.62,14.49,,42.53,91.91,,98.17,,,,,,,,,82.4,,79.88,25.6,,32.67,26.59,26.75,1013.8,59.71,351.88,4.71,2.86,,,,,,,,,61.84,
Baniyas School,04/12/2023,19:00:00,3.13,,3.62,25.53,,42.53,78.31,,98.56,,,,,,,,,69.1,,79.88,23.6,,32.67,26.13,26.41,1014.4,62.14,352.67,3.58,3.32,,,,,,,,,61.57,
Baniyas School,04/12/2023,20:00:00,3.29,,3.62,33.39,,42.53,68.37,,95.66,,,,,,,,,56.0,,79.88,29.6,,32.67,25.82,26.18,1014.5,63.43,351.86,3.03,3.6,,,,,,,,,57.77,
Baniyas School,04/12/2023,21:00:00,3.45,,3.62,32.8,,42.53,69.49,,92.73,,,,,,,,,127.1,,79.88,31.0,,32.67,25.6,25.96,1014.5,65.92,355.07,2.86,3.3,,,,,,,,,50.43,
Baniyas School,04/12/2023,22:00:00,4.0,,3.62,35.09,,42.53,66.76,,86.21,,,,,,,,,207.3,,79.88,39.6,,32.67,25.25,25.62,1014.5,67.4,1.99,1.93,3.26,,,,,,,,,50.42,
Baniyas School,04/12/2023,23:00:00,5.88,,3.62,55.8,,42.53,42.55,,78.29,,,,,,,,,115.3,,79.88,35.8,,32.67,24.73,25.25,1014.2,69.01,0.57,1.32,3.34,,,,,,,,,50.8,
Baniyas School,05/12/2023,00:00:00,8.01,,4.91,76.54,,48.72,18.37,,66.83,,,,,,,,,69.3,,80.62,41.3,,42.11,24.07,24.71,1013.7,71.49,353.34,0.63,2.91,,,,,,,,,50.12,
Baniyas School,05/12/2023,01:00:00,6.15,,4.91,76.77,,48.72,14.09,,56.23,,,,,,,,,46.9,,80.62,43.2,,42.11,23.64,24.27,1013.2,73.83,346.6,0.36,3.1,,,,,,,,,50.22,
Baniyas School,05/12/2023,02:00:00,4.64,,4.91,61.35,,48.72,22.47,,47.55,,,,,,,,,50.8,,80.62,38.2,,42.11,23.38,23.79,1013.2,75.87,328.07,0.24,3.14,,,,,,,,,49.2,
Baniyas School,05/12/2023,03:00:00,4.21,,4.91,72.2,,48.72,10.43,,39.07,,,,,,,,,95.6,,80.62,46.0,,42.11,22.75,23.32,1013.0,79.18,346.98,0.29,3.65,,,,,,,,,48.59,
Baniyas School,05/12/2023,04:00:00,2.89,,4.91,52.53,,48.72,20.92,,33.13,,,,,,,,,96.8,,80.62,44.6,,42.11,22.51,22.99,1012.9,81.93,346.18,0.19,3.45,,,,,,,,,48.44,
Baniyas School,05/12/2023,05:00:00,3.47,,4.91,57.9,,48.72,9.98,,25.7,,,,,,,,,92.2,,80.62,48.6,,42.11,22.27,22.84,1013.0,83.31,292.28,0.21,4.0,,,,,,,,,49.47,
Baniyas School,05/12/2023,06:00:00,3.22,,4.91,63.61,,48.72,6.29,,18.14,,,,,,,,,68.2,,80.62,46.7,,42.11,22.06,22.78,1013.3,83.38,324.21,0.12,5.29,,,,,,,,,59.06,
Baniyas School,05/12/2023,07:00:00,4.12,,4.91,63.34,,48.72,3.59,,13.27,,,,,,,,,81.8,,80.62,55.0,,42.11,21.09,21.86,1013.9,81.38,110.16,0.43,4.62,,,,,,,,,55.12,
Baniyas School,05/12/2023,08:00:00,4.26,,4.91,63.95,,48.72,4.82,,11.57,,,,,,,,,94.0,,80.62,63.9,,42.11,20.96,21.33,1014.6,78.69,125.07,0.89,4.3,,,,,,,,,57.22,
Baniyas School,05/12/2023,09:00:00,4.38,,4.91,67.73,,48.72,6.89,,10.67,,,,,,,,,111.1,,80.62,56.5,,42.11,22.73,22.71,1015.0,73.2,147.49,0.99,3.54,,,,,,,,,55.12,
Baniyas School,05/12/2023,10:00:00,3.84,,4.91,67.4,,48.72,16.83,,9.97,,,,,,,,,150.1,,80.62,55.3,,42.11,25.74,26.36,1015.2,64.09,144.82,0.32,3.31,,,,,,,,,51.58,
Baniyas School,05/12/2023,11:00:00,4.31,,4.91,62.48,,48.72,35.64,,13.12,,,,,,,,,132.1,,80.62,61.0,,42.11,27.86,27.9,1014.8,58.36,10.83,1.71,3.11,,,,,,,,,50.67,
Baniyas School,05/12/2023,12:00:00,6.22,,4.91,27.98,,48.72,72.77,,19.6,,,,,,,,,114.8,,80.62,55.5,,42.11,29.13,28.39,1014.0,50.64,7.87,1.85,3.44,,,,,,,,,54.41,
Baniyas School,05/12/2023,13:00:00,5.45,,4.91,20.67,,48.72,83.15,,28.75,,,,,,,,,74.5,,80.62,43.5,,42.11,30.01,29.35,1013.0,44.96,0.81,1.6,2.99,,,,,,,,,58.04,
Baniyas School,05/12/2023,14:00:00,3.41,,4.91,15.47,,48.72,107.3,,41.37,,,,,,,,,56.9,,80.62,37.7,,42.11,29.96,29.38,1012.0,46.57,354.62,2.27,3.27,,,,,,,,,50.63,
Baniyas School,05/12/2023,15:00:00,3.18,,4.91,13.97,,48.72,105.82,,54.15,,,,,,,,,54.8,,80.62,33.2,,42.11,29.45,29.06,1011.6,46.87,354.41,2.7,3.32,,,,,,,,,50.71,
Baniyas School,05/12/2023,16:00:00,3.54,,4.91,13.15,,48.72,104.59,,66.62,,,,,,,,,68.6,,80.62,32.2,,42.11,28.97,28.64,1011.6,47.66,355.03,3.84,3.1,,,,,,,,,56.63,
Baniyas School,05/12/2023,17:00:00,3.64,,4.91,14.64,,48.72,94.67,,77.6,,,,,,,,,53.1,,80.62,30.4,,42.11,28.01,27.92,1011.9,50.79,354.43,4.15,3.01,,,,,,,,,52.18,
Baniyas School,05/12/2023,18:00:00,2.83,,4.91,19.93,,48.72,90.05,,86.75,,,,,,,,,70.2,,80.62,29.9,,42.11,26.72,26.98,1012.5,57.62,351.52,3.79,3.22,,,,,,,,,56.92,
Baniyas School,05/12/2023,19:00:00,4.38,,4.91,30.88,,48.72,78.49,,92.11,,,,,,,,,71.5,,80.62,31.6,,42.11,25.92,26.22,1013.0,63.03,350.4,2.75,3.12,,,,,,,,,60.25,
