Station Name,Date,O3
Envi,18/01/2023,3.9264
Envi,18/01/2023,3.9264
Envi,18/01/2023,37.3008
Envi,18/01/2023,51.0432
Envi,18/01/2023,33.37440000000001
Envi,18/01/2023,27.4848
Envi,18/01/2023,21.5952
Envi,18/01/2023,7.8528
Envi,18/01/2023,3.9264
Envi,18/01/2023,3.9264
Envi,18/01/2023,1.9632
Envi,18/01/2023,1.9632
Envi,18/01/2023,1.9632
Envi,18/01/2023,
Envi,18/01/2023,
Envi,18/01/2023,
Envi,18/01/2023,
Envi,18/01/2023,
Envi,18/01/2023,
Envi,18/01/2023,
Envi,18/01/2023,
Envi,18/01/2023,
Envi,19/01/2023,3.9264
Envi,19/01/2023,1.9632
Envi,19/01/2023,7.8528
Envi,19/01/2023,7.8528
Envi,19/01/2023,5.8896
Envi,19/01/2023,1.9632
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,3.9264
Envi,19/01/2023,3.9264
Envi,19/01/2023,3.9264
Envi,19/01/2023,1.9632
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,
Envi,19/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,5.8896
Envi,20/01/2023,9.816
Envi,20/01/2023,9.816
Envi,20/01/2023,5.8896
Envi,20/01/2023,5.8896
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,20/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,3.9264
Envi,21/01/2023,9.816
Envi,21/01/2023,11.7792
Envi,21/01/2023,11.7792
Envi,21/01/2023,11.7792
Envi,21/01/2023,9.816
Envi,21/01/2023,13.7424
Envi,21/01/2023,9.816
Envi,21/01/2023,3.9264
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,
Envi,21/01/2023,1.9632
Envi,22/01/2023,
Envi,22/01/2023,
Envi,22/01/2023,
Envi,22/01/2023,
Envi,22/01/2023,
Envi,22/01/2023,
Envi,22/01/2023,
Envi,22/01/2023,
Envi,22/01/2023,
Envi,22/01/2023,1.9632
Envi,22/01/2023,5.8896
Envi,22/01/2023,9.816
Envi,22/01/2023,9.816
Envi,22/01/2023,9.816
Envi,22/01/2023,19.632
Envi,22/01/2023,19.632
Envi,22/01/2023,15.7056
Envi,22/01/2023,13.7424
Envi,22/01/2023,5.8896
Envi,22/01/2023,1.9632
Envi,22/01/2023,
Envi,22/01/2023,1.9632
Envi,22/01/2023,7.8528
Envi,22/01/2023,7.8528
Envi,23/01/2023,5.8896
Envi,23/01/2023,9.816
Envi,23/01/2023,11.7792
Envi,23/01/2023,11.7792
Envi,23/01/2023,5.8896
Envi,23/01/2023,
Envi,23/01/2023,
Envi,23/01/2023,
Envi,23/01/2023,
Envi,23/01/2023,1.9632
Envi,23/01/2023,7.8528
Envi,23/01/2023,13.7424
Envi,23/01/2023,17.668799999999997
Envi,23/01/2023,7.8528
Envi,23/01/2023,1.9632
Envi,23/01/2023,1.9632
Envi,23/01/2023,5.8896
Envi,23/01/2023,5.8896
Envi,23/01/2023,3.9264
Envi,23/01/2023,5.8896
Envi,23/01/2023,3.9264
Envi,23/01/2023,3.9264
Envi,23/01/2023,5.8896
Envi,23/01/2023,1.9632
Envi,24/01/2023,3.9264
Envi,24/01/2023,5.8896
Envi,24/01/2023,
Envi,24/01/2023,1.9632
Envi,24/01/2023,
Envi,24/01/2023,1.9632
Envi,24/01/2023,
Envi,24/01/2023,
Envi,24/01/2023,
Envi,24/01/2023,3.9264
Envi,24/01/2023,9.816
Envi,24/01/2023,11.7792
Envi,24/01/2023,15.7056
Envi,24/01/2023,15.7056
Envi,24/01/2023,1.9632
Envi,24/01/2023,13.7424
Envi,24/01/2023,15.7056
Envi,24/01/2023,9.816
Envi,24/01/2023,1.9632
Envi,24/01/2023,7.8528
Envi,24/01/2023,7.8528
Envi,24/01/2023,3.9264
Envi,24/01/2023,5.8896
Envi,24/01/2023,5.8896
Envi,25/01/2023,9.816
Envi,25/01/2023,7.8528
Envi,25/01/2023,1.9632
Envi,25/01/2023,3.9264
Envi,25/01/2023,5.8896
Envi,25/01/2023,3.9264
Envi,25/01/2023,1.9632
Envi,25/01/2023,
Envi,25/01/2023,
Envi,25/01/2023,1.9632
Envi,25/01/2023,13.7424
Envi,25/01/2023,11.7792
Envi,25/01/2023,13.7424
Envi,25/01/2023,7.8528
Envi,25/01/2023,9.816
Envi,25/01/2023,9.816
Envi,25/01/2023,3.9264
Envi,25/01/2023,1.9632
Envi,25/01/2023,
Envi,25/01/2023,3.9264
Envi,25/01/2023,
Envi,25/01/2023,
Envi,25/01/2023,
Envi,25/01/2023,1.9632
Envi,26/01/2023,7.8528
Envi,26/01/2023,1.9632
Envi,26/01/2023,
Envi,26/01/2023,
Envi,26/01/2023,
Envi,26/01/2023,1.9632
Envi,26/01/2023,
Envi,26/01/2023,
Envi,26/01/2023,
Envi,26/01/2023,
Envi,26/01/2023,
Envi,26/01/2023,
Envi,26/01/2023,3.9264
Envi,26/01/2023,9.816
Envi,26/01/2023,9.816
Envi,26/01/2023,9.816
Envi,26/01/2023,5.8896
Envi,26/01/2023,5.8896
Envi,26/01/2023,
Envi,26/01/2023,
Envi,26/01/2023,
Envi,26/01/2023,1.9632
Envi,26/01/2023,3.9264
Envi,26/01/2023,1.9632
Envi,27/01/2023,1.9632
Envi,27/01/2023,
Envi,27/01/2023,5.8896
Envi,27/01/2023,11.7792
Envi,27/01/2023,11.7792
Envi,27/01/2023,7.8528
Envi,27/01/2023,1.9632
Envi,27/01/2023,1.9632
Envi,27/01/2023,1.9632
Envi,27/01/2023,
Envi,27/01/2023,
Envi,27/01/2023,1.9632
Envi,27/01/2023,5.8896
Envi,27/01/2023,9.816
Envi,27/01/2023,
Envi,27/01/2023,
Envi,27/01/2023,1.9632
Envi,27/01/2023,
Envi,27/01/2023,
Envi,27/01/2023,
Envi,27/01/2023,
Envi,27/01/2023,
Envi,27/01/2023,
Envi,27/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,1.9632
Envi,28/01/2023,3.9264
Envi,28/01/2023,5.8896
Envi,28/01/2023,7.8528
Envi,28/01/2023,7.8528
Envi,28/01/2023,9.816
Envi,28/01/2023,7.8528
Envi,28/01/2023,3.9264
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,28/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,1.9632
Envi,29/01/2023,3.9264
Envi,29/01/2023,9.816
Envi,29/01/2023,9.816
Envi,29/01/2023,9.816
Envi,29/01/2023,9.816
Envi,29/01/2023,1.9632
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,29/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,1.9632
Envi,30/01/2023,5.8896
Envi,30/01/2023,9.816
Envi,30/01/2023,3.9264
Envi,30/01/2023,
Envi,30/01/2023,5.8896
Envi,30/01/2023,1.9632
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,30/01/2023,
Envi,31/01/2023,
Envi,31/01/2023,
Envi,31/01/2023,
Envi,31/01/2023,
Envi,31/01/2023,
Envi,31/01/2023,
Envi,31/01/2023,
Envi,31/01/2023,
Envi,31/01/2023,
Envi,31/01/2023,
Envi,31/01/2023,3.9264
Envi,31/01/2023,11.7792
Envi,31/01/2023,19.632
Envi,31/01/2023,23.5584
Envi,31/01/2023,13.7424
Envi,31/01/2023,11.7792
Envi,31/01/2023,11.7792
Envi,31/01/2023,7.8528
Envi,31/01/2023,1.9632
Envi,31/01/2023,3.9264
Envi,31/01/2023,
Envi,31/01/2023,5.8896
Envi,31/01/2023,1.9632
Envi,31/01/2023,
Envi,01/02/2023,
Envi,01/02/2023,
Envi,01/02/2023,1.9632
Envi,01/02/2023,5.8896
Envi,01/02/2023,1.9632
Envi,01/02/2023,
Envi,01/02/2023,
Envi,01/02/2023,
Envi,01/02/2023,
Envi,01/02/2023,1.9632
Envi,01/02/2023,11.7792
Envi,01/02/2023,15.7056
Envi,01/02/2023,15.7056
Envi,01/02/2023,17.668799999999997
Envi,01/02/2023,9.816
Envi,01/02/2023,7.8528
Envi,01/02/2023,7.8528
Envi,01/02/2023,5.8896
Envi,01/02/2023,7.8528
Envi,01/02/2023,3.9264
Envi,01/02/2023,
Envi,01/02/2023,
Envi,01/02/2023,
Envi,01/02/2023,
Envi,02/02/2023,
Envi,02/02/2023,
Envi,02/02/2023,
Envi,02/02/2023,1.9632
Envi,02/02/2023,
Envi,02/02/2023,
Envi,02/02/2023,
Envi,02/02/2023,
Envi,02/02/2023,
Envi,02/02/2023,3.9264
Envi,02/02/2023,15.7056
Envi,02/02/2023,21.5952
Envi,02/02/2023,23.5584
Envi,02/02/2023,21.5952
Envi,02/02/2023,11.7792
Envi,02/02/2023,7.8528
Envi,02/02/2023,13.7424
Envi,02/02/2023,7.8528
Envi,02/02/2023,5.8896
Envi,02/02/2023,13.7424
Envi,02/02/2023,3.9264
Envi,02/02/2023,
Envi,02/02/2023,
Envi,02/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,1.9632
Envi,03/02/2023,5.8896
Envi,03/02/2023,1.9632
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,1.9632
Envi,03/02/2023,1.9632
Envi,03/02/2023,1.9632
Envi,03/02/2023,1.9632
Envi,03/02/2023,3.9264
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,03/02/2023,
Envi,04/02/2023,
Envi,04/02/2023,
Envi,04/02/2023,3.9264
Envi,04/02/2023,17.668799999999997
Envi,04/02/2023,11.7792
Envi,04/02/2023,5.8896
Envi,04/02/2023,
Envi,04/02/2023,
Envi,04/02/2023,
Envi,04/02/2023,3.9264
Envi,04/02/2023,5.8896
Envi,04/02/2023,7.8528
Envi,04/02/2023,11.7792
Envi,04/02/2023,13.7424
Envi,04/02/2023,7.8528
Envi,04/02/2023,5.8896
Envi,04/02/2023,5.8896
Envi,04/02/2023,3.9264
Envi,04/02/2023,1.9632
Envi,04/02/2023,1.9632
Envi,04/02/2023,3.9264
Envi,04/02/2023,3.9264
Envi,04/02/2023,3.9264
Envi,04/02/2023,
Envi,05/02/2023,
Envi,05/02/2023,
Envi,05/02/2023,
Envi,05/02/2023,
Envi,05/02/2023,
Envi,05/02/2023,
Envi,05/02/2023,
Envi,05/02/2023,
Envi,05/02/2023,
Envi,05/02/2023,
Envi,05/02/2023,1.9632
Envi,05/02/2023,11.7792
Envi,05/02/2023,13.7424
Envi,05/02/2023,13.7424
Envi,05/02/2023,11.7792
Envi,05/02/2023,11.7792
Envi,05/02/2023,7.8528
Envi,05/02/2023,1.9632
Envi,05/02/2023,1.9632
Envi,05/02/2023,
Envi,05/02/2023,1.9632
Envi,05/02/2023,1.9632
Envi,05/02/2023,
Envi,05/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,3.9264
Envi,06/02/2023,9.816
Envi,06/02/2023,9.816
Envi,06/02/2023,7.8528
Envi,06/02/2023,13.7424
Envi,06/02/2023,11.7792
Envi,06/02/2023,15.7056
Envi,06/02/2023,11.7792
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,06/02/2023,
Envi,07/02/2023,
Envi,07/02/2023,1.9632
Envi,07/02/2023,1.9632
Envi,07/02/2023,
Envi,07/02/2023,
Envi,07/02/2023,
Envi,07/02/2023,
Envi,07/02/2023,
Envi,07/02/2023,
Envi,07/02/2023,
Envi,07/02/2023,
Envi,07/02/2023,7.8528
Envi,07/02/2023,11.7792
Envi,07/02/2023,13.7424
Envi,07/02/2023,1.9632
Envi,07/02/2023,
Envi,07/02/2023,
Envi,07/02/2023,
Envi,07/02/2023,39.264
Envi,07/02/2023,56.93280000000001
Envi,07/02/2023,37.3008
Envi,07/02/2023,19.632
Envi,07/02/2023,19.632
Envi,07/02/2023,13.7424
Envi,08/02/2023,13.7424
Envi,08/02/2023,13.7424
Envi,08/02/2023,13.7424
Envi,08/02/2023,13.7424
Envi,08/02/2023,15.7056
Envi,08/02/2023,13.7424
Envi,08/02/2023,13.7424
Envi,08/02/2023,15.7056
Envi,08/02/2023,21.5952
Envi,08/02/2023,27.4848
Envi,08/02/2023,35.337599999999995
Envi,08/02/2023,43.1904
Envi,08/02/2023,41.2272
Envi,08/02/2023,43.1904
Envi,08/02/2023,90.3072
Envi,08/02/2023,107.976
Envi,08/02/2023,129.5712
Envi,08/02/2023,107.976
Envi,08/02/2023,70.67519999999999
Envi,08/02/2023,74.6016
Envi,08/02/2023,72.63839999999999
Envi,08/02/2023,47.1168
Envi,08/02/2023,45.1536
Envi,08/02/2023,53.0064
